chunk_size_i,chunk_size_fpos,chunk_size_k,omp_chunk_size,omp_num_threads,omp_scheduling_type,omp_monotonic,omp_dynamic,permutation,compute_time,iterations,repeats,wait_between_repeats,wait_after_run
256,32,4,1,8,2,1,0,"(0, 1, 4, 3, 2)",4.6495235,10,5,0,10
128,32,16,8,18,0,1,0,"(1, 0, 4, 3, 2)",9.311561,10,5,0,10
128,256,2,1,20,2,0,1,"(1, 0, 2, 3, 4)",5.8661245,10,5,0,10
256,256,4,4,20,2,0,0,"(0, 1, 2, 4, 3)",6.0598535,10,5,0,10
256,256,8,1,16,0,0,0,"(0, 1, 2, 3, 4)",7.8300605,10,5,0,10
128,256,2,32,14,1,1,1,"(0, 1, 4, 3, 2)",5.6261455,10,5,0,10
256,128,2,32,14,0,0,1,"(1, 0, 2, 3, 4)",7.454504,10,5,0,10
128,256,2,1,20,0,0,1,"(1, 0, 2, 4, 3)",6.266075,10,5,0,10
128,256,2,1,20,0,0,0,"(1, 0, 4, 3, 2)",10.505075,10,5,0,10
256,256,2,1,14,2,0,1,"(1, 0, 2, 3, 4)",2.4732895,10,5,0,10
256,16,2,4,20,0,0,0,"(0, 1, 2, 4, 3)",6.893135,10,5,0,10
256,256,2,2,14,2,1,1,"(0, 1, 2, 3, 4)",5.1644855,10,5,0,10
256,256,2,1,20,1,0,1,"(0, 1, 2, 3, 4)",6.4752165,10,5,0,10
128,2,2,32,20,0,0,0,"(4, 0, 2, 3, 1)",17.879737,10,5,0,10
256,64,4,8,12,1,1,0,"(0, 1, 2, 3, 4)",5.741004,10,5,0,10
256,2,256,1,20,0,1,1,"(0, 4, 3, 2, 1)",5.6345895,10,5,0,10
256,2,8,1,2,0,1,1,"(4, 0, 3, 2, 1)",5.1340915,10,5,0,10
256,2,8,32,20,2,1,1,"(4, 0, 3, 2, 1)",15.586783,10,5,0,10
128,64,2,32,16,1,0,0,"(1, 0, 2, 3, 4)",6.139805,10,5,0,10
256,256,2,1,4,2,1,0,"(1, 0, 2, 3, 4)",8.2888865,10,5,0,10
256,256,16,1,18,0,1,1,"(1, 0, 4, 3, 2)",6.1839925,10,5,0,10
256,4,128,32,20,2,1,0,"(0, 1, 2, 4, 3)",11.932849,10,5,0,10
256,128,8,32,12,1,1,0,"(1, 0, 2, 3, 4)",6.8079325,10,5,0,10
256,256,2,16,20,0,0,0,"(0, 1, 2, 3, 4)",6.485382,10,5,0,10
256,256,16,32,20,0,1,0,"(1, 0, 4, 3, 2)",5.587102,10,5,0,10
256,256,2,8,20,0,1,0,"(1, 0, 4, 3, 2)",4.8346990000000005,10,5,0,10
256,256,2,32,12,2,0,0,"(1, 0, 2, 3, 4)",5.138074,10,5,0,10
256,64,8,32,12,0,1,0,"(0, 1, 2, 3, 4)",7.164094,10,5,0,10
256,256,8,32,20,2,0,0,"(0, 1, 4, 3, 2)",5.8332505,10,5,0,10
256,256,4,4,20,1,1,0,"(0, 1, 4, 3, 2)",5.522999,10,5,0,10
256,256,2,32,20,1,0,1,"(1, 0, 4, 3, 2)",5.203123,10,5,0,10
256,256,2,8,20,0,0,0,"(1, 0, 4, 3, 2)",4.4054245000000005,10,5,0,10
256,256,16,1,18,2,0,1,"(1, 0, 2, 3, 4)",5.301298,10,5,0,10
256,256,2,4,14,2,1,1,"(0, 1, 2, 3, 4)",9.7865555,10,5,0,10
256,8,2,8,20,0,1,0,"(0, 4, 2, 3, 1)",12.3173505,10,5,0,10
256,256,2,32,18,0,0,1,"(1, 0, 4, 3, 2)",10.1328045,10,5,0,10
256,2,32,2,2,1,1,1,"(4, 0, 3, 2, 1)",11.666173,10,5,0,10
256,256,2,1,20,1,0,0,"(1, 0, 2, 3, 4)",3.914245,10,5,0,10
256,64,4,8,2,1,1,0,"(0, 1, 2, 3, 4)",11.338776,10,5,0,10
256,2,128,32,20,0,1,0,"(4, 0, 2, 3, 1)",6.8125815,10,5,0,10
256,2,256,1,20,0,1,0,"(4, 0, 3, 2, 1)",12.525915,10,5,0,10
256,256,2,2,14,0,0,0,"(0, 1, 4, 3, 2)",2.2806425,10,5,0,10
256,32,2,1,8,2,1,0,"(1, 0, 2, 3, 4)",7.391273,10,5,0,10
256,16,2,1,2,2,1,0,"(1, 0, 2, 4, 3)",14.814385,10,5,0,10
256,2,4,4,20,1,1,0,"(4, 0, 2, 3, 1)",13.1525565,10,5,0,10
256,256,8,32,20,2,1,0,"(0, 1, 4, 3, 2)",5.2725765,10,5,0,10
256,256,2,32,20,0,1,0,"(0, 1, 4, 3, 2)",7.0562985000000005,10,5,0,10
256,256,256,16,2,0,0,0,"(0, 1, 2, 3, 4)",67.410731,10,5,0,10
256,256,4,32,12,2,0,1,"(1, 0, 2, 3, 4)",6.7935535,10,5,0,10
256,8,2,32,2,1,1,1,"(0, 1, 4, 3, 2)",27.8295605,10,5,0,10
256,256,64,32,20,0,0,1,"(1, 0, 2, 3, 4)",9.1814895,10,5,0,10
256,256,16,32,12,0,0,0,"(1, 0, 4, 2, 3)",37.7047165,10,5,0,10
256,256,4,4,20,1,1,0,"(1, 0, 4, 3, 2)",6.01801,10,5,0,10
256,256,128,1,20,0,0,0,"(1, 0, 4, 3, 2)",5.289269,10,5,0,10
128,256,64,4,10,0,0,1,"(0, 1, 4, 3, 2)",5.489853500000001,10,5,0,10
256,8,2,1,20,0,1,0,"(0, 1, 2, 4, 3)",9.8014195,10,5,0,10
256,256,8,1,20,1,0,0,"(1, 0, 4, 3, 2)",8.503324500000002,10,5,0,10
64,128,2,1,2,2,1,0,"(1, 0, 2, 3, 4)",31.3061915,10,5,0,10
256,256,2,1,14,2,0,0,"(1, 0, 2, 3, 4)",5.951047,10,5,0,10
256,32,4,8,14,1,1,0,"(1, 0, 2, 3, 4)",4.4324215,10,5,0,10
256,2,2,1,2,0,0,0,"(0, 4, 2, 3, 1)",6.626526,10,5,0,10
256,256,32,2,18,2,1,0,"(0, 1, 2, 3, 4)",13.080222,10,5,0,10
2,256,2,1,16,0,0,0,"(0, 1, 4, 3, 2)",380.6093565,10,5,0,10
256,2,8,8,2,0,1,1,"(4, 0, 3, 2, 1)",4.853202,10,5,0,10
256,64,2,1,20,0,0,0,"(0, 1, 4, 3, 2)",5.7853255,10,5,0,10
256,2,256,1,12,2,1,1,"(0, 4, 2, 3, 1)",15.6244645,10,5,0,10
256,32,2,1,10,2,1,1,"(0, 1, 2, 3, 4)",7.0333255,10,5,0,10
256,256,64,1,18,2,1,1,"(0, 1, 4, 3, 2)",7.532225,10,5,0,10
128,32,2,1,20,2,0,1,"(0, 1, 2, 3, 4)",6.3623080000000005,10,5,0,10
256,2,8,32,20,0,0,1,"(4, 0, 3, 2, 1)",7.678719,10,5,0,10
256,256,4,32,14,2,1,1,"(0, 1, 2, 3, 4)",5.4803375,10,5,0,10
256,256,4,16,20,2,0,1,"(0, 1, 2, 3, 4)",5.2014855,10,5,0,10
256,256,2,1,4,2,0,0,"(1, 0, 2, 3, 4)",9.33916,10,5,0,10
256,256,4,1,20,0,1,0,"(0, 1, 4, 3, 2)",7.895771,10,5,0,10
256,256,2,1,18,2,1,0,"(0, 1, 2, 4, 3)",6.896911,10,5,0,10
256,256,2,2,20,0,1,0,"(1, 0, 4, 3, 2)",7.3772005,10,5,0,10
256,256,8,1,20,0,1,0,"(1, 0, 2, 3, 4)",4.7253405,10,5,0,10
128,256,64,8,10,0,1,1,"(1, 0, 4, 3, 2)",4.898546,10,5,0,10
256,16,2,1,20,0,1,0,"(0, 1, 2, 3, 4)",6.461604,10,5,0,10
256,32,2,2,20,0,0,1,"(1, 0, 2, 3, 4)",5.612988,10,5,0,10
256,2,64,1,2,2,0,0,"(0, 4, 2, 3, 1)",3.790165,10,5,0,10
256,2,256,32,16,0,0,0,"(4, 0, 2, 3, 1)",10.1199765,10,5,0,10
256,256,2,2,14,2,0,0,"(0, 4, 2, 3, 1)",11.695638,10,5,0,10
256,4,8,4,2,0,1,1,"(4, 0, 3, 2, 1)",14.522922,10,5,0,10
128,256,2,1,20,0,0,1,"(1, 0, 4, 3, 2)",11.3019175,10,5,0,10
256,256,8,1,20,1,1,1,"(0, 1, 4, 3, 2)",5.2990785,10,5,0,10
256,256,2,8,10,0,0,0,"(0, 1, 2, 3, 4)",4.550173,10,5,0,10
128,128,2,32,16,2,0,0,"(1, 0, 2, 4, 3)",6.217734,10,5,0,10
256,2,256,1,20,0,0,1,"(0, 4, 3, 2, 1)",13.231916,10,5,0,10
256,64,2,16,16,2,1,0,"(0, 1, 2, 3, 4)",6.9959495,10,5,0,10
256,256,4,1,16,2,1,1,"(0, 1, 4, 3, 2)",8.061002,10,5,0,10
256,256,2,32,20,2,1,0,"(1, 0, 2, 3, 4)",5.5497505,10,5,0,10
256,128,4,16,20,0,0,1,"(0, 1, 2, 3, 4)",4.784019000000001,10,5,0,10
128,2,4,1,2,2,1,0,"(0, 4, 2, 3, 1)",18.150077,10,5,0,10
256,256,8,32,20,1,0,0,"(1, 0, 2, 3, 4)",5.046144,10,5,0,10
256,128,8,32,20,2,1,1,"(1, 0, 2, 3, 4)",6.98357,10,5,0,10
256,64,2,2,20,2,1,0,"(0, 1, 2, 3, 4)",8.877658,10,5,0,10
2,4,2,32,18,1,0,1,"(0, 1, 4, 2, 3)",1856.162478,10,5,0,10
64,128,256,1,20,0,1,0,"(1, 0, 4, 3, 2)",17.939462499999998,10,5,0,10
256,256,2,32,16,2,1,1,"(0, 1, 2, 4, 3)",5.5310635,10,5,0,10
256,2,32,32,20,0,0,1,"(4, 0, 2, 3, 1)",8.9041265,10,5,0,10
256,256,2,1,20,0,0,0,"(1, 0, 2, 3, 4)",6.3664665,10,5,0,10
128,256,32,16,10,0,0,1,"(1, 0, 4, 3, 2)",6.050032,10,5,0,10
256,8,2,32,10,2,0,0,"(0, 1, 2, 3, 4)",5.687246,10,5,0,10
256,8,2,4,4,0,0,0,"(0, 4, 2, 3, 1)",10.36494,10,5,0,10
256,2,256,1,2,0,0,0,"(0, 4, 2, 3, 1)",7.871598,10,5,0,10
256,256,2,1,8,1,0,0,"(1, 0, 2, 3, 4)",6.2198855,10,5,0,10
256,2,8,1,8,0,1,1,"(4, 0, 3, 2, 1)",12.64598,10,5,0,10
256,256,2,1,12,2,1,1,"(0, 1, 2, 3, 4)",5.698022,10,5,0,10
256,256,2,1,16,1,0,0,"(0, 1, 2, 4, 3)",4.609135,10,5,0,10
256,2,2,32,12,2,1,0,"(0, 4, 2, 3, 1)",5.1309695,10,5,0,10
256,2,256,2,20,2,0,1,"(0, 4, 3, 2, 1)",6.903469,10,5,0,10
256,256,8,8,14,1,1,0,"(1, 0, 2, 3, 4)",9.07391,10,5,0,10
128,256,2,32,20,0,0,0,"(1, 0, 4, 3, 2)",10.9815435,10,5,0,10
256,256,2,16,20,2,0,0,"(1, 0, 2, 3, 4)",7.738308,10,5,0,10
256,256,8,4,20,1,0,1,"(0, 1, 2, 3, 4)",6.473205500000001,10,5,0,10
256,256,4,1,18,1,0,1,"(0, 1, 4, 3, 2)",5.328468,10,5,0,10
256,128,2,1,16,0,1,1,"(1, 0, 2, 3, 4)",5.5932055,10,5,0,10
256,256,8,32,20,2,1,1,"(0, 1, 4, 3, 2)",7.7084325,10,5,0,10
256,16,2,32,12,0,1,1,"(4, 0, 2, 3, 1)",10.3626775,10,5,0,10
256,32,2,2,20,0,1,0,"(1, 0, 4, 3, 2)",15.313487,10,5,0,10
256,64,16,32,10,0,0,0,"(0, 4, 3, 2, 1)",12.516849,10,5,0,10
256,256,8,1,20,0,1,0,"(0, 1, 4, 3, 2)",5.074612500000001,10,5,0,10
256,256,8,4,20,0,1,1,"(1, 0, 4, 3, 2)",5.6867935,10,5,0,10
128,256,4,8,10,1,1,1,"(0, 1, 4, 3, 2)",9.250543,10,5,0,10
256,8,2,2,20,0,0,0,"(0, 1, 2, 3, 4)",4.871069,10,5,0,10
256,2,8,32,20,0,0,1,"(4, 0, 2, 3, 1)",10.8069935,10,5,0,10
256,2,256,1,2,2,0,0,"(4, 0, 2, 3, 1)",10.6230895,10,5,0,10
256,2,4,8,2,1,1,1,"(4, 0, 3, 2, 1)",6.829083,10,5,0,10
128,128,2,2,12,2,1,0,"(0, 1, 2, 3, 4)",11.9356545,10,5,0,10
256,256,2,16,18,0,0,1,"(0, 1, 4, 3, 2)",10.071518,10,5,0,10
256,256,2,1,20,0,0,0,"(0, 1, 4, 3, 2)",6.1248385,10,5,0,10
256,2,2,1,10,2,1,0,"(0, 1, 2, 4, 3)",17.313046,10,5,0,10
256,128,32,4,20,0,1,0,"(1, 0, 4, 3, 2)",4.898658,10,5,0,10
256,256,4,16,20,0,0,1,"(0, 1, 2, 4, 3)",6.80046,10,5,0,10
256,256,256,32,20,2,1,0,"(1, 0, 2, 3, 4)",15.1348495,10,5,0,10
256,256,16,32,14,2,0,0,"(0, 1, 2, 3, 4)",7.3334195,10,5,0,10
256,32,2,4,20,0,0,0,"(0, 1, 2, 3, 4)",5.830613,10,5,0,10
256,32,2,16,6,2,1,0,"(0, 1, 2, 3, 4)",7.661747999999999,10,5,0,10
128,256,2,4,10,2,0,0,"(1, 0, 2, 4, 3)",10.3993395,10,5,0,10
256,256,8,8,20,0,0,0,"(1, 0, 4, 3, 2)",4.09539,10,5,0,10
256,256,2,4,12,0,0,1,"(0, 1, 4, 3, 2)",5.422579499999999,10,5,0,10
256,16,2,32,20,2,1,1,"(1, 0, 2, 3, 4)",6.4519725,10,5,0,10
128,2,256,1,20,2,0,1,"(0, 4, 3, 2, 1)",7.030787500000001,10,5,0,10
256,256,256,32,20,0,0,0,"(0, 1, 4, 3, 2)",11.6984915,10,5,0,10
256,256,2,1,14,2,1,1,"(0, 1, 2, 4, 3)",5.4250975,10,5,0,10
128,256,256,4,12,0,0,1,"(1, 0, 4, 3, 2)",8.640640000000001,10,5,0,10
256,8,2,8,20,1,0,0,"(1, 0, 2, 4, 3)",7.894251000000001,10,5,0,10
256,128,2,2,20,2,1,1,"(0, 1, 4, 3, 2)",9.9772015,10,5,0,10
256,2,4,32,20,0,1,0,"(0, 4, 3, 2, 1)",6.8291045,10,5,0,10
256,2,2,1,2,2,1,1,"(4, 0, 3, 2, 1)",11.7407725,10,5,0,10
256,2,2,1,2,2,0,0,"(0, 4, 2, 3, 1)",11.673587,10,5,0,10
256,256,2,1,8,2,0,1,"(0, 4, 3, 2, 1)",12.041877,10,5,0,10
256,128,2,1,14,1,0,0,"(0, 1, 2, 3, 4)",5.9740615,10,5,0,10
256,32,2,1,2,0,1,0,"(1, 0, 2, 3, 4)",10.9396085,10,5,0,10
256,2,16,32,12,2,1,0,"(4, 0, 2, 3, 1)",12.1029415,10,5,0,10
256,256,4,2,10,0,0,0,"(1, 0, 4, 3, 2)",8.905574999999999,10,5,0,10
256,256,16,4,20,0,1,0,"(0, 1, 4, 3, 2)",4.021993,10,5,0,10
256,32,2,4,20,2,0,1,"(0, 1, 2, 3, 4)",7.102615999999999,10,5,0,10
256,256,2,1,16,0,0,0,"(1, 0, 2, 3, 4)",4.52297,10,5,0,10
256,256,4,8,20,1,0,0,"(0, 1, 2, 3, 4)",4.3531155,10,5,0,10
256,64,2,2,10,1,0,1,"(0, 1, 2, 3, 4)",8.2985855,10,5,0,10
256,128,4,32,20,2,1,0,"(0, 1, 2, 4, 3)",10.533342,10,5,0,10
256,256,2,1,10,0,0,1,"(1, 0, 4, 3, 2)",4.0385535,10,5,0,10
256,32,2,32,18,2,0,0,"(0, 1, 2, 4, 3)",2.7592030000000003,10,5,0,10
128,256,128,32,16,1,1,1,"(0, 1, 4, 3, 2)",6.8679355,10,5,0,10
256,256,4,32,20,0,0,0,"(0, 1, 4, 3, 2)",5.236352500000001,10,5,0,10
128,2,256,1,20,2,0,0,"(4, 0, 3, 2, 1)",8.233253,10,5,0,10
256,256,2,32,18,0,1,0,"(0, 1, 2, 3, 4)",5.534629,10,5,0,10
256,8,2,1,20,0,0,0,"(4, 0, 2, 3, 1)",11.692208,10,5,0,10
256,4,2,32,2,2,1,0,"(0, 4, 3, 2, 1)",8.554441,10,5,0,10
256,2,2,32,4,0,1,1,"(4, 0, 3, 2, 1)",12.1479935,10,5,0,10
256,2,2,2,14,1,1,1,"(0, 4, 3, 2, 1)",7.733840499999999,10,5,0,10
256,256,2,1,14,0,1,0,"(0, 1, 4, 3, 2)",6.865893,10,5,0,10
128,256,2,4,4,2,0,0,"(1, 0, 2, 3, 4)",13.0965335,10,5,0,10
256,4,32,32,14,0,1,0,"(4, 0, 2, 3, 1)",13.338705,10,5,0,10
128,256,2,16,14,1,1,1,"(0, 1, 2, 4, 3)",5.587972000000001,10,5,0,10
256,256,256,1,12,0,0,1,"(1, 0, 4, 3, 2)",3.493073,10,5,0,10
128,2,32,32,2,0,1,1,"(4, 0, 3, 2, 1)",22.0437025,10,5,0,10
256,128,2,32,14,2,1,0,"(0, 4, 2, 3, 1)",15.6308995,10,5,0,10
256,256,16,4,20,0,1,0,"(1, 0, 4, 3, 2)",6.052097,10,5,0,10
128,256,2,1,20,2,0,1,"(1, 0, 2, 4, 3)",7.723674499999999,10,5,0,10
256,256,4,2,20,2,0,0,"(1, 0, 4, 3, 2)",2.189191,10,5,0,10
256,256,4,16,20,1,1,0,"(0, 1, 2, 4, 3)",5.72001,10,5,0,10
256,256,2,2,14,0,0,1,"(0, 1, 4, 3, 2)",4.8399085,10,5,0,10
256,256,4,8,10,2,1,0,"(0, 1, 4, 3, 2)",8.132298,10,5,0,10
256,256,2,2,6,0,0,1,"(1, 0, 2, 3, 4)",5.880978,10,5,0,10
256,2,256,32,20,0,0,1,"(1, 0, 2, 4, 3)",30.2011275,10,5,0,10
128,256,256,32,6,1,0,1,"(0, 1, 4, 3, 2)",6.9162855,10,5,0,10
256,256,2,32,20,0,0,0,"(1, 0, 4, 3, 2)",6.301807999999999,10,5,0,10
256,16,2,32,20,2,0,0,"(1, 0, 2, 4, 3)",5.645007,10,5,0,10
256,256,256,16,8,0,0,1,"(0, 1, 4, 3, 2)",4.579661,10,5,0,10
256,4,4,8,20,1,0,0,"(1, 0, 2, 4, 3)",6.8207175,10,5,0,10
256,256,2,32,8,0,1,0,"(4, 0, 2, 3, 1)",17.1846445,10,5,0,10
256,256,2,8,2,0,0,1,"(1, 0, 2, 3, 4)",13.5962115,10,5,0,10
256,256,4,1,10,1,1,0,"(0, 1, 4, 3, 2)",9.0065355,10,5,0,10
256,256,2,1,20,2,1,0,"(0, 1, 2, 3, 4)",6.86986,10,5,0,10
128,256,2,32,18,2,0,0,"(1, 0, 2, 3, 4)",8.0767995,10,5,0,10
32,256,2,1,10,0,1,1,"(0, 1, 2, 4, 3)",24.1898075,10,5,0,10
256,256,64,1,20,0,0,1,"(1, 0, 4, 3, 2)",7.153574000000001,10,5,0,10
256,2,128,32,2,1,0,0,"(0, 4, 2, 3, 1)",10.554053,10,5,0,10
256,2,2,2,2,1,1,1,"(4, 0, 2, 3, 1)",12.0084155,10,5,0,10
256,256,16,32,4,2,1,0,"(0, 1, 4, 3, 2)",10.3159785,10,5,0,10
256,2,2,32,8,2,0,0,"(4, 0, 2, 3, 1)",10.8714095,10,5,0,10
256,32,2,16,20,0,1,1,"(0, 1, 2, 3, 4)",5.8101775,10,5,0,10
256,256,16,4,20,0,1,0,"(0, 1, 2, 3, 4)",5.5744545,10,5,0,10
256,256,32,1,10,1,0,1,"(0, 1, 4, 3, 2)",6.061707,10,5,0,10
256,256,16,16,20,2,0,0,"(1, 0, 4, 3, 2)",7.8139515,10,5,0,10
128,2,64,32,20,0,1,0,"(0, 4, 3, 2, 1)",7.614358,10,5,0,10
256,256,2,32,6,2,1,0,"(1, 0, 4, 3, 2)",6.73448,10,5,0,10
256,256,16,2,20,2,0,0,"(0, 1, 2, 3, 4)",4.091779,10,5,0,10
256,256,4,1,20,1,0,0,"(0, 1, 4, 3, 2)",7.576385500000001,10,5,0,10
128,256,256,4,10,1,1,1,"(1, 0, 4, 3, 2)",6.964585,10,5,0,10
256,32,4,32,14,2,0,0,"(0, 1, 2, 4, 3)",5.9547015000000005,10,5,0,10
256,256,8,16,12,0,0,1,"(0, 1, 2, 3, 4)",10.772232,10,5,0,10
256,2,256,1,20,2,0,1,"(0, 4, 3, 2, 1)",11.7461995,10,5,0,10
256,2,2,16,20,1,0,0,"(0, 1, 2, 4, 3)",6.253798,10,5,0,10
256,256,2,1,14,2,1,1,"(1, 0, 2, 3, 4)",4.32904,10,5,0,10
256,256,2,1,18,0,0,0,"(1, 0, 2, 4, 3)",5.085719,10,5,0,10
256,8,64,32,20,1,1,0,"(4, 0, 3, 2, 1)",10.87683,10,5,0,10
256,32,2,1,20,0,1,0,"(1, 0, 2, 4, 3)",6.004719,10,5,0,10
256,64,256,1,16,2,1,0,"(0, 1, 4, 3, 2)",5.663785,10,5,0,10
256,16,2,1,18,2,1,1,"(0, 1, 2, 4, 3)",8.9918295,10,5,0,10
256,2,4,8,10,2,1,1,"(0, 4, 3, 2, 1)",12.6732315,10,5,0,10
256,256,2,2,18,2,1,1,"(0, 4, 3, 2, 1)",17.4375305,10,5,0,10
256,256,2,32,20,1,1,0,"(1, 0, 4, 3, 2)",2.4357465,10,5,0,10
256,2,16,1,20,0,0,0,"(4, 0, 2, 3, 1)",7.8528865,10,5,0,10
256,256,4,8,20,0,1,1,"(0, 1, 2, 3, 4)",4.0557995,10,5,0,10
256,256,2,1,14,0,0,1,"(0, 1, 4, 3, 2)",6.261241999999999,10,5,0,10
128,256,2,1,2,0,0,1,"(1, 0, 2, 3, 4)",14.9793225,10,5,0,10
256,256,2,1,20,2,0,0,"(1, 0, 4, 3, 2)",7.5004785,10,5,0,10
256,256,32,2,20,0,1,0,"(0, 1, 4, 3, 2)",8.7379575,10,5,0,10
256,2,8,32,20,0,1,0,"(4, 0, 3, 2, 1)",11.7694845,10,5,0,10
256,128,4,32,4,2,1,1,"(0, 1, 4, 3, 2)",10.70323,10,5,0,10
256,256,2,32,14,0,0,0,"(0, 1, 4, 3, 2)",3.5146225,10,5,0,10
128,256,128,1,16,1,0,1,"(0, 1, 4, 3, 2)",10.2300285,10,5,0,10
32,128,2,32,14,0,0,0,"(1, 0, 2, 3, 4)",16.575635499999997,10,5,0,10
256,64,256,32,10,0,0,1,"(1, 0, 4, 3, 2)",13.078,10,5,0,10
256,4,2,8,20,1,0,0,"(0, 1, 2, 3, 4)",13.678499,10,5,0,10
256,256,2,4,18,0,0,0,"(0, 1, 2, 4, 3)",7.637769,10,5,0,10
256,256,2,1,16,2,1,0,"(1, 0, 2, 3, 4)",4.282363,10,5,0,10
256,2,256,32,2,2,1,0,"(4, 0, 2, 3, 1)",6.878468,10,5,0,10
256,64,2,8,20,2,0,1,"(1, 0, 2, 3, 4)",7.4400265,10,5,0,10
256,16,2,1,12,2,1,1,"(0, 1, 2, 3, 4)",10.761508,10,5,0,10
256,2,4,1,2,1,1,1,"(0, 4, 3, 2, 1)",7.689801,10,5,0,10
256,256,4,2,16,1,1,1,"(0, 1, 2, 4, 3)",5.812951,10,5,0,10
256,256,4,8,20,1,1,0,"(0, 1, 2, 3, 4)",4.0233025,10,5,0,10
256,256,2,32,20,2,1,0,"(1, 0, 4, 3, 2)",11.1813895,10,5,0,10
256,2,2,32,2,2,1,0,"(4, 0, 2, 3, 1)",3.9611495,10,5,0,10
256,2,32,2,18,0,0,0,"(0, 4, 2, 3, 1)",11.740013,10,5,0,10
256,128,2,8,8,2,1,1,"(0, 1, 2, 3, 4)",4.524149,10,5,0,10
256,256,2,1,12,1,0,1,"(0, 1, 4, 3, 2)",5.2772175,10,5,0,10
256,2,64,32,14,0,0,1,"(4, 0, 3, 2, 1)",6.1752210000000005,10,5,0,10
256,256,16,8,20,0,0,0,"(0, 1, 2, 3, 4)",7.6184195,10,5,0,10
128,128,16,4,20,0,1,0,"(1, 0, 4, 3, 2)",11.6216775,10,5,0,10
256,2,32,4,20,0,1,0,"(0, 4, 3, 2, 1)",12.0773815,10,5,0,10
256,256,2,32,18,0,0,0,"(0, 1, 2, 4, 3)",6.9549065,10,5,0,10
128,256,2,32,16,0,1,1,"(0, 1, 2, 3, 4)",7.2072915,10,5,0,10
32,256,256,32,10,1,1,1,"(0, 1, 4, 3, 2)",41.240544,10,5,0,10
256,32,2,4,20,2,0,0,"(0, 1, 2, 4, 3)",6.716151,10,5,0,10
256,128,2,16,20,0,0,0,"(1, 0, 2, 3, 4)",7.6160005,10,5,0,10
256,2,2,4,20,1,0,0,"(1, 0, 2, 4, 3)",20.081899,10,5,0,10
256,16,2,32,12,2,1,0,"(0, 1, 2, 3, 4)",5.8186610000000005,10,5,0,10
256,2,2,32,4,2,1,0,"(0, 4, 3, 2, 1)",15.5785335,10,5,0,10
256,256,2,16,20,1,0,0,"(0, 1, 2, 3, 4)",5.2366225,10,5,0,10
256,256,2,2,16,1,1,0,"(0, 1, 2, 3, 4)",5.9322065,10,5,0,10
256,64,4,8,20,0,0,1,"(0, 1, 2, 3, 4)",6.084077,10,5,0,10
256,2,4,32,2,0,0,0,"(4, 0, 2, 3, 1)",10.663572,10,5,0,10
256,2,4,2,4,0,1,1,"(0, 4, 2, 3, 1)",10.3424495,10,5,0,10
256,256,32,1,18,2,0,1,"(1, 0, 4, 3, 2)",7.9034085,10,5,0,10
256,256,4,1,14,1,0,1,"(1, 0, 4, 3, 2)",7.5611915,10,5,0,10
256,256,2,32,20,1,0,0,"(0, 1, 4, 3, 2)",7.557337,10,5,0,10
256,256,32,2,20,1,0,0,"(0, 1, 4, 3, 2)",7.959275,10,5,0,10
256,256,4,32,14,0,0,0,"(1, 0, 2, 3, 4)",5.7952655,10,5,0,10
128,256,32,32,20,0,1,1,"(0, 4, 3, 2, 1)",33.5734825,10,5,0,10
256,2,16,32,2,0,1,1,"(0, 4, 3, 2, 1)",6.8383345,10,5,0,10
256,32,2,32,20,2,1,0,"(0, 1, 2, 4, 3)",9.1115605,10,5,0,10
256,256,2,1,16,2,0,0,"(0, 1, 4, 3, 2)",4.6877535,10,5,0,10
256,256,64,4,8,1,1,1,"(0, 1, 4, 3, 2)",5.353146000000001,10,5,0,10
128,2,4,32,20,1,0,0,"(0, 1, 2, 4, 3)",7.0819215,10,5,0,10
256,2,256,1,2,2,0,1,"(0, 4, 2, 3, 1)",11.18027,10,5,0,10
256,256,2,16,16,2,1,1,"(1, 0, 2, 3, 4)",6.748735,10,5,0,10
256,64,16,4,20,0,1,0,"(0, 1, 2, 3, 4)",5.997199,10,5,0,10
256,128,8,4,20,2,1,0,"(0, 1, 2, 3, 4)",5.418791499999999,10,5,0,10
256,256,32,1,18,2,0,1,"(1, 0, 2, 3, 4)",5.763872,10,5,0,10
256,256,2,1,20,0,1,1,"(0, 1, 2, 3, 4)",4.6376425,10,5,0,10
128,2,2,1,20,2,1,0,"(0, 4, 3, 2, 1)",17.9043225,10,5,0,10
256,2,2,1,14,1,1,1,"(0, 4, 2, 3, 1)",9.309565,10,5,0,10
256,8,2,4,2,2,1,0,"(4, 0, 2, 3, 1)",13.924537,10,5,0,10
256,2,16,1,6,0,1,0,"(0, 4, 2, 3, 1)",7.190079,10,5,0,10
256,256,16,8,12,0,0,1,"(0, 1, 4, 3, 2)",8.0044855,10,5,0,10
256,2,2,32,8,2,1,1,"(0, 4, 2, 3, 1)",6.8791515,10,5,0,10
256,256,2,32,14,2,0,0,"(0, 1, 4, 3, 2)",7.612578,10,5,0,10
256,256,2,32,4,0,1,0,"(1, 0, 4, 3, 2)",14.160517,10,5,0,10
256,256,2,2,20,2,0,0,"(1, 0, 2, 3, 4)",5.6777085,10,5,0,10
256,2,32,2,2,0,1,1,"(4, 0, 3, 2, 1)",7.0033485,10,5,0,10
256,256,2,2,14,0,0,0,"(1, 0, 4, 3, 2)",7.739077,10,5,0,10
