chunk_size,unroll_factor,omp_chunk_size,omp_num_threads,omp_scheduling_type,omp_monotonic,omp_dynamic,permutation,repeats,wait_between_repeats,wait_after_run,iterations,compute_time
64,16,2,4,2,0,1,"(1, 0, 4, 3, 2)",5,0.0,10.0,10,598.583256
512,64,256,15,1,0,0,"(0, 4, 1, 2, 3)",5,0.0,10.0,10,993.279357
16,4,32,2,2,0,0,"(3, 4, 2, 1, 0)",5,0.0,10.0,10,1044.566664
64,2,128,2,1,0,1,"(3, 1, 2, 0, 4)",5,0.0,10.0,10,965.7773394999999
256,128,128,9,0,1,1,"(4, 2, 3, 1, 0)",5,0.0,10.0,10,950.421051
256,1,16,19,1,0,0,"(0, 1, 3, 2, 4)",5,0.0,10.0,10,1034.0490085000001
1024,128,2,17,0,1,0,"(0, 4, 2, 1, 3)",5,0.0,10.0,10,966.9851229999999
256,4,32,17,1,0,0,"(3, 4, 0, 1, 2)",5,0.0,10.0,10,1033.651829
1024,4,16,8,1,0,0,"(3, 1, 2, 4, 0)",5,0.0,10.0,10,1034.2493715
128,1,32,15,1,1,1,"(4, 2, 0, 1, 3)",5,0.0,10.0,10,971.6714955
32,8,32,4,0,0,0,"(4, 3, 2, 0, 1)",5,0.0,10.0,10,1006.0042485
1024,32,32,4,1,0,1,"(1, 2, 4, 0, 3)",5,0.0,10.0,10,948.2191829999999
256,64,64,20,1,0,1,"(3, 1, 2, 4, 0)",5,0.0,10.0,10,994.5476725
1024,512,2,18,0,0,1,"(2, 3, 4, 0, 1)",5,0.0,10.0,10,948.363042
64,4,128,13,0,0,0,"(0, 4, 2, 3, 1)",5,0.0,10.0,10,948.017506
256,4,256,14,2,0,0,"(0, 2, 1, 4, 3)",5,0.0,10.0,10,1100.1047095
256,16,16,20,0,1,1,"(2, 0, 3, 4, 1)",5,0.0,10.0,10,943.886797
16,8,128,18,1,1,0,"(4, 2, 1, 0, 3)",5,0.0,10.0,10,1084.75594
1024,512,64,12,0,1,1,"(2, 1, 3, 4, 0)",5,0.0,10.0,10,948.5146159999999
64,2,256,17,2,0,1,"(2, 1, 0, 4, 3)",5,0.0,10.0,10,947.520536
128,1,2,18,0,0,1,"(2, 0, 3, 1, 4)",5,0.0,10.0,10,948.0786439999999
1024,4,32,7,2,0,1,"(2, 4, 0, 3, 1)",5,0.0,10.0,10,991.6775335
1024,64,256,20,0,0,0,"(1, 3, 0, 2, 4)",5,0.0,10.0,10,998.525265
1024,128,256,17,1,1,0,"(2, 3, 4, 1, 0)",5,0.0,10.0,10,1034.2973745
8,4,32,12,1,1,0,"(0, 2, 3, 1, 4)",5,0.0,10.0,10,1085.5126424999999
1024,4,8,5,2,1,1,"(1, 2, 0, 3, 4)",5,0.0,10.0,10,1015.1836695
64,1,4,10,2,0,0,"(3, 2, 4, 1, 0)",5,0.0,10.0,10,1038.510223
512,32,64,16,0,0,1,"(1, 2, 4, 3, 0)",5,0.0,10.0,10,991.9220765
32,16,8,5,1,0,0,"(1, 3, 0, 4, 2)",5,0.0,10.0,10,1080.3747290000001
1024,256,2,15,2,1,1,"(2, 0, 3, 1, 4)",5,0.0,10.0,10,1036.7308595
512,128,256,18,0,0,0,"(1, 3, 4, 2, 0)",5,0.0,10.0,10,948.412407
256,4,64,2,2,0,0,"(0, 4, 2, 3, 1)",5,0.0,10.0,10,1029.458494
128,4,32,20,2,0,0,"(1, 0, 2, 3, 4)",5,0.0,10.0,10,1078.341655
256,16,1,10,2,0,0,"(4, 3, 1, 0, 2)",5,0.0,10.0,10,1062.404144
32,16,4,17,1,1,0,"(1, 4, 3, 2, 0)",5,0.0,10.0,10,670.8964805
64,8,32,15,1,0,1,"(2, 0, 4, 3, 1)",5,0.0,10.0,10,990.8835879999999
1024,64,16,5,0,0,0,"(1, 2, 3, 0, 4)",5,0.0,10.0,10,999.301518
256,64,32,8,2,1,1,"(0, 4, 2, 1, 3)",5,0.0,10.0,10,990.5016285
1024,1,8,5,2,1,0,"(3, 4, 2, 1, 0)",5,0.0,10.0,10,1035.6596765
32,1,256,12,0,1,1,"(1, 4, 2, 0, 3)",5,0.0,10.0,10,973.0869825
1024,4,32,5,2,1,0,"(2, 1, 0, 3, 4)",5,0.0,10.0,10,1020.0907955
256,32,32,15,0,0,1,"(3, 2, 4, 0, 1)",5,0.0,10.0,10,945.1820515
16,2,2,9,0,0,1,"(2, 3, 4, 0, 1)",5,0.0,10.0,10,202.788367
512,2,256,14,1,0,1,"(0, 2, 1, 3, 4)",5,0.0,10.0,10,991.9393575
64,8,2,10,0,0,1,"(4, 1, 2, 3, 0)",5,0.0,10.0,10,581.3145855
512,16,32,6,1,1,1,"(3, 0, 1, 2, 4)",5,0.0,10.0,10,993.691008
128,1,32,17,2,1,0,"(4, 3, 2, 0, 1)",5,0.0,10.0,10,1053.3067605
256,64,32,11,2,0,0,"(0, 2, 4, 3, 1)",5,0.0,10.0,10,1037.292766
64,8,32,9,2,1,0,"(2, 4, 0, 3, 1)",5,0.0,10.0,10,1042.0581545
512,4,64,11,0,1,0,"(3, 1, 4, 0, 2)",5,0.0,10.0,10,1025.577311
1024,128,4,3,2,0,0,"(4, 3, 0, 1, 2)",5,0.0,10.0,10,1034.3983905
1024,64,16,9,1,1,1,"(0, 3, 2, 1, 4)",5,0.0,10.0,10,991.923505
4,1,32,18,1,0,0,"(0, 1, 4, 2, 3)",5,0.0,10.0,10,658.849865
128,16,64,19,2,0,0,"(4, 0, 2, 1, 3)",5,0.0,10.0,10,1038.7072575
512,32,256,13,0,1,0,"(2, 0, 3, 1, 4)",5,0.0,10.0,10,1004.8002725
1024,512,64,12,0,1,1,"(0, 4, 2, 3, 1)",5,0.0,10.0,10,947.7214134999999
8,1,256,15,1,1,1,"(2, 0, 4, 1, 3)",5,0.0,10.0,10,992.009519
16,2,1,13,1,1,0,"(2, 0, 1, 3, 4)",5,0.0,10.0,10,115.5268845
64,8,32,15,2,0,1,"(1, 4, 2, 3, 0)",5,0.0,10.0,10,971.180745
512,4,1,13,1,1,1,"(4, 1, 3, 2, 0)",5,0.0,10.0,10,1009.517061
256,64,128,10,1,1,1,"(2, 4, 3, 1, 0)",5,0.0,10.0,10,982.8182365
64,16,4,18,0,0,1,"(2, 3, 1, 4, 0)",5,0.0,10.0,10,946.228932
512,64,256,19,1,0,0,"(0, 1, 3, 4, 2)",5,0.0,10.0,10,992.5046815000001
1024,4,16,14,2,0,1,"(0, 1, 3, 4, 2)",5,0.0,10.0,10,1030.830415
16,2,4,12,1,1,1,"(4, 2, 3, 0, 1)",5,0.0,10.0,10,368.825784
256,8,8,20,0,1,1,"(0, 1, 3, 2, 4)",5,0.0,10.0,10,943.5050655
256,4,32,13,2,0,0,"(0, 4, 3, 1, 2)",5,0.0,10.0,10,1050.4582295
8,4,256,3,2,1,1,"(4, 1, 3, 0, 2)",5,0.0,10.0,10,959.19773
4,1,32,4,2,0,1,"(0, 4, 3, 2, 1)",5,0.0,10.0,10,598.760625
16,4,256,3,1,1,1,"(2, 4, 0, 1, 3)",5,0.0,10.0,10,948.8380815
64,2,8,15,0,1,1,"(0, 2, 1, 3, 4)",5,0.0,10.0,10,941.4375689999999
16,2,32,17,1,1,1,"(4, 2, 0, 1, 3)",5,0.0,10.0,10,993.218388
64,4,256,6,1,0,1,"(1, 2, 4, 0, 3)",5,0.0,10.0,10,1036.3704765
1024,256,16,15,2,1,0,"(1, 3, 4, 2, 0)",5,0.0,10.0,10,1037.8069150000001
64,16,128,19,0,0,1,"(1, 4, 3, 2, 0)",5,0.0,10.0,10,949.39639
64,16,1,20,0,0,1,"(2, 3, 1, 0, 4)",5,0.0,10.0,10,371.2242685
512,64,16,6,0,0,0,"(1, 2, 0, 3, 4)",5,0.0,10.0,10,1001.4775955
256,2,128,20,1,1,1,"(4, 1, 0, 2, 3)",5,0.0,10.0,10,965.2690709999999
32,2,32,4,1,0,0,"(0, 4, 3, 1, 2)",5,0.0,10.0,10,1039.39745
32,4,64,2,2,1,1,"(2, 1, 3, 0, 4)",5,0.0,10.0,10,946.1735325
256,8,256,20,2,0,1,"(0, 3, 4, 1, 2)",5,0.0,10.0,10,982.512804
32,4,8,6,0,0,0,"(0, 2, 4, 1, 3)",5,0.0,10.0,10,999.1216019999999
32,1,128,12,1,0,1,"(4, 0, 2, 3, 1)",5,0.0,10.0,10,956.2056255
16,8,64,3,1,1,0,"(2, 4, 3, 0, 1)",5,0.0,10.0,10,1035.6582985
32,1,32,16,0,0,0,"(1, 2, 0, 3, 4)",5,0.0,10.0,10,1001.7828995
8,1,32,16,0,0,0,"(1, 0, 4, 3, 2)",5,0.0,10.0,10,998.5665984999999
1024,8,256,5,0,0,1,"(2, 4, 1, 0, 3)",5,0.0,10.0,10,992.0413335000001
16,4,32,20,0,0,1,"(3, 4, 2, 0, 1)",5,0.0,10.0,10,943.040731
8,2,4,6,1,0,1,"(2, 3, 0, 4, 1)",5,0.0,10.0,10,286.9950475
64,32,32,19,2,1,1,"(2, 0, 1, 4, 3)",5,0.0,10.0,10,1034.2372985
1024,128,8,6,0,0,0,"(3, 2, 4, 1, 0)",5,0.0,10.0,10,1004.729624
64,8,4,9,0,0,1,"(3, 4, 2, 1, 0)",5,0.0,10.0,10,971.576501
4,1,64,3,0,1,0,"(0, 4, 2, 3, 1)",5,0.0,10.0,10,999.038925
128,2,64,7,0,1,0,"(0, 1, 3, 4, 2)",5,0.0,10.0,10,999.4246694999999
8,2,64,9,1,0,0,"(1, 4, 0, 3, 2)",5,0.0,10.0,10,1041.752727
1024,16,32,16,2,0,1,"(1, 3, 4, 2, 0)",5,0.0,10.0,10,1033.2357085
1024,128,16,18,1,1,1,"(4, 0, 3, 2, 1)",5,0.0,10.0,10,998.8609615
1024,128,8,19,0,1,0,"(4, 0, 3, 1, 2)",5,0.0,10.0,10,1005.641053
512,8,4,2,1,0,1,"(0, 4, 2, 3, 1)",5,0.0,10.0,10,993.275932
1024,4,4,5,2,0,1,"(0, 2, 1, 3, 4)",5,0.0,10.0,10,951.1790524999999
128,2,8,11,2,1,0,"(0, 4, 3, 1, 2)",5,0.0,10.0,10,1037.2175215000002
256,128,4,4,1,0,0,"(3, 4, 1, 0, 2)",5,0.0,10.0,10,1038.5526835
512,64,32,9,2,1,1,"(3, 0, 4, 1, 2)",5,0.0,10.0,10,1034.76111
256,64,8,10,0,1,1,"(3, 0, 2, 4, 1)",5,0.0,10.0,10,945.128289
512,4,32,2,0,0,1,"(0, 1, 2, 4, 3)",5,0.0,10.0,10,949.4909660000001
8,4,128,9,0,1,0,"(0, 2, 4, 3, 1)",5,0.0,10.0,10,999.4264989999999
128,8,64,17,0,1,1,"(4, 2, 0, 1, 3)",5,0.0,10.0,10,987.9775615
1024,16,16,9,0,0,1,"(0, 3, 1, 2, 4)",5,0.0,10.0,10,993.0122605
4,1,8,8,1,1,1,"(1, 4, 0, 2, 3)",5,0.0,10.0,10,201.6429865
16,1,64,2,1,0,0,"(2, 1, 4, 0, 3)",5,0.0,10.0,10,969.596186
256,32,64,19,0,1,1,"(2, 3, 4, 0, 1)",5,0.0,10.0,10,947.4159119999999
1024,2,2,4,2,0,1,"(2, 4, 3, 1, 0)",5,0.0,10.0,10,964.5448664999999
1024,16,1,5,1,1,0,"(4, 1, 2, 3, 0)",5,0.0,10.0,10,1042.082421
256,2,4,15,2,0,1,"(2, 1, 4, 0, 3)",5,0.0,10.0,10,1042.007412
512,256,2,4,1,0,0,"(4, 1, 2, 3, 0)",5,0.0,10.0,10,993.701747
128,16,2,16,1,0,0,"(0, 1, 2, 3, 4)",5,0.0,10.0,10,1062.762588
256,32,4,10,1,0,0,"(1, 0, 4, 3, 2)",5,0.0,10.0,10,1059.1526145
256,8,32,12,2,0,1,"(0, 2, 1, 3, 4)",5,0.0,10.0,10,947.887373
32,4,8,11,2,1,1,"(0, 4, 3, 2, 1)",5,0.0,10.0,10,1035.8375139999998
256,1,2,10,2,1,1,"(3, 4, 1, 0, 2)",5,0.0,10.0,10,994.9102634999999
512,64,256,13,0,0,1,"(3, 1, 0, 2, 4)",5,0.0,10.0,10,944.342406
16,8,32,3,0,0,1,"(2, 3, 4, 1, 0)",5,0.0,10.0,10,944.873891
256,16,1,11,1,1,0,"(4, 0, 2, 1, 3)",5,0.0,10.0,10,1036.428891
4,1,4,18,2,0,0,"(1, 4, 2, 0, 3)",5,0.0,10.0,10,120.10102599999999
1024,1,4,13,2,1,1,"(3, 1, 2, 0, 4)",5,0.0,10.0,10,933.0480145
512,256,2,19,0,1,1,"(3, 0, 2, 1, 4)",5,0.0,10.0,10,986.6171750000001
128,64,8,16,2,1,0,"(3, 1, 2, 4, 0)",5,0.0,10.0,10,1038.8466389999999
32,16,64,11,0,1,1,"(4, 3, 1, 2, 0)",5,0.0,10.0,10,947.921196
32,8,128,19,1,1,0,"(2, 4, 1, 0, 3)",5,0.0,10.0,10,1035.7318089999999
512,1,32,11,0,0,0,"(3, 1, 4, 2, 0)",5,0.0,10.0,10,965.9368215
1024,512,4,13,2,1,0,"(1, 2, 4, 3, 0)",5,0.0,10.0,10,1007.831426
128,8,32,13,2,1,1,"(3, 2, 4, 1, 0)",5,0.0,10.0,10,965.4979559999999
64,32,4,12,0,0,1,"(4, 3, 0, 2, 1)",5,0.0,10.0,10,975.135381
64,16,128,16,0,1,0,"(3, 4, 0, 2, 1)",5,0.0,10.0,10,1045.5147255000002
512,4,2,4,0,0,0,"(3, 2, 0, 4, 1)",5,0.0,10.0,10,1001.8287204999999
16,2,256,3,2,0,0,"(4, 3, 0, 1, 2)",5,0.0,10.0,10,1039.4843700000001
128,32,128,7,2,0,1,"(4, 1, 0, 2, 3)",5,0.0,10.0,10,986.874311
128,32,32,16,2,0,1,"(1, 0, 2, 4, 3)",5,0.0,10.0,10,944.397199
1024,512,32,5,1,1,0,"(0, 2, 1, 4, 3)",5,0.0,10.0,10,978.3801575
512,1,16,12,0,1,0,"(0, 1, 2, 4, 3)",5,0.0,10.0,10,993.226539
512,32,16,3,2,1,0,"(2, 4, 1, 0, 3)",5,0.0,10.0,10,1036.5206130000001
32,8,4,14,2,0,0,"(0, 2, 4, 1, 3)",5,0.0,10.0,10,654.662343
128,8,128,6,1,0,1,"(1, 3, 2, 4, 0)",5,0.0,10.0,10,968.89972
1024,32,2,20,1,1,0,"(4, 3, 1, 0, 2)",5,0.0,10.0,10,1044.4687435
128,2,4,5,0,0,0,"(2, 0, 3, 4, 1)",5,0.0,10.0,10,1049.1993925
64,32,1,7,0,1,1,"(3, 4, 1, 2, 0)",5,0.0,10.0,10,377.540426
512,256,128,7,0,0,1,"(2, 4, 1, 3, 0)",5,0.0,10.0,10,948.5938464999999
512,16,8,19,2,1,0,"(3, 1, 2, 0, 4)",5,0.0,10.0,10,1037.28531
512,64,16,2,0,0,1,"(1, 0, 2, 4, 3)",5,0.0,10.0,10,949.296717
32,1,1,2,1,0,0,"(1, 4, 2, 3, 0)",5,0.0,10.0,10,529.311551
512,8,64,2,2,1,0,"(2, 3, 0, 4, 1)",5,0.0,10.0,10,1010.909441
1024,32,2,16,2,1,0,"(1, 0, 4, 2, 3)",5,0.0,10.0,10,1058.6628485
64,1,1,5,1,1,0,"(3, 0, 4, 1, 2)",5,0.0,10.0,10,381.6321295
512,1,256,18,0,0,0,"(0, 4, 1, 3, 2)",5,0.0,10.0,10,999.304856
256,16,8,6,2,0,1,"(0, 4, 2, 1, 3)",5,0.0,10.0,10,940.0650965
64,32,128,6,0,0,0,"(4, 3, 2, 0, 1)",5,0.0,10.0,10,1015.9061585
512,8,2,19,0,1,1,"(1, 2, 3, 4, 0)",5,0.0,10.0,10,998.1764725
256,8,4,10,0,0,0,"(4, 2, 1, 3, 0)",5,0.0,10.0,10,949.579303
32,2,256,9,0,0,1,"(1, 0, 3, 2, 4)",5,0.0,10.0,10,985.688207
128,32,4,13,0,1,1,"(4, 1, 2, 0, 3)",5,0.0,10.0,10,948.150492
32,16,32,20,1,1,0,"(2, 1, 4, 3, 0)",5,0.0,10.0,10,1034.8003385
512,4,4,16,0,0,0,"(3, 4, 0, 1, 2)",5,0.0,10.0,10,1000.2062315000001
8,2,2,14,2,1,0,"(0, 3, 1, 2, 4)",5,0.0,10.0,10,119.840248
8,4,2,5,2,0,0,"(4, 0, 2, 3, 1)",5,0.0,10.0,10,245.0133045
512,8,4,7,2,1,1,"(1, 4, 0, 2, 3)",5,0.0,10.0,10,951.3485814999999
1024,64,4,17,2,1,0,"(3, 1, 2, 4, 0)",5,0.0,10.0,10,1015.2253264999999
1024,64,2,18,2,1,1,"(2, 0, 4, 1, 3)",5,0.0,10.0,10,991.4181285
512,8,1,3,0,1,0,"(1, 0, 4, 3, 2)",5,0.0,10.0,10,1000.783378
512,8,16,18,0,1,0,"(0, 2, 4, 3, 1)",5,0.0,10.0,10,999.3680375
512,64,16,3,0,0,0,"(1, 0, 4, 2, 3)",5,0.0,10.0,10,1000.5552255
32,2,256,16,0,1,0,"(4, 1, 0, 3, 2)",5,0.0,10.0,10,1030.3137485
1024,8,128,11,1,1,1,"(3, 4, 0, 2, 1)",5,0.0,10.0,10,991.5019465
128,8,2,6,0,1,1,"(3, 2, 0, 1, 4)",5,0.0,10.0,10,966.2924725
16,8,4,7,0,0,0,"(2, 3, 0, 1, 4)",5,0.0,10.0,10,384.6292125
512,4,32,2,2,1,0,"(2, 1, 0, 4, 3)",5,0.0,10.0,10,1035.0394445
64,8,1,2,1,0,0,"(4, 3, 0, 2, 1)",5,0.0,10.0,10,640.537335
256,128,4,20,0,0,0,"(0, 1, 2, 4, 3)",5,0.0,10.0,10,1054.967575
2,1,4,7,0,1,1,"(2, 0, 1, 4, 3)",5,0.0,10.0,10,192.49600900000002
512,1,4,15,2,0,0,"(4, 0, 3, 2, 1)",5,0.0,10.0,10,1035.779712
4,1,32,18,1,0,1,"(1, 3, 2, 0, 4)",5,0.0,10.0,10,600.0759499999999
512,8,64,2,1,1,1,"(4, 3, 1, 2, 0)",5,0.0,10.0,10,947.4027225
512,16,2,8,1,0,1,"(1, 4, 0, 2, 3)",5,0.0,10.0,10,993.8820325
512,1,1,19,2,1,1,"(1, 3, 0, 2, 4)",5,0.0,10.0,10,1032.3480209999998
1024,128,1,13,2,1,0,"(3, 0, 2, 4, 1)",5,0.0,10.0,10,1042.846986
512,128,1,10,2,1,1,"(4, 0, 3, 2, 1)",5,0.0,10.0,10,990.385436
128,1,256,14,2,1,0,"(2, 1, 3, 0, 4)",5,0.0,10.0,10,1036.5950619999999
1024,512,256,13,2,0,1,"(3, 0, 4, 2, 1)",5,0.0,10.0,10,945.3555945
1024,2,1,2,2,1,1,"(0, 4, 3, 1, 2)",5,0.0,10.0,10,975.2761605000001
128,32,64,11,0,0,0,"(4, 0, 2, 3, 1)",5,0.0,10.0,10,1006.1017195
256,2,256,16,1,0,1,"(2, 3, 0, 4, 1)",5,0.0,10.0,10,1012.234037
32,4,64,9,0,0,1,"(4, 2, 3, 1, 0)",5,0.0,10.0,10,942.8728639999999
128,64,2,10,1,1,1,"(2, 1, 0, 4, 3)",5,0.0,10.0,10,963.3043929999999
1024,2,1,3,1,0,0,"(2, 3, 1, 0, 4)",5,0.0,10.0,10,1043.8757465
128,4,4,2,1,1,1,"(1, 0, 3, 4, 2)",5,0.0,10.0,10,946.9501865
16,1,128,17,0,0,0,"(1, 4, 0, 2, 3)",5,0.0,10.0,10,997.2379265
8,1,1,13,2,0,1,"(3, 1, 2, 0, 4)",5,0.0,10.0,10,104.7793595
256,16,1,11,1,1,1,"(1, 0, 4, 3, 2)",5,0.0,10.0,10,941.693586
512,1,2,12,2,1,1,"(0, 4, 1, 3, 2)",5,0.0,10.0,10,986.0421085
256,4,16,2,0,1,1,"(0, 4, 1, 2, 3)",5,0.0,10.0,10,947.1467250000001
128,32,256,14,0,0,0,"(4, 0, 1, 2, 3)",5,0.0,10.0,10,995.89164
2,1,2,15,2,1,1,"(2, 4, 0, 3, 1)",5,0.0,10.0,10,90.505043
128,2,4,8,2,0,0,"(4, 1, 2, 3, 0)",5,0.0,10.0,10,1060.9524959999999
64,4,1,18,1,1,1,"(1, 2, 0, 3, 4)",5,0.0,10.0,10,371.693622
64,16,32,19,1,1,1,"(4, 0, 3, 2, 1)",5,0.0,10.0,10,1007.5061725
64,32,256,2,1,1,0,"(2, 4, 1, 0, 3)",5,0.0,10.0,10,1038.401562
4,2,8,16,2,1,0,"(4, 2, 0, 3, 1)",5,0.0,10.0,10,205.121507
64,16,256,19,0,1,1,"(4, 1, 2, 3, 0)",5,0.0,10.0,10,984.657964
8,2,128,11,0,1,1,"(4, 3, 0, 2, 1)",5,0.0,10.0,10,942.6342
512,8,1,17,2,0,0,"(0, 2, 4, 3, 1)",5,0.0,10.0,10,1004.962034
64,1,2,7,1,1,0,"(3, 4, 2, 0, 1)",5,0.0,10.0,10,653.473831
128,32,1,10,0,1,1,"(4, 1, 2, 0, 3)",5,0.0,10.0,10,582.807987
32,1,8,16,2,1,1,"(1, 4, 3, 0, 2)",5,0.0,10.0,10,962.123531
128,32,2,8,0,1,0,"(1, 3, 4, 0, 2)",5,0.0,10.0,10,1000.25336
8,4,64,5,2,1,0,"(0, 2, 1, 4, 3)",5,0.0,10.0,10,1068.039106
128,32,128,11,0,1,1,"(2, 0, 4, 1, 3)",5,0.0,10.0,10,947.8490320000001
512,4,4,3,2,1,1,"(2, 4, 0, 1, 3)",5,0.0,10.0,10,971.014555
1024,256,64,4,1,1,1,"(0, 1, 3, 4, 2)",5,0.0,10.0,10,967.9922845000001
16,8,16,9,2,1,0,"(3, 1, 0, 4, 2)",5,0.0,10.0,10,1017.7171289999999
1024,1,64,11,0,1,1,"(2, 4, 3, 0, 1)",5,0.0,10.0,10,983.27567
1024,256,32,9,2,0,0,"(3, 4, 0, 2, 1)",5,0.0,10.0,10,1034.0600875
256,8,256,12,1,1,1,"(3, 0, 4, 1, 2)",5,0.0,10.0,10,952.435045
256,1,256,8,0,0,1,"(4, 1, 2, 3, 0)",5,0.0,10.0,10,986.21832
4,2,2,19,1,0,1,"(2, 3, 4, 1, 0)",5,0.0,10.0,10,93.408285
512,128,256,13,0,1,0,"(3, 0, 4, 2, 1)",5,0.0,10.0,10,942.5119735
1024,512,128,8,2,0,1,"(2, 4, 1, 3, 0)",5,0.0,10.0,10,1000.676705
16,1,64,14,2,1,0,"(1, 0, 4, 3, 2)",5,0.0,10.0,10,1050.5854955
256,128,64,2,1,1,0,"(4, 2, 0, 3, 1)",5,0.0,10.0,10,999.151195
256,64,64,16,1,0,0,"(0, 3, 1, 2, 4)",5,0.0,10.0,10,1106.5134435
64,8,256,2,2,0,0,"(1, 3, 4, 2, 0)",5,0.0,10.0,10,1004.4664614999999
4,2,1,7,1,1,1,"(1, 4, 3, 0, 2)",5,0.0,10.0,10,177.4110765
128,2,4,16,2,0,0,"(1, 0, 4, 3, 2)",5,0.0,10.0,10,1059.1081725
16,2,4,6,1,1,0,"(0, 3, 4, 2, 1)",5,0.0,10.0,10,393.07064
256,2,16,15,1,1,1,"(2, 1, 0, 3, 4)",5,0.0,10.0,10,988.3252245
1024,4,128,5,1,1,1,"(4, 3, 1, 2, 0)",5,0.0,10.0,10,946.473626
128,32,32,5,1,0,0,"(2, 1, 3, 4, 0)",5,0.0,10.0,10,1050.5330159999999
1024,8,256,11,2,0,0,"(1, 3, 4, 0, 2)",5,0.0,10.0,10,1043.441102
4,2,128,6,0,1,0,"(1, 4, 0, 2, 3)",5,0.0,10.0,10,996.7017975
1024,256,128,10,2,0,1,"(1, 0, 4, 3, 2)",5,0.0,10.0,10,994.5615345
32,1,2,12,0,1,0,"(3, 2, 4, 1, 0)",5,0.0,10.0,10,367.3754375
1024,8,128,18,1,0,1,"(0, 1, 3, 2, 4)",5,0.0,10.0,10,974.6636404999999
1024,4,4,8,0,1,0,"(2, 3, 0, 1, 4)",5,0.0,10.0,10,978.179691
512,16,2,18,1,0,0,"(2, 3, 4, 1, 0)",5,0.0,10.0,10,1087.2351545000001
4,2,256,9,2,0,1,"(1, 3, 0, 2, 4)",5,0.0,10.0,10,989.885794
512,32,2,13,1,1,1,"(4, 3, 2, 0, 1)",5,0.0,10.0,10,982.7450365
256,8,2,5,0,0,1,"(2, 1, 4, 3, 0)",5,0.0,10.0,10,963.5417765
1024,256,16,7,0,1,1,"(2, 3, 4, 1, 0)",5,0.0,10.0,10,987.2417065
512,128,2,17,1,1,1,"(4, 3, 2, 1, 0)",5,0.0,10.0,10,967.987329
128,16,256,9,0,0,1,"(3, 1, 0, 4, 2)",5,0.0,10.0,10,943.719045
16,1,2,17,0,1,1,"(0, 4, 1, 2, 3)",5,0.0,10.0,10,202.7888785
32,1,256,7,2,0,0,"(2, 4, 1, 3, 0)",5,0.0,10.0,10,1038.0744815
1024,32,8,17,0,0,0,"(2, 4, 1, 0, 3)",5,0.0,10.0,10,1035.780073
2,1,64,8,2,1,0,"(4, 1, 0, 2, 3)",5,0.0,10.0,10,629.399201
2,1,256,3,2,0,0,"(4, 0, 3, 1, 2)",5,0.0,10.0,10,1014.329972
32,4,1,7,0,1,1,"(3, 2, 0, 1, 4)",5,0.0,10.0,10,202.92902800000002
512,64,16,11,0,1,1,"(1, 4, 0, 3, 2)",5,0.0,10.0,10,949.1509524999999
128,32,8,3,2,1,0,"(3, 2, 1, 4, 0)",5,0.0,10.0,10,1044.6657565
256,32,128,15,2,0,0,"(1, 4, 0, 2, 3)",5,0.0,10.0,10,1034.117139
2,1,128,15,2,0,1,"(3, 1, 0, 4, 2)",5,0.0,10.0,10,1008.380431
32,16,32,13,2,1,0,"(0, 1, 2, 3, 4)",5,0.0,10.0,10,1040.7486920000001
32,4,4,5,1,0,1,"(4, 1, 2, 0, 3)",5,0.0,10.0,10,583.8896569999999
16,8,32,19,0,1,1,"(4, 2, 0, 1, 3)",5,0.0,10.0,10,994.059048
1024,16,256,9,2,1,0,"(2, 1, 0, 3, 4)",5,0.0,10.0,10,1061.4813479999998
64,8,256,8,0,0,1,"(0, 4, 2, 3, 1)",5,0.0,10.0,10,971.7202540000001
1024,8,16,14,0,0,0,"(0, 2, 4, 3, 1)",5,0.0,10.0,10,1002.8157155
4,1,32,18,1,1,0,"(3, 0, 2, 4, 1)",5,0.0,10.0,10,663.0152615
32,8,2,9,1,0,1,"(3, 1, 2, 0, 4)",5,0.0,10.0,10,386.226704
16,1,4,5,1,0,1,"(2, 4, 1, 3, 0)",5,0.0,10.0,10,358.500887
512,16,128,16,1,0,0,"(2, 0, 1, 3, 4)",5,0.0,10.0,10,1032.757074
64,16,1,16,0,0,1,"(2, 3, 1, 0, 4)",5,0.0,10.0,10,374.361832
32,1,256,4,0,1,0,"(0, 4, 2, 3, 1)",5,0.0,10.0,10,1004.7183175
16,2,16,18,0,0,0,"(0, 2, 1, 3, 4)",5,0.0,10.0,10,980.2042425
32,2,2,8,2,1,1,"(0, 1, 3, 2, 4)",5,0.0,10.0,10,380.93737150000004
32,2,16,5,0,1,0,"(2, 4, 1, 0, 3)",5,0.0,10.0,10,1004.4676850000001
256,16,64,13,0,1,0,"(3, 2, 4, 0, 1)",5,0.0,10.0,10,995.7074170000001
64,1,128,18,1,0,1,"(2, 4, 0, 1, 3)",5,0.0,10.0,10,1028.4945975
64,4,128,7,1,1,0,"(0, 2, 3, 4, 1)",5,0.0,10.0,10,1043.9299584999999
1024,16,1,18,1,1,0,"(0, 3, 2, 1, 4)",5,0.0,10.0,10,1066.016634
64,2,1,19,2,0,0,"(0, 2, 1, 3, 4)",5,0.0,10.0,10,381.1500625
256,4,32,13,1,0,1,"(0, 3, 2, 1, 4)",5,0.0,10.0,10,990.465006
128,64,1,7,0,1,1,"(1, 0, 3, 2, 4)",5,0.0,10.0,10,602.1813394999999
