tuned_ls0,tuned_ls1,tuned_gs0,tuned_gs1,tuned_tileX,tuned_tileY,tuned_vec,compute_time,energy,iterations,wait_after_run
1,2,64,4,6,146,2,1.849344,91.23960987066076,10,0
1,2,2,64,72,14,4,2.11968,106.04243410821292,10,0
1,2,64,4,8,12,4,1.183616,93.19391109581368,10,0
4,16,64,64,2,8,2,1.498752,79.55101104750905,10,0
2,4,2,4,8,126,4,66.65296,63.89248561208301,10,0
64,16,64,64,72,14,4,1.658048,72.83973311525395,10,0
4,16,64,64,72,14,2,0.253952,63.749159715901335,10,0
64,1,64,4,8,128,2,34.544928,58.31111490079312,10,0
1,2,4,4,8,126,4,25.7616,58.7039262479894,10,0
64,4,64,4,6,122,2,56.912288,57.47193123319199,10,0
4,4,64,64,6,170,2,0.790528,64.04093287845402,10,0
2,16,64,64,8,106,4,0.229376,65.80395655854953,10,0
1,2,2,4,72,12,4,37.51344,58.6421298516864,10,0
4,2,64,4,8,12,4,3.392448,76.14748923739727,10,0
1,2,2,4,8,106,4,33.124352,74.63993795711205,10,0
4,16,32,64,8,14,4,0.780288,82.82752627759369,10,0
64,4,64,4,4,170,4,110.852096,61.93260695935691,10,0
1,2,2,4,72,14,4,25.579104,85.09130505321497,10,0
4,8,64,64,8,4,2,0.506496,88.9670639751495,10,0
32,2,64,4,2,168,2,86.929408,57.72343888737564,10,0
4,16,64,64,6,28,2,0.3416,60.386021269903104,10,0
2,16,64,64,8,124,4,0.256,69.85197378381578,10,0
1,2,2,8,8,116,4,29.24128,55.95011508990344,10,0
2,8,64,64,8,106,4,0.278272,61.41360177820351,10,0
64,4,64,4,6,168,2,59.577408,53.77615387995651,10,0
64,16,64,64,64,14,4,1.695584,64.12937303765122,10,0
1,2,128,64,16,16,4,0.48288,70.02078685881423,10,0
2,2,64,64,70,12,2,0.608352,62.30333814104407,10,0
4,2,4,4,52,10,4,29.558784,55.83620778650705,10,0
1,2,512,4,248,1,4,33.605504,34.51080249974223,10,0
2,8,32,512,396,1,2,1.12896,66.94844430982037,10,0
16,1,512,4,378,1,2,3.872704,76.93975749419805,10,0
16,1,512,4,252,1,2,1.7408,92.28134158156914,10,0
1,2,32,512,388,1,2,2.414208,93.91573048213328,10,0
2,1,512,512,144,1,4,0.724992,67.47954819375916,10,0
2,1,512,4,252,1,4,13.314912,58.44864701344044,10,0
2,2,32,512,260,1,2,0.878848,62.4161568051565,10,0
16,1,512,4,212,1,4,2.095104,75.32597910835537,10,0
2,1,32,4,388,1,2,18.890752,72.15528279487592,10,0
2,1,32,512,252,1,2,0.96256,85.0393155028025,10,0
16,2,32,512,256,1,2,0.168704,54.01962892333791,10,0
32,1,32,512,392,1,2,0.210368,60.50038416814586,10,0
16,1,512,4,244,1,4,2.127648,72.18523080933757,10,0
2,1,256,256,324,1,2,1.273856,88.31432799861014,10,0
16,2,32,4,388,1,2,8.5376,78.20265109616673,10,0
2,2,512,512,400,1,2,1.56672,65.16436145293738,10,0
16,1,32,4,252,1,4,4.767744,86.57860503252746,10,0
16,2,32,512,402,1,2,0.192512,87.49407220561085,10,0
16,2,512,1024,390,1,2,0.235104,84.58377722244087,10,0
2,2,64,512,494,1,2,2.462816,72.82180440154826,10,0
16,1,512,4,380,1,4,1.754912,96.99326189639994,10,0
16,2,512,512,252,1,4,0.176288,90.46488209721356,10,0
16,2,512,4,388,1,4,4.327424,77.60401883178663,10,0
16,1,512,4,254,1,2,1.998848,93.6810361187904,10,0
16,2,512,4,252,1,4,1.761088,95.48914977172014,10,0
2,1,512,4,384,1,4,19.249152,74.24473653207576,10,0
2,2,512,512,388,1,2,1.518656,67.04441909329613,10,0
16,2,512,512,248,1,4,0.192448,66.1956662120701,10,0
16,1,512,4,388,1,4,3.028896,74.69270730895501,10,0
2,2,512,512,320,1,2,0.924608,90.20380724718498,10,0
2,1,32,1024,388,1,2,1.812448,90.55818467046488,10,0
2,1,32,512,388,1,4,1.073248,78.72755543379755,10,0
2,1,64,4,388,1,2,26.955616,67.23053518152332,10,0
2,2,64,512,388,1,2,1.399392,69.653632206711,10,0
2,2,32,512,252,1,2,1.063936,65.19393864370593,10,0
2,2,512,512,382,1,2,1.509152,66.5002924663858,10,0
2,1,512,2,264,1,4,25.2664,58.60267299578029,10,0
16,2,32,1024,376,1,2,0.214432,61.74692853323709,10,0
2,2,32,512,404,1,2,1.427456,60.88118934311255,10,0
16,2,32,512,256,1,4,0.16672,67.03872924281607,10,0
2,1,64,4,500,1,2,34.39136,58.45726349303445,10,0
16,2,64,4,376,1,2,5.05184,76.78890449210114,10,0
16,1,32,4,254,1,2,6.118752,115.23448136579069,10,0
1,2,16,512,388,1,4,1.341344,95.97453972963496,10,0
16,2,32,512,248,1,4,0.223552,84.88656640781596,10,0
2,2,32,512,314,1,2,1.250304,65.75635956153468,10,0
2,1,32,512,388,1,2,1.888448,68.46502969622676,10,0
16,2,512,4,252,1,2,2.803072,82.8015743496236,10,0
32,1,512,4,252,1,4,0.789984,93.76040128048366,10,0
16,2,512,4,388,1,2,5.808896,101.76485561327247,10,0
16,2,512,512,276,1,4,0.115328,87.27309344649073,10,0
16,2,256,1024,252,1,4,0.167968,87.97186904809114,10,0
2,1,512,2,264,1,2,34.260992,59.18111609133423,10,0
2,1,512,512,218,1,2,1.177472,64.07146201130313,10,0
32,2,512,512,252,1,2,0.120832,64.25454291218169,10,0
2,8,512,512,402,1,2,1.24688,66.77795726226768,10,0
16,1,32,512,402,1,2,0.299008,59.81724228033154,10,0
2,2,32,512,260,2,2,0.851968,64.39319201786854,10,0
8,1,512,2,144,1,4,4.017216,82.09914089656792,10,0
2,1,32,4,414,1,2,20.288736,78.44089252741608,10,0
2,1,512,2,392,1,2,38.82272,74.09822829513737,10,0
16,2,512,1024,372,1,4,0.195424,69.83374347070004,10,0
16,2,32,4,252,1,4,7.795456,61.53789020849923,10,0
2,8,32,512,268,1,4,0.84336,66.16822779435424,10,0
16,2,32,512,252,1,2,0.184288,65.58311806175658,10,0
2,2,64,512,426,1,2,1.568448,66.2632564812066,10,0
16,2,512,1024,248,1,4,0.169536,66.55809562132457,10,0
4,2,64,512,388,1,2,0.752544,67.49285709131524,10,0
16,8,32,512,396,1,2,0.252,62.250030053221074,10,0
16,2,32,512,388,1,2,0.264416,62.97055817541042,10,0
16,1,32,512,388,2,4,0.418464,64.88204521421996,10,0
2,2,64,512,424,1,2,1.523328,65.46477264169536,10,0
2,2,512,512,240,1,4,0.794144,73.29893805101639,10,0
16,2,64,4,246,1,2,7.49648,55.11568537792616,10,0
16,2,256,1024,480,1,2,0.270016,65.8934451752187,10,0
1,2,512,512,248,1,4,1.6896,74.04694169775027,10,0
8,1,512,512,230,1,2,0.344064,61.00884982760412,10,0
2,1,32,512,394,1,2,1.906112,69.46919554595115,10,0
16,1,64,4,248,1,4,3.319744,95.5483680035082,10,0
16,2,32,2,252,1,4,10.957536,76.22250667182006,10,0
16,2,32,1024,372,1,4,0.188416,94.45167997070337,10,0
2,2,32,512,316,1,2,1.234944,68.81786522582625,10,0
16,2,512,2,388,1,4,8.646656,58.94069564361529,10,0
4,2,64,512,252,1,4,0.423488,67.50503308294145,10,0
8,1,512,2,152,1,4,4.152928,82.52889460341905,10,0
16,1,32,4,262,1,2,4.290592,110.82221516919662,10,0
32,2,512,4,212,1,4,1.319168,93.06735543622912,10,0
1,4,16,512,388,1,4,1.701344,96.83112388283205,10,0
8,1,32,512,220,1,4,0.23552,63.1239164636309,10,0
16,2,32,4,246,1,2,12.133824,52.19156013387462,10,0
32,2,512,4,208,1,4,1.851872,75.53838308932085,10,0
16,1,32,128,336,1,2,0.231776,68.80858061315844,10,0
8,1,512,4,216,1,4,3.038592,83.14874750334752,10,0
32,1,256,4,396,1,4,1.806464,85.71412264553656,10,0
32,1,256,4,222,2,2,1.842816,96.56704879743243,10,0
2,2,32,128,222,1,2,1.143424,83.70112193040413,10,0
16,1,64,1024,482,1,2,0.331488,62.07110746100847,10,0
32,2,512,4,252,1,4,1.572864,72.49977902501152,10,0
16,2,512,512,256,2,4,0.141696,67.00746570232495,10,0
8,1,32,4,260,1,4,3.698688,81.46272723121308,10,0
2,1,512,4,288,1,4,10.302432,76.59527730896936,10,0
2,2,32,4,368,1,4,17.67424,77.08682990324633,10,0
16,1,32,4,216,1,4,5.986304,92.83182372778155,10,0
2,2,32,2,388,2,4,31.984,78.97725124703082,10,0
2,1,64,2,384,1,4,34.715648,76.39979412993159,10,0
2,1,32,4,392,1,4,19.046912,57.21814601986232,10,0
1,1,512,512,292,1,4,2.369344,75.42025888984614,10,0
2,2,32,2,376,2,4,39.727936,60.17430719252466,10,0
16,1,256,4,464,1,4,3.63456,82.49904969632293,10,0
2,1,512,1,252,2,4,47.526016,81.53386661923751,10,0
2,1,32,8,484,1,4,10.026144,80.0647300700689,10,0
16,2,16,4,260,1,4,13.021888,61.35153695850389,10,0
1,256,8,512,4,60,2,1.337888,40.63273862665265,10,0
8,1,8,256,22,16,2,1.772768,68.08238203892545,10,0
1,1,128,64,32,20,2,0.985952,73.24235492444907,10,0
4,256,8,256,634,1,2,36.993024,59.48802111671998,10,0
4,8,8,64,634,1,2,5.184416,80.24498129503976,10,0
2,256,8,512,242,2,2,14.955456,78.9691739678533,10,0
4,1,8,32,32,16,2,2.51552,95.03620402849326,10,0
1,256,8,512,262,1,2,18.315392,71.28255734977651,10,0
8,1,8,32,24,16,2,2.390112,101.99683934156968,10,0
4,1,8,32,24,16,2,1.98784,90.94368208626574,10,0
8,1,128,64,58,16,2,0.308448,89.1420874481251,10,0
1,1,8,32,32,16,4,1.206816,88.92464978035771,10,0
4,256,8,256,264,2,2,30.80064,55.55727384512684,10,0
8,1,8,256,634,1,2,0.840384,61.13648272409921,10,0
1,256,128,512,32,20,2,0.52688,65.02788439628918,10,0
1,256,8,512,186,2,2,14.587904,56.76581028416667,10,0
8,1,8,32,32,16,4,2.670784,73.67812797728976,10,0
4,8,8,256,666,1,2,1.316928,70.76903501152191,10,0
8,32,8,32,24,10,4,7.81184,62.125661210683695,10,0
1,32,128,256,32,20,2,0.308736,61.9485140139936,10,0
8,8,8,256,640,1,4,0.886752,69.499695461504,10,0
1,32,128,64,32,20,4,0.408256,66.25901701793426,10,0
8,8,8,256,648,1,4,0.90544,69.95950365505186,10,0
4,8,8,256,204,1,2,1.245504,63.06036785362466,10,0
8,32,128,64,48,12,2,0.407616,59.47931705006757,10,0
1,8,8,512,612,1,2,2.548128,72.42231738552002,10,0
4,8,8,32,24,16,4,1.982464,99.1585504013854,10,0
1,32,8,64,242,2,2,17.746688,78.90787195072923,10,0
8,1,8,32,12,1,4,7.341312,54.731151537589554,10,0
2,32,128,64,24,20,2,0.208928,62.17561775500043,10,0
1,32,128,64,48,20,2,0.761856,67.10883222402411,10,0
1,128,8,512,242,2,2,8.875648,55.1094383265703,10,0
1,8,8,256,234,1,2,1.951744,69.68889568979279,10,0
1,1,8,512,24,2,4,0.946112,84.30731517494002,10,0
4,1,16,32,12,1,2,2.338816,82.2190560062483,10,0
2,128,8,512,242,2,2,10.165984,54.61155208171519,10,0
1,1,128,512,32,2,2,1.316864,66.82837965077262,10,0
8,8,8,512,648,1,4,0.462848,64.48045534108701,10,0
4,1,4,32,34,1,2,5.6864,83.72445349121543,10,0
8,1,8,64,622,1,2,1.147008,98.2715025883499,10,0
8,128,8,512,24,30,2,1.448032,89.4719945134819,10,0
1,8,8,32,22,16,2,1.982496,68.6770515243953,10,0
8,8,8,32,636,1,4,4.828288,105.65668926941208,10,0
8,1,8,256,22,30,2,2.337792,99.31550555042531,10,0
1,32,128,32,48,12,2,0.989088,93.00363314073743,10,0
2,32,4,512,24,16,2,0.507968,86.43527739608334,10,0
8,2,8,32,24,16,2,3.301632,73.81841268495407,10,0
4,8,8,512,612,1,2,0.460192,87.87183213899813,10,0
4,32,128,256,32,20,4,0.105888,89.4789992017241,10,0
1,256,8,512,34,1,2,14.968832,49.82086105841433,10,0
1,8,8,32,624,1,2,30.695232,50.67455533561751,10,0
4,8,8,64,246,1,2,4.591136,82.87088905160945,10,0
1,256,4,256,644,1,4,72.105024,86.42951364884574,10,0
4,8,8,512,608,1,2,0.627904,85.73842576736446,10,0
8,1,8,32,12,1,2,4.04224,70.85396279963675,10,0
8,1,8,32,12,12,4,3.475264,104.08651264721024,10,0
1,8,8,256,34,10,2,0.30208,89.61739832907867,10,0
1,32,8,256,32,20,2,0.411648,80.8078637967839,10,0
4,8,8,256,58,14,2,0.5632,67.36794071596555,10,0
1,1,8,64,18,16,2,1.151296,65.86735815426385,10,0
8,8,8,256,20,30,2,0.990048,65.43665986781008,10,0
1,4,16,64,18,10,2,0.668416,63.12073554903803,10,0
1,8,8,256,38,20,2,0.354304,62.17382876068477,10,0
8,32,8,32,276,1,4,25.890816,56.44337483530548,10,0
1,256,16,512,282,2,2,21.875424,55.0557835772424,10,0
4,256,4,512,4,2,2,74.219488,58.3814346300648,10,0
4,256,8,256,8,48,2,3.756032,74.61302314323254,10,0
1,64,8,64,62,2,2,19.513888,75.597320977393,10,0
8,8,8,32,8,70,2,5.189632,110.97614198558166,10,0
2,8,8,32,48,8,4,1.777376,100.705522898503,10,0
1,8,16,32,628,1,4,17.341344,77.81900312161679,10,0
1,16,8,512,28,20,4,0.497664,93.98821799689246,10,0
8,128,16,128,4,60,4,8.648704,34.478952736228365,10,0
4,256,4,256,8,82,4,5.924608,61.81181649458808,10,0
8,64,512,256,20,1,2,0.944128,40.91340725552664,10,0
8,64,512,1024,6,118,2,0.133632,60.82668814649145,10,0
16,16,16,256,12,1,2,5.634048,79.84141805859454,10,0
8,16,512,1024,16,1,2,0.20592,84.33727355307688,10,0
16,64,32,1024,8,2,4,3.447328,97.23120197818432,10,0
4,16,512,1024,978,1,2,1.473952,87.89617743172265,10,0
16,64,512,256,8,102,2,0.137728,82.02206855373296,10,0
8,16,16,1024,8,118,4,0.82992,91.8694104324734,10,0
16,64,512,256,8,118,2,0.172032,63.7463053418332,10,0
16,64,16,1024,8,16,4,1.289888,65.88401911980192,10,0
16,16,512,256,1000,1,2,1.054752,59.83984597750536,10,0
8,16,512,256,42,1,2,0.267392,61.931475801888986,10,0
16,16,16,256,1020,1,4,0.763904,70.54400493380398,10,0
8,16,512,128,8,1,2,0.362784,59.49153871361606,10,0
16,64,512,128,1018,1,2,8.227584,53.9097370984276,10,0
8,16,512,256,1008,1,2,2.018336,70.30159959989119,10,0
16,64,16,1024,8,84,4,0.96512,66.17576304698868,10,0
8,16,512,256,1016,1,2,2.095104,72.46675565378895,10,0
16,64,512,256,14,1,2,1.449952,67.35199003702887,10,0
8,64,16,128,24,1,2,16.877056,56.408284289882175,10,0
8,16,512,256,948,1,2,1.970176,69.04481807009175,10,0
16,16,16,256,62,1,2,1.554432,69.83792879032269,10,0
8,64,512,1024,20,1,2,0.58304,75.8687368129796,10,0
8,16,128,1024,994,1,2,1.001472,74.01068713040769,10,0
16,64,512,128,40,1,4,0.792288,68.9515449615347,10,0
8,16,512,256,62,2,2,0.250848,62.61003146930535,10,0
8,16,16,1024,54,4,2,0.204928,64.22326821467999,10,0
16,16,512,256,50,2,2,0.182272,59.35848776186092,10,0
8,64,512,256,6,118,2,0.14064,63.12766061928856,10,0
16,64,16,1024,8,14,4,1.518624,70.49397899343032,10,0
16,64,16,1024,8,84,2,0.777888,60.95433710138106,10,0
8,64,16,1024,10,80,2,0.237568,64.33299230878697,10,0
16,64,512,1024,994,1,2,1.06496,66.23931904398373,10,0
8,64,16,1024,6,4,2,1.7984,67.10931477232829,10,0
16,64,512,256,20,4,4,0.410592,79.12279930505568,10,0
16,64,1024,1024,8,118,4,0.214272,63.02753905169151,10,0
8,16,16,1024,116,1,4,0.3072,69.45965778852771,10,0
8,64,512,256,78,4,2,0.44112,64.36693061827017,10,0
8,16,16,256,24,1,4,1.684608,70.28063264487405,10,0
8,16,512,256,1020,1,4,1.241088,73.37075030578171,10,0
8,64,16,1024,48,4,4,0.534528,72.63929590994789,10,0
16,16,32,256,4,16,4,1.58704,74.20151918895604,10,0
8,32,16,1024,8,16,4,0.252224,65.5994738220632,10,0
8,64,16,256,56,2,4,3.466464,79.89031493613578,10,0
16,64,16,1024,28,8,4,0.487712,76.35579447332556,10,0
4,1,16,8,4,228,4,19.60336,33.55037695368498,10,0
2,16,8,512,686,1,2,2.473504,72.37314081438271,10,0
16,16,128,512,564,1,2,0.244288,86.59542906698951,10,0
4,1,1024,2,4,4,2,0.96816,90.37907633128924,10,0
2,1,256,8,388,1,2,15.112928,56.72871083764287,10,0
4,2,16,2,4,242,2,38.62704,51.03773788978481,10,0
8,1,16,8,388,1,2,7.8096,48.891863294460336,10,0
4,1,1024,4,4,214,2,2.07888,66.1488993102219,10,0
8,1,64,512,388,1,4,0.313344,73.08460470894984,10,0
4,2,16,32,4,250,4,11.031136,69.40950148910393,10,0
4,1,128,2,4,214,2,5.194944,78.68149151249786,10,0
2,1,16,512,4,164,4,4.944736,115.13696116919763,10,0
4,1,256,8,388,1,2,6.166336,123.71622973558482,10,0
8,2,256,8,388,1,2,4.093888,107.01022707680568,10,0
32,1,128,2,562,1,2,4.178912,112.05606551832288,10,0
4,2,16,16,4,250,4,8.11008,77.00023262692174,10,0
1,1,2,2,666,1,2,106.597056,77.25015302396355,10,0
4,1,1024,8,4,214,4,1.974272,107.84082533616,10,0
4,4,16,8,4,228,4,15.024192,76.81345957492246,10,0
4,1,1024,8,4,212,2,2.046368,66.40048227450558,10,0
2,2,64,512,112,2,4,0.337248,78.6282758442469,10,0
2,1,256,2,668,1,2,68.500416,74.35784330006501,10,0
1,1,2,2,668,1,2,153.57824,69.73570634974392,10,0
2,1,256,8,112,2,2,4.006208,102.16332446744656,10,0
8,2,64,8,4,228,4,7.32016,79.81395237826736,10,0
32,16,1024,512,558,1,2,0.237568,88.25908646178,10,0
4,2,64,8,112,2,4,2.711552,75.26467320119941,10,0
8,1,1024,2,4,214,2,1.902592,89.79326282793507,10,0
4,2,16,8,4,62,4,9.996928,81.23003908252265,10,0
2,1,2,4,430,1,2,65.404928,79.76612563393563,10,0
8,1,256,8,668,1,2,7.256224,58.9352724592828,10,0
8,1,256,8,496,2,4,4.84992,78.86682800976266,10,0
8,1,64,256,388,1,4,0.288768,93.06659133858894,10,0
2,16,8,512,388,1,2,1.412832,89.99117607219472,10,0
2,1,256,8,668,1,2,25.890816,54.97605630324927,10,0
4,1,1024,4,4,214,4,2.704544,79.78078323086527,10,0
2,1,256,8,388,2,4,12.061504,57.88512075444841,10,0
16,16,1024,512,564,1,2,0.309568,62.88649343405308,10,0
2,1,2,32,436,2,4,11.626944,56.97958426089179,10,0
4,2,16,2,4,226,2,36.810848,53.94742110172151,10,0
1,2,16,2,668,1,2,194.171072,65.63354677034312,10,0
8,2,64,8,104,2,4,1.80224,103.02920154197386,10,0
2,1,256,4,668,1,2,32.445056,75.34785601117171,10,0
8,1,16,1,696,1,4,25.553248,78.48411607090634,10,0
8,2,256,8,20,1,2,1.558912,69.56192380301773,10,0
4,2,16,8,4,62,2,10.394336,50.11452036525933,10,0
4,1,128,2,4,4,2,6.55984,87.89578934325414,10,0
2,1,2,2,8,4,4,115.029728,89.01733535495075,10,0
2,1,64,4,8,1,2,4.178176,104.58200629445876,10,0
4,1,256,2,4,214,2,2.080288,92.05200956877194,10,0
32,16,128,512,2,214,2,2.61584,103.599267761024,10,0
32,2,1024,256,558,1,2,0.137248,88.26892438421824,10,0
4,2,64,2,4,6,2,11.842304,73.96673807235221,10,0
4,4,16,8,4,244,4,15.950848,62.8682441307865,10,0
2,1,16,32,4,34,2,1.836288,67.51685760457492,10,0
2,1,1024,8,394,2,2,14.741504,61.35631663328642,10,0
2,2,16,8,16,2,4,4.86752,97.68675999540402,10,0
1,2,64,2,108,2,2,20.533248,69.19256272556751,10,0
8,2,16,8,664,1,4,4.302848,113.5013102355816,10,0
8,2,64,512,24,10,4,0.079296,91.1863263153879,10,0
2,2,2,2,60,2,4,142.387648,92.67990260763074,10,0
4,4,128,512,120,2,4,0.16064,90.19260086119696,10,0
1,1,64,4,138,6,2,9.629696,74.58501937307203,10,0
8,2,64,32,6,122,2,1.603744,66.85740417876002,10,0
8,2,256,512,388,2,2,0.61232,69.78657115154589,10,0
4,2,256,8,2,222,2,2.224032,69.75529640215842,10,0
2,1,2,2,36,8,2,85.404384,78.09930166062695,10,0
2,4,2,8,458,2,2,61.36832,76.46441850130557,10,0
8,2,1024,256,4,224,4,1.558304,76.68093224742813,10,0
64,1,64,8,44,18,2,4.655616,55.4517154486931,10,0
4,2,32,32,2,2,2,3.960832,106.36085755841412,10,0
64,1,64,8,542,1,2,1.415168,86.64875198354412,10,0
2,1,64,256,556,1,2,1.906848,90.44185690465989,10,0
64,1,1024,128,44,2,2,0.10112,85.58267642546787,10,0
2,4,256,32,10,20,2,0.282624,86.8005350131302,10,0
4,2,512,128,78,2,2,0.3528,61.24681254015305,10,0
2,4,256,256,2,20,2,0.477056,57.85461419517316,10,0
2,4,256,512,10,20,2,0.233472,59.22829975713,10,0
64,1,64,8,8,48,2,20.008576,53.85912609649466,10,0
2,4,512,256,10,26,2,0.23552,65.97998567511598,10,0
2,4,256,8,46,10,2,1.670048,64.7438827530131,10,0
2,1,64,8,12,1,2,1.783616,73.0652843696894,10,0
64,1,256,128,10,18,2,0.49008,87.84541557065108,10,0
4,4,512,128,54,2,2,0.339968,75.62206535660499,10,0
64,1,1024,128,562,1,2,0.1688,58.874971676852496,10,0
4,1,512,128,2,42,2,0.997376,63.89933601973783,10,0
64,4,256,8,10,12,2,5.467776,81.67859724832635,10,0
4,2,512,128,54,18,2,0.264416,77.6527869810651,10,0
64,1,256,8,560,1,2,0.761472,85.3076502921715,10,0
2,1,32,256,2,44,2,2.63136,76.48433871774218,10,0
2,1,32,32,10,44,2,0.789344,82.52800144818814,10,0
64,1,64,8,476,1,2,2.706336,84.57108079402096,10,0
4,1,32,128,2,6,2,1.096832,89.58894401954116,10,0
4,2,256,128,54,2,2,0.357056,78.63719422441743,10,0
64,1,64,256,528,1,2,0.152288,63.175885119162935,10,0
4,2,512,128,64,2,2,0.327552,59.06914348676003,10,0
2,4,1024,256,44,20,2,0.366496,57.09416693055465,10,0
2,2,512,256,10,20,2,0.32032,61.11753310325912,10,0
4,2,32,32,54,6,2,0.961984,66.10987080602226,10,0
64,1,512,128,44,18,2,0.178432,58.59012541059134,10,0
64,1,256,16,560,1,2,0.506048,63.60639534529193,10,0
2,1,32,128,2,46,2,2.744608,73.34515110795779,10,0
64,4,256,8,76,1,2,1.944736,95.65137567368178,10,0
2,4,64,256,4,20,2,0.320288,83.5556032223409,10,0
4,2,1024,32,54,2,2,0.62464,63.50414916193229,10,0
2,4,256,256,10,28,2,0.230752,60.016541691120025,10,0
64,1,512,8,26,2,2,1.613536,68.6235752444012,10,0
4,2,64,128,540,1,2,0.96368,66.03738777863991,10,0
64,1,512,256,528,1,2,0.157632,64.13810177751297,10,0
64,2,512,128,10,20,2,0.23488,62.28389611163489,10,0
2,4,1024,128,44,2,2,0.616448,63.47195968995324,10,0
64,1,1024,128,4,2,2,0.851968,66.34589990721808,10,0
2,1,64,8,12,2,2,2.626496,70.88310093508622,10,0
2,1,64,8,8,48,2,1.090944,83.39724431693142,10,0
2,1,512,256,2,26,2,1.312352,77.71313844102733,10,0
64,4,256,8,534,1,2,2.136736,69.9263986816928,10,0
2,1,256,512,10,18,2,0.560352,63.088072074710574,10,0
2,4,32,8,46,2,2,6.811648,54.4451037594355,10,0
64,4,512,128,54,14,2,0.090112,60.01568389204333,10,0
2,1,32,32,10,46,2,1.106656,65.72681328785083,10,0
4,2,64,128,64,2,2,0.278528,62.71928710309899,10,0
64,1,64,8,512,1,2,1.910176,67.98399546433875,10,0
1,2,1024,32,20,2,2,1.16736,64.62766100136517,10,0
4,2,256,512,40,20,2,0.304224,62.08954049581116,10,0
64,1,64,8,78,1,2,4.391584,74.39748122568567,10,0
2,4,256,256,14,20,2,0.140512,77.22830970573031,10,0
4,4,32,128,10,6,2,0.31216,89.56185861060226,10,0
2,1,64,32,6,28,2,0.903168,64.00659331444837,10,0
2,4,256,256,6,22,2,0.250816,64.78009564615081,10,0
64,1,256,8,102,1,2,0.985728,59.39073210700495,10,0
2,1,32,16,2,44,2,4.748896,75.24968536659227,10,0
2,1,512,8,26,1,2,1.543392,90.96799751586546,10,0
64,4,256,128,10,20,2,0.425728,89.38233986260326,10,0
4,2,256,32,2,10,2,0.628736,62.31444915671566,10,0
4,1,512,128,44,18,2,0.552224,64.15621114689633,10,0
2,4,256,128,2,20,2,0.479008,62.941320043314086,10,0
64,1,64,8,412,1,2,2.700288,72.46264264380885,10,0
4,2,32,128,2,20,2,0.868256,67.05756724022731,10,0
2,1,64,128,44,18,2,0.786912,68.18772951894366,10,0
4,2,512,16,54,2,2,1.0768,61.29622026212283,10,0
2,1,512,128,28,30,2,0.843904,64.68140953367572,10,0
64,1,512,128,78,1,2,0.145504,65.8681609755525,10,0
4,1,32,32,2,6,2,3.934208,79.94529634218004,10,0
4,2,32,128,54,6,2,0.249472,85.55617208109041,10,0
2,1,256,128,6,44,2,0.58384,77.08676051474372,10,0
64,4,256,128,10,2,2,0.855872,67.86002467480812,10,0
2,1,64,128,44,2,2,0.758304,64.5471749377549,10,0
2,4,256,8,44,1,2,3.690496,74.2722631045835,10,0
64,2,64,128,2,20,2,3.144192,106.9319367123933,10,0
2,1,64,512,18,20,2,0.451456,89.05429478359767,10,0
2,1,512,8,2,8,2,1.200544,90.88958812208617,10,0
2,4,256,128,50,20,2,0.286656,62.96527332473971,10,0
4,1,512,128,34,18,2,0.481344,61.71912121871999,10,0
2,1,32,256,84,2,2,0.784384,65.61311283557251,10,0
2,1,64,8,12,18,2,1.443136,64.97715274386829,10,0
64,1,64,256,78,1,2,0.188224,60.96432478378288,10,0
2,2,512,32,550,1,2,6.939264,50.051147222047945,10,0
64,1,64,8,6,44,2,22.835456,52.896925427765865,10,0
1,2,1024,32,40,2,2,1.78656,67.38778382767673,10,0
2,1,64,128,30,20,2,0.68288,68.9449111378285,10,0
2,1,256,256,40,20,2,0.831104,71.00430748424583,10,0
2,1,1024,32,36,20,2,0.85632,67.08026235337749,10,0
4,1,64,32,30,26,2,0.748064,65.60568770436119,10,0
64,1,256,8,12,36,2,3.813568,75.77219076802189,10,0
64,1,512,32,26,6,2,0.246592,86.36153933531722,10,0
2,1,1024,128,20,44,2,1.021952,87.89547074354526,10,0
64,1,512,128,10,98,2,1.569216,69.71616177709119,10,0
1,1,256,256,62,14,2,1.551744,64.88853608956893,10,0
64,2,512,32,54,1,2,0.385024,67.24418982204743,10,0
4,1,256,32,52,18,2,0.626688,62.289908117476,10,0
2,1,64,256,20,46,2,1.081696,65.1002813920466,10,0
64,2,512,128,6,6,2,0.431488,61.07934806765717,10,0
4,1,512,32,44,2,2,0.634688,61.44253941132236,10,0
2,1,256,256,26,18,2,0.632832,65.6770061797089,10,0
4,2,512,256,24,2,2,0.305824,65.98824916415695,10,0
2,2,64,128,28,32,2,0.604736,61.51947956669973,10,0
64,1,256,8,12,78,2,3.390848,74.92986094494897,10,0
2,1,1024,32,104,2,2,1.25456,92.82240163856476,10,0
32,4,512,128,76,6,2,0.08864,88.60593720689756,10,0
64,4,512,256,52,6,2,0.086112,60.785509787980246,10,0
32,1,512,32,38,20,2,0.163104,60.17807406505202,10,0
64,1,512,128,20,14,2,0.180992,65.72400906325616,10,0
64,1,64,64,38,20,2,0.747904,66.37141472896353,10,0
1,2,16,2,50,16,2,17.239136,29.11364599499141,10,0
1,8,512,128,2,2,2,1.322368,63.89673315167621,10,0
256,2,1024,2,24,28,4,9.926592,56.30018519906869,10,0
