tuned_ls0,tuned_ls1,tuned_gs0,tuned_gs1,tuned_tileX,tuned_tileY,tuned_vec,compute_time,energy,iterations,wait_after_run
1,2,64,4,6,146,2,2.619392,43.60680741140733,10,0
1,2,2,64,72,14,4,3.033088,45.42776084542353,10,0
1,2,64,4,8,12,4,1.675264,44.92858179931731,10,0
4,16,64,64,2,8,2,1.506304,42.773195418969614,10,0
2,4,2,4,8,126,4,71.103488,36.39213590973486,10,0
64,16,64,64,72,14,4,1.649664,54.63885503378338,10,0
4,16,64,64,72,14,2,0.288768,43.8972628129145,10,0
64,1,64,4,8,128,2,35.690496,33.16448217161031,10,0
1,2,4,4,8,126,4,26.32704,35.03952477715825,10,0
64,4,64,4,6,122,2,54.23616,34.37410379502582,10,0
4,4,64,64,6,170,2,0.754688,40.43409428744057,10,0
2,16,64,64,8,106,4,0.214016,42.85593899756994,10,0
1,2,2,4,72,12,4,37.66272,35.89509104877451,10,0
4,2,64,4,8,12,4,3.41504,46.84550067531714,10,0
1,2,2,4,8,106,4,45.645824,37.508908906210166,10,0
4,16,32,64,8,14,4,0.797696,42.99975475078,10,0
64,4,64,4,4,170,4,105.279488,38.91930383762958,10,0
1,2,2,4,72,14,4,36.931584,35.599861812352486,10,0
4,8,64,64,8,4,2,0.50176,39.05736787760941,10,0
32,2,64,4,2,168,2,86.746112,36.22630622631523,10,0
4,16,64,64,6,28,2,0.391168,38.52602508228708,10,0
2,16,64,64,8,124,4,0.237568,42.2382127727112,10,0
1,2,2,8,8,116,4,29.847712,35.46939681310031,10,0
2,8,64,64,8,106,4,0.254976,40.77482666974576,10,0
64,4,64,4,6,168,2,56.786944,33.98958918603809,10,0
64,16,64,64,64,14,4,1.619968,43.60519086781683,10,0
1,2,128,64,16,16,4,0.29696,40.88886627068634,10,0
2,2,64,64,70,12,2,0.371712,37.49604497652727,10,0
4,2,4,4,52,10,4,29.917184,34.751662416802226,10,0
1,2,512,4,248,1,4,35.801056,27.06628930298686,10,0
2,8,32,512,396,1,2,0.910336,34.107617277330874,10,0
16,1,512,4,378,1,2,4.456448,40.314643310060006,10,0
16,1,512,4,252,1,2,2.550784,43.81395986046597,10,0
1,2,32,512,388,1,2,1.422496,43.81111308431962,10,0
2,1,512,512,144,1,4,0.561152,46.59354779415391,10,0
2,1,512,4,252,1,4,12.16512,34.47005096242639,10,0
2,2,32,512,260,1,2,0.596,40.3741770641104,10,0
16,1,512,4,212,1,4,2.096128,44.93372521272892,10,0
2,1,32,4,388,1,2,27.109376,32.40167322782033,10,0
2,1,32,512,252,1,2,0.813056,39.95870977906869,10,0
16,2,32,512,256,1,2,0.098304,37.18033843853997,10,0
32,1,32,512,392,1,2,0.152576,37.5450454774818,10,0
16,1,512,4,244,1,4,2.098176,46.53519814100918,10,0
2,1,256,256,324,1,2,1.28512,42.43333996617493,10,0
16,2,32,4,388,1,2,12.070912,39.32679319851517,10,0
2,2,512,512,400,1,2,0.889856,40.021767486456746,10,0
16,1,32,4,252,1,4,5.337088,33.885614109980985,10,0
16,2,32,512,402,1,2,0.17408,38.23334118525646,10,0
16,2,512,1024,390,1,2,0.142336,38.47592904726174,10,0
2,2,64,512,494,1,2,1.3056,41.08411469376499,10,0
16,1,512,4,380,1,4,2.538496,46.33817593463447,10,0
16,2,512,512,252,1,4,0.097376,42.86679248281199,10,0
16,2,512,4,388,1,4,4.453376,49.90697053037537,10,0
16,1,512,4,254,1,2,2.92352,43.30892507665457,10,0
16,2,512,4,252,1,4,2.574336,48.3848769186182,10,0
2,1,512,4,384,1,4,18.787328,38.98639597468483,10,0
2,2,512,512,388,1,2,0.881664,42.55222598159658,10,0
16,2,512,512,248,1,4,0.107552,40.385468363645806,10,0
16,1,512,4,388,1,4,3.06176,47.27983366045447,10,0
2,2,512,512,320,1,2,0.908288,44.94913720538645,10,0
2,1,32,1024,388,1,2,1.025024,41.57141883910848,10,0
2,1,32,512,388,1,4,0.786592,43.53172132838333,10,0
2,1,64,4,388,1,2,27.10016,32.06266325001724,10,0
2,2,64,512,388,1,2,0.796672,40.9416702944076,10,0
2,2,32,512,252,1,2,0.616448,40.445386559327005,10,0
2,2,512,512,382,1,2,0.873472,41.420477676152856,10,0
2,1,512,2,264,1,4,24.915968,37.44012121982412,10,0
16,2,32,1024,376,1,2,0.147456,39.61958016841322,10,0
2,2,32,512,404,1,2,0.8192,42.69618845249863,10,0
16,2,32,512,256,1,4,0.090112,40.85696414838152,10,0
2,1,64,4,500,1,2,34.955264,34.9850578676238,10,0
16,2,64,4,376,1,2,5.711872,31.93426576481525,10,0
16,1,32,4,254,1,2,8.816832,32.641576946887874,10,0
1,2,16,512,388,1,4,1.18272,45.165709745185296,10,0
16,2,32,512,248,1,4,0.125984,41.4915802903185,10,0
2,2,32,512,314,1,2,0.857088,40.80931388865723,10,0
2,1,32,512,388,1,2,1.05472,41.81280562710944,10,0
16,2,512,4,252,1,2,3.588096,46.36884322967622,10,0
32,1,512,4,252,1,4,1.151104,46.53933026935642,10,0
16,2,512,4,388,1,2,5.932032,36.30065828572376,10,0
16,2,512,512,276,1,4,0.103424,40.83037849277219,10,0
16,2,256,1024,252,1,4,0.092224,43.71958029891986,10,0
2,1,512,2,264,1,2,34.205696,36.08861304855941,10,0
2,1,512,512,218,1,2,0.785408,41.09995132101218,10,0
32,2,512,512,252,1,2,0.078848,38.55239505119955,10,0
2,8,512,512,402,1,2,0.920576,42.33295937799355,10,0
16,1,32,512,402,1,2,0.202752,40.11888771920754,10,0
2,2,32,512,260,2,2,0.631808,39.515055429553655,10,0
8,1,512,2,144,1,4,4.148224,49.57865231416361,10,0
2,1,32,4,414,1,2,29.333504,33.28977895683,10,0
2,1,512,2,392,1,2,51.876864,36.29331062274871,10,0
16,2,512,1024,372,1,4,0.114688,41.483193930397,10,0
16,2,32,4,252,1,4,8.003584,36.57915115941748,10,0
2,8,32,512,268,1,4,0.671776,43.63483493932218,10,0
16,2,32,512,252,1,2,0.12288,39.68817452146365,10,0
2,2,64,512,426,1,2,0.878592,41.0847458469393,10,0
16,2,512,1024,248,1,4,0.104448,42.58712511444158,10,0
4,2,64,512,388,1,2,0.418816,37.815769674390296,10,0
16,8,32,512,396,1,2,0.282624,39.65188492773782,10,0
16,2,32,512,388,1,2,0.17408,38.086835894807685,10,0
16,1,32,512,388,2,4,0.236544,41.92407968081941,10,0
2,2,64,512,424,1,2,0.867328,41.81835116284353,10,0
2,2,512,512,240,1,4,0.575552,46.42225698112179,10,0
16,2,64,4,246,1,2,8.152064,31.621280244546902,10,0
16,2,256,1024,480,1,2,0.183296,41.53893045074525,10,0
1,2,512,512,248,1,4,1.1264,48.20566907574111,10,0
8,1,512,512,230,1,2,0.234496,39.53939407354476,10,0
2,1,32,512,394,1,2,1.079296,41.94593442488744,10,0
16,1,64,4,248,1,4,4.270208,51.748288060808704,10,0
16,2,32,2,252,1,4,15.954944,35.94497976105188,10,0
16,2,32,1024,372,1,4,0.121856,43.223559483301976,10,0
2,2,32,512,316,1,2,0.850944,40.681534938260285,10,0
16,2,512,2,388,1,4,8.905728,36.74466674140501,10,0
4,2,64,512,252,1,4,0.272384,42.41724976780888,10,0
8,1,512,2,152,1,4,4.156416,48.944202160476266,10,0
16,1,32,4,262,1,2,6.099968,31.411849124157133,10,0
32,2,512,4,212,1,4,2.118656,48.16179466967,10,0
1,4,16,512,388,1,4,1.036288,47.87603024568422,10,0
8,1,32,512,220,1,4,0.160768,41.674201184237766,10,0
16,2,32,4,246,1,2,12.362752,32.635139479216896,10,0
32,2,512,4,208,1,4,2.1064,46.28261831577,10,0
16,1,32,128,336,1,2,0.304128,38.31931152527464,10,0
8,1,512,4,216,1,4,2.994176,47.1744346489217,10,0
32,1,256,4,396,1,4,2.353152,46.6828204844195,10,0
32,1,256,4,222,2,2,2.514944,43.373014938912746,10,0
2,2,32,128,222,1,2,0.927904,40.39003843875,10,0
16,1,64,1024,482,1,2,0.233472,42.16261988759859,10,0
32,2,512,4,252,1,4,1.789952,45.559551148642974,10,0
16,2,512,512,256,2,4,0.108544,41.13450187586973,10,0
8,1,32,4,260,1,4,3.760128,47.9718876136941,10,0
2,1,512,4,288,1,4,14.2336,39.07480822542029,10,0
2,2,32,4,368,1,4,25.864192,35.59448428596923,10,0
16,1,32,4,216,1,4,6.464512,36.727096436446544,10,0
2,2,32,2,388,2,4,49.690624,36.30526840304861,10,0
2,1,64,2,384,1,4,36.061184,35.84425086859999,10,0
2,1,32,4,392,1,4,19.325952,38.919409617931294,10,0
1,1,512,512,292,1,4,1.437696,48.459452454113546,10,0
2,2,32,2,376,2,4,47.896576,36.73906326504783,10,0
16,1,256,4,464,1,4,3.699712,49.99333135422659,10,0
2,1,512,1,252,2,4,58.461184,50.54187217219765,10,0
2,1,32,8,484,1,4,14.155776,38.34143503924553,10,0
16,2,16,4,260,1,4,13.308928,34.99532047801916,10,0
1,256,8,512,4,60,2,1.44592,30.52291715847151,10,0
8,1,8,256,22,16,2,1.759232,41.58066792974112,10,0
1,1,128,64,32,20,2,0.845824,44.07573381499385,10,0
4,256,8,256,634,1,2,45.41952,32.68729407316443,10,0
4,8,8,64,634,1,2,5.169152,32.178180781898654,10,0
2,256,8,512,242,2,2,21.413888,34.03509142499278,10,0
4,1,8,32,32,16,2,2.492416,44.92910248553272,10,0
1,256,8,512,262,1,2,29.620096,34.24492110190571,10,0
8,1,8,32,24,16,2,3.239936,44.97599092985457,10,0
4,1,8,32,24,16,2,2.702336,46.76180346441143,10,0
8,1,128,64,58,16,2,0.331776,41.28546975388399,10,0
1,1,8,32,32,16,4,1.1776,42.335948929398285,10,0
4,256,8,256,264,2,2,31.521792,32.87995152784273,10,0
8,1,8,256,634,1,2,0.836608,39.05952199348439,10,0
1,256,128,512,32,20,2,0.357376,39.85275625391579,10,0
1,256,8,512,186,2,2,14.798912,32.9515542567543,10,0
8,1,8,32,32,16,4,2.716672,46.89966012022502,10,0
4,8,8,256,666,1,2,1.376256,39.849563537668764,10,0
8,32,8,32,24,10,4,8.382304,35.030395906963186,10,0
1,32,128,256,32,20,2,0.183296,39.24693623798827,10,0
8,8,8,256,640,1,4,1.009664,44.53532720933861,10,0
1,32,128,64,32,20,4,0.287776,41.22051076849348,10,0
8,8,8,256,648,1,4,1.026176,43.70586937329935,10,0
4,8,8,256,204,1,2,1.260544,41.65621683903123,10,0
8,32,128,64,48,12,2,0.410624,38.0072726000041,10,0
1,8,8,512,612,1,2,2.092032,42.913358030156765,10,0
4,8,8,32,24,16,4,2.676736,57.47305747285627,10,0
1,32,8,64,242,2,2,17.893376,35.14594187905766,10,0
8,1,8,32,12,1,4,7.400448,35.823214798015684,10,0
2,32,128,64,24,20,2,0.193536,39.03146154083058,10,0
1,32,128,64,48,20,2,0.515072,39.07261730438839,10,0
1,128,8,512,242,2,2,9.013248,33.150957567154144,10,0
1,8,8,256,234,1,2,1.57696,42.62852992953204,10,0
1,1,8,512,24,2,4,0.749568,48.26132882008644,10,0
4,1,16,32,12,1,2,2.341888,45.14496050025127,10,0
2,128,8,512,242,2,2,10.772448,32.73113730800325,10,0
1,1,128,512,32,2,2,0.720928,42.104021389499735,10,0
8,8,8,512,648,1,4,0.524288,42.5079196182079,10,0
4,1,4,32,34,1,2,6.247424,32.12905851038314,10,0
8,1,8,64,622,1,2,1.61184,41.35443229053893,10,0
8,128,8,512,24,30,2,1.4592,40.82993948728056,10,0
1,8,8,32,22,16,2,1.980416,44.54716198059703,10,0
8,8,8,32,636,1,4,7.671808,34.98431233149906,10,0
8,1,8,256,22,30,2,3.084288,43.831900529647946,10,0
1,32,128,32,48,12,2,1.435648,45.03345990379771,10,0
2,32,4,512,24,16,2,0.510976,40.38317391677916,10,0
8,2,8,32,24,16,2,3.315712,44.84504535025363,10,0
4,8,8,512,612,1,2,0.62464,40.21513929207272,10,0
4,32,128,256,32,20,4,0.065632,41.04517494679465,10,0
1,256,8,512,34,1,2,15.446016,32.18523014290619,10,0
1,8,8,32,624,1,2,30.994432,34.51498152320866,10,0
4,8,8,64,246,1,2,5.889024,32.53436846932757,10,0
1,256,4,256,644,1,4,107.159616,41.62613302936471,10,0
4,8,8,512,608,1,2,0.626688,40.41791704899856,10,0
8,1,8,32,12,1,2,4.054016,46.49238429040684,10,0
8,1,8,32,12,12,4,4.768768,51.51345230090828,10,0
1,8,8,256,34,10,2,0.386048,38.32428608676741,10,0
1,32,8,256,32,20,2,0.388096,39.13203047587098,10,0
4,8,8,256,58,14,2,0.560128,37.68708460423817,10,0
1,1,8,64,18,16,2,0.976896,40.31909122336013,10,0
8,8,8,256,20,30,2,1.005568,40.98742999275571,10,0
1,4,16,64,18,10,2,0.656384,40.52922260161255,10,0
1,8,8,256,38,20,2,0.325632,37.14403916795016,10,0
8,32,8,32,276,1,4,29.949952,36.08727171427382,10,0
1,256,16,512,282,2,2,22.366208,33.13756024456136,10,0
4,256,4,512,4,2,2,75.235328,34.946476989551066,10,0
4,256,8,256,8,48,2,3.941376,48.53568499316819,10,0
1,64,8,64,62,2,2,28.553184,34.48182555514064,10,0
8,8,8,32,8,70,2,5.480448,31.63581007492981,10,0
2,8,8,32,48,8,4,2.51904,45.43839792885063,10,0
1,8,16,32,628,1,4,24.967168,39.99158491305784,10,0
1,16,8,512,28,20,4,0.30208,44.29936993793813,10,0
8,128,16,128,4,60,4,9.324576,25.62846244417266,10,0
4,256,4,256,8,82,4,6.59968,25.30460613933682,10,0
8,64,512,256,20,1,2,0.539648,29.42851433082653,10,0
8,64,512,1024,6,118,2,0.095232,34.34098509019097,10,0
16,16,16,256,12,1,2,6.324224,30.43795000145703,10,0
8,16,512,1024,16,1,2,0.185344,35.08893184845653,10,0
16,64,32,1024,8,2,4,3.91888,43.31368352546163,10,0
4,16,512,1024,978,1,2,1.123328,43.6933487858727,10,0
16,64,512,256,8,102,2,0.152576,42.26388182464925,10,0
8,16,16,1024,8,118,4,0.821248,43.340558268674975,10,0
16,64,512,256,8,118,2,0.115712,39.95772766727791,10,0
16,64,16,1024,8,16,4,1.147008,43.99915314802752,10,0
16,16,512,256,1000,1,2,1.12128,39.96580276955496,10,0
8,16,512,256,42,1,2,0.200704,39.92288023257858,10,0
16,16,16,256,1020,1,4,0.929792,43.98178584295659,10,0
8,16,512,128,8,1,2,0.321536,38.22297875842258,10,0
16,64,512,128,1018,1,2,8.85248,32.9360739640461,10,0
8,16,512,256,1008,1,2,2.131968,42.279577026535605,10,0
16,64,16,1024,8,84,4,0.89088,44.909376863542604,10,0
8,16,512,256,1016,1,2,2.205696,44.62458782319998,10,0
16,64,512,256,14,1,2,1.053696,47.56492783860055,10,0
8,64,16,128,24,1,2,19.985408,32.76340382243606,10,0
8,16,512,256,948,1,2,2.08384,43.335910661525006,10,0
16,16,16,256,62,1,2,1.817632,43.15920317479909,10,0
8,64,512,1024,20,1,2,0.50688,41.60495663799445,10,0
8,16,128,1024,994,1,2,0.564224,42.05934313069126,10,0
16,64,512,128,40,1,4,1.01888,45.09900675104824,10,0
8,16,512,256,62,2,2,0.2048,38.87234376244663,10,0
8,16,16,1024,54,4,2,0.193536,37.308372971892005,10,0
16,16,512,256,50,2,2,0.10656,39.28764448518913,10,0
8,64,512,256,6,118,2,0.096256,39.21651678024551,10,0
16,64,16,1024,8,14,4,1.362944,45.10354414832891,10,0
16,64,16,1024,8,84,2,0.627712,38.04481205702666,10,0
8,64,16,1024,10,80,2,0.242688,37.35483280224348,10,0
16,64,512,1024,994,1,2,1.14176,44.3009900418316,10,0
8,64,16,1024,6,4,2,1.80736,43.54615787791792,10,0
16,64,512,256,20,4,4,0.4864,42.57331639826067,10,0
16,64,1024,1024,8,118,4,0.157696,40.32745499929354,10,0
8,16,16,1024,116,1,4,0.33792,42.97236816062105,10,0
8,64,512,256,78,4,2,0.433152,38.93694121898752,10,0
8,16,16,256,24,1,4,1.718272,43.47568692822757,10,0
8,16,512,256,1020,1,4,1.745088,44.72559510069549,10,0
8,64,16,1024,48,4,4,0.550912,42.07384097876948,10,0
16,16,32,256,4,16,4,1.383424,42.68736392527294,10,0
8,32,16,1024,8,16,4,0.252928,43.00122440875134,10,0
8,64,16,256,56,2,4,3.644416,49.87020309625366,10,0
16,64,16,1024,28,8,4,0.598016,46.840039976427626,10,0
4,1,16,8,4,228,4,21.66784,26.192698337370587,10,0
2,16,8,512,686,1,2,2.717696,39.27306337538506,10,0
16,16,128,512,564,1,2,0.432128,37.80804491055012,10,0
4,1,1024,2,4,4,2,0.989184,39.33520351111014,10,0
2,1,256,8,388,1,2,15.680576,32.4859436494995,10,0
4,2,16,2,4,242,2,39.26016,34.03907985603313,10,0
8,1,16,8,388,1,2,7.81216,31.310116439933463,10,0
4,1,1024,4,4,214,2,0.985088,42.21429104948219,10,0
8,1,64,512,388,1,4,0.217088,41.26267226711501,10,0
4,2,16,32,4,250,4,10.998784,35.56690698649849,10,0
4,1,128,2,4,214,2,5.438464,32.29221241482557,10,0
2,1,16,512,4,164,4,6.638592,33.343576209403835,10,0
4,1,256,8,388,1,2,8.753152,32.67179551796901,10,0
8,2,256,8,388,1,2,5.574656,32.69644325537418,10,0
32,1,128,2,562,1,2,6.043776,30.695227267904308,10,0
4,2,16,16,4,250,4,10.995712,35.77459093910156,10,0
1,1,2,2,666,1,2,152.221696,37.374774367500166,10,0
4,1,1024,8,4,214,4,1.24416,44.08423100264015,10,0
4,4,16,8,4,228,4,15.11424,46.12720746187298,10,0
4,1,1024,8,4,212,2,0.960512,40.41368074160178,10,0
2,2,64,512,112,2,4,0.289792,40.32844757281486,10,0
2,1,256,2,668,1,2,91.246592,35.64956239765846,10,0
1,1,2,2,668,1,2,152.743936,37.16554405175703,10,0
2,1,256,8,112,2,2,5.588992,33.39316446873361,10,0
8,2,64,8,4,228,4,9.901056,34.315895191150624,10,0
32,16,1024,512,558,1,2,0.231424,37.88715002878501,10,0
4,2,64,8,112,2,4,2.736128,47.18362062666139,10,0
8,1,1024,2,4,214,2,1.595392,48.60232459954026,10,0
4,2,16,8,4,62,4,13.58048,38.0924626070012,10,0
2,1,2,4,430,1,2,93.087744,35.47500956961177,10,0
8,1,256,8,668,1,2,7.433344,37.12514685537749,10,0
8,1,256,8,496,2,4,5.98016,34.87736904238124,10,0
8,1,64,256,388,1,4,0.236576,42.00478227561368,10,0
2,16,8,512,388,1,2,1.415168,41.58686614830404,10,0
2,1,256,8,668,1,2,25.608192,34.57835753976624,10,0
4,1,1024,4,4,214,4,1.282048,44.74096494043889,10,0
2,1,256,8,388,2,4,13.796352,35.75942091536239,10,0
16,16,1024,512,564,1,2,0.413696,38.65612918297872,10,0
2,1,2,32,436,2,4,11.549696,34.63772686790399,10,0
4,2,16,2,4,226,2,37.32992,33.51482923257624,10,0
1,2,16,2,668,1,2,221.774848,42.577495424622185,10,0
8,2,64,8,104,2,4,2.545664,49.4824831840586,10,0
2,1,256,4,668,1,2,46.391296,35.5386522391223,10,0
8,1,16,1,696,1,4,36.402208,37.18708605602881,10,0
8,2,256,8,20,1,2,1.536,43.02561865057484,10,0
4,2,16,8,4,62,2,10.488832,33.39568830568449,10,0
4,1,128,2,4,4,2,6.556672,31.857597894071706,10,0
2,1,2,2,8,4,4,166.7072,41.66191023680367,10,0
2,1,64,4,8,1,2,4.18816,48.81153765509875,10,0
4,1,256,2,4,214,2,2.812928,45.35915280206196,10,0
32,16,128,512,2,214,2,2.76384,44.85325977388666,10,0
32,2,1024,256,558,1,2,0.191552,38.48055936651247,10,0
4,2,64,2,4,6,2,10.815488,33.981021237527486,10,0
4,4,16,8,4,244,4,16.20992,36.59603260516244,10,0
2,1,16,32,4,34,2,1.71008,42.27605283398833,10,0
2,1,1024,8,394,2,2,17.943552,33.29249158801499,10,0
2,2,16,8,16,2,4,6.923264,34.129870217750295,10,0
1,2,64,2,108,2,2,29.867008,33.83383893003051,10,0
8,2,16,8,664,1,4,6.146048,35.55113232313646,10,0
8,2,64,512,24,10,4,0.086016,41.31055732544382,10,0
2,2,2,2,60,2,4,155.845632,41.13887693065529,10,0
4,4,128,512,120,2,4,0.164864,41.68594571242256,10,0
1,1,64,4,138,6,2,13.60384,32.695752053898595,10,0
8,2,64,32,6,122,2,1.61792,41.33590293961218,10,0
8,2,256,512,388,2,2,0.37376,40.50244145721759,10,0
4,2,256,8,2,222,2,2.188288,43.26564709307672,10,0
2,1,2,2,36,8,2,121.069568,38.49504042593856,10,0
2,4,2,8,458,2,2,87.544832,45.73364212030742,10,0
8,2,1024,256,4,224,4,0.656384,45.6799540866579,10,0
64,1,64,8,44,18,2,5.178368,23.584324863879026,10,0
4,2,32,32,2,2,2,6.168608,28.65705809846668,10,0
64,1,64,8,542,1,2,2.711552,37.3471522526763,10,0
2,1,64,256,556,1,2,2.019456,47.65907678811844,10,0
64,1,1024,128,44,2,2,0.1024,40.77950809849485,10,0
2,4,256,32,10,20,2,0.172032,38.6191838168175,10,0
4,2,512,128,78,2,2,0.263168,38.05738073950823,10,0
2,4,256,256,2,20,2,0.243712,38.79358246060031,10,0
2,4,256,512,10,20,2,0.13312,37.01009307475748,10,0
64,1,64,8,8,48,2,20.420608,33.843312657584285,10,0
2,4,512,256,10,26,2,0.146432,36.496187826863085,10,0
2,4,256,8,46,10,2,1.62304,43.1927091313605,10,0
2,1,64,8,12,1,2,2.01216,45.1425307425522,10,0
64,1,256,128,10,18,2,0.643072,40.73114745594097,10,0
4,4,512,128,54,2,2,0.232448,39.92916954966858,10,0
64,1,1024,128,562,1,2,0.18544,37.841019017062415,10,0
4,1,512,128,2,42,2,0.654336,42.210392535361024,10,0
64,4,256,8,10,12,2,5.19168,32.616969202080334,10,0
4,2,512,128,54,18,2,0.262144,38.26545160293521,10,0
64,1,256,8,560,1,2,1.29536,44.98812958577612,10,0
2,1,32,256,2,44,2,2.36656,47.34890283132175,10,0
2,1,32,32,10,44,2,0.951296,40.12495882855544,10,0
64,1,64,8,476,1,2,3.375104,44.65122960720177,10,0
4,1,32,128,2,6,2,1.431552,45.415088009607146,10,0
4,2,256,128,54,2,2,0.212992,39.16539267175869,10,0
64,1,64,256,528,1,2,0.115712,41.15916895022531,10,0
4,2,512,128,64,2,2,0.2304,37.48978953483699,10,0
2,4,1024,256,44,20,2,0.22528,39.75663520421578,10,0
2,2,512,256,10,20,2,0.202752,40.160252386589896,10,0
4,2,32,32,54,6,2,0.984128,41.67641322418056,10,0
64,1,512,128,44,18,2,0.107584,39.639527357479984,10,0
64,1,256,16,560,1,2,0.625664,40.85543012115275,10,0
2,1,32,128,2,46,2,2.459648,45.06700522260388,10,0
64,4,256,8,76,1,2,2.62656,45.60277952238632,10,0
2,4,64,256,4,20,2,0.160768,37.84100464584059,10,0
4,2,1024,32,54,2,2,0.575648,40.9772447451252,10,0
2,4,256,256,10,28,2,0.140288,36.98517311172249,10,0
64,1,512,8,26,2,2,1.654784,42.23999998838744,10,0
4,2,64,128,540,1,2,0.993472,41.80597613978957,10,0
64,1,512,256,528,1,2,0.111616,39.92129258334749,10,0
64,2,512,128,10,20,2,0.224256,40.9600135538557,10,0
2,4,1024,128,44,2,2,0.377024,41.56158286871513,10,0
64,1,1024,128,4,2,2,0.830464,41.527145113878255,10,0
2,1,64,8,12,2,2,2.57024,45.955220576723086,10,0
2,1,64,8,8,48,2,1.36704,47.25447577776386,10,0
2,1,512,256,2,26,2,0.718848,42.583350310827086,10,0
64,4,256,8,534,1,2,2.654208,46.41589998185775,10,0
2,1,256,512,10,18,2,0.349184,42.89704368649519,10,0
2,4,32,8,46,2,2,6.720512,31.80559619574375,10,0
64,4,512,128,54,14,2,0.0872,38.626988472916366,10,0
2,1,32,32,10,46,2,0.990336,43.00122894755287,10,0
4,2,64,128,64,2,2,0.201728,40.14018047311638,10,0
64,1,64,8,512,1,2,2.388992,42.95859957776168,10,0
1,2,1024,32,20,2,2,0.874496,43.6116292966416,10,0
4,2,256,512,40,20,2,0.224256,37.717444569343165,10,0
64,1,64,8,78,1,2,4.38272,48.41253711925877,10,0
2,4,256,256,14,20,2,0.128,37.73751311245567,10,0
4,4,32,128,10,6,2,0.415744,39.65950545779349,10,0
2,1,64,32,6,28,2,0.850112,44.46719715142091,10,0
2,4,256,256,6,22,2,0.147456,39.7449352625691,10,0
64,1,256,8,102,1,2,0.99552,39.018161739621874,10,0
2,1,32,16,2,44,2,4.524032,51.89995657650741,10,0
2,1,512,8,26,1,2,1.461248,45.60648826311998,10,0
64,4,256,128,10,20,2,0.397312,41.42092385192903,10,0
4,2,256,32,2,10,2,0.499776,39.72879670346328,10,0
4,1,512,128,44,18,2,0.4096,41.1240971995003,10,0
2,4,256,128,2,20,2,0.243712,39.38843033651581,10,0
64,1,64,8,412,1,2,3.319808,44.59831527120308,10,0
4,2,32,128,2,20,2,0.929792,43.35978825414528,10,0
2,1,64,128,44,18,2,0.571392,43.27462204293976,10,0
4,2,512,16,54,2,2,1.082368,39.370220074985134,10,0
2,1,512,128,28,30,2,0.63488,42.22062436980445,10,0
64,1,512,128,78,1,2,0.086048,40.46725081195016,10,0
4,1,32,32,2,6,2,4.045824,51.44898214247502,10,0
4,2,32,128,54,6,2,0.308224,39.76346861924088,10,0
2,1,256,128,6,44,2,0.530432,40.63247764684144,10,0
64,4,256,128,10,2,2,0.859136,40.22576625546375,10,0
2,1,64,128,44,2,2,0.472064,42.50705764116702,10,0
2,4,256,8,44,1,2,3.506176,49.08109181716907,10,0
64,2,64,128,2,20,2,4.390912,49.14573486228165,10,0
2,1,64,512,18,20,2,0.473088,39.70383660889381,10,0
2,1,512,8,2,8,2,0.852992,43.26138522368672,10,0
2,4,256,128,50,20,2,0.21504,40.341066421884456,10,0
4,1,512,128,34,18,2,0.350208,38.53492860608697,10,0
2,1,32,256,84,2,2,0.52736,39.71917466287072,10,0
2,1,64,8,12,18,2,1.42848,42.689358530139984,10,0
64,1,64,256,78,1,2,0.189568,37.4565522301954,10,0
2,2,512,32,550,1,2,7.00928,32.78062607376333,10,0
64,1,64,8,6,44,2,23.205888,33.73841066750224,10,0
1,2,1024,32,40,2,2,1.230848,42.20218844198353,10,0
2,1,64,128,30,20,2,0.590848,38.99473269117088,10,0
2,1,256,256,40,20,2,0.596064,41.62128541932162,10,0
2,1,1024,32,36,20,2,0.592896,40.05132061167534,10,0
4,1,64,32,30,26,2,0.73216,41.11957915153643,10,0
64,1,256,8,12,36,2,3.872768,48.505967370900045,10,0
64,1,512,32,26,6,2,0.342016,39.34466007813551,10,0
2,1,1024,128,20,44,2,0.690176,40.004151353914416,10,0
64,1,512,128,10,98,2,1.580032,41.64791924747746,10,0
1,1,256,256,62,14,2,1.081344,41.63021607050058,10,0
64,2,512,32,54,1,2,0.386048,40.05116297272579,10,0
4,1,256,32,52,18,2,0.570368,39.54907782216176,10,0
2,1,64,256,20,46,2,0.826368,40.23313308828782,10,0
64,2,512,128,6,6,2,0.399488,38.40527217903637,10,0
4,1,512,32,44,2,2,0.503872,39.61651028347653,10,0
2,1,256,256,26,18,2,0.463872,40.663562710605895,10,0
4,2,512,256,24,2,2,0.176128,38.17099445455323,10,0
2,2,64,128,28,32,2,0.36352,39.32880528598468,10,0
64,1,256,8,12,78,2,4.08064,48.70398593943752,10,0
2,1,1024,32,104,2,2,1.518592,46.70738844509438,10,0
32,4,512,128,76,6,2,0.065536,39.57765363942897,10,0
64,4,512,256,52,6,2,0.07168,37.81248714880999,10,0
32,1,512,32,38,20,2,0.139264,40.2833029121275,10,0
64,1,512,128,20,14,2,0.172032,41.723855412581415,10,0
64,1,64,64,38,20,2,0.761888,41.18815724334483,10,0
1,2,16,2,50,16,2,19.204096,23.248734527916067,10,0
1,8,512,128,2,2,2,0.731136,36.736187104564216,10,0
256,2,1024,2,24,28,4,10.616832,30.66490721687556,10,0
