tuned_v3,tuned_v4,tuned_v5,tuned_v6,tuned_v7,tuned_v8,tuned_ls0,tuned_ls1,tuned_gs0,tuned_gs1,compute_time,energy,iterations,wait_after_run
4,4,4,4,8,512,4,2,4,8,1823.386432,266.8813778699811,10,0
128,4,32,16,128,1,2,1,32,4,0.0,2934.540966064724,10,0
16,4,8,8,16,2,8,1,1024,256,214.374208,67.57524290688544,10,0
32,16,32,256,32,32,2,64,32,64,251.736672,184.41636534683545,10,0
4,4,32,16,16,2,8,1,64,2,137.72992,113.77965875720668,10,0
4,2,128,64,16,2,1,4,512,128,111.093984,278.4562594259177,10,0
16,1,128,32,16,8,2,2,8,64,229.1864,603.3201689968873,10,0
4,1,128,16,32,2,32,1,1024,32,194.850624,288.3672886950089,10,0
16,4,8,8,16,32,8,1,1024,2,49.44912,99.86090529908904,10,0
8,64,64,64,128,4,32,32,128,256,134.866848,238.8230015867153,10,0
4,512,512,256,16,2,8,1,64,2,688.018432,2101.1611645140665,10,0
4,2,64,64,16,32,1,1,512,128,21.79584,723.4860975678379,10,0
4,1,64,256,4,32,256,4,512,256,101.209888,197.93887394348155,10,0
4,4,4,4,8,512,4,4,32,8,324.241408,73.28698986999814,10,0
16,1,8,8,16,2,8,1,1024,32,196.563776,133.06176562133345,10,0
4,16,128,32,16,64,2,2,8,64,96.561984,192.73482863509608,10,0
16,1,128,32,64,8,4,4,32,8,19.951744,386.7994101202754,10,0
4,4,32,16,16,2,8,1,16,4,277.563712,122.47215615411692,10,0
4,16,32,8,8,32,32,16,32,64,200.241152,93.4877900812356,10,0
16,16,32,32,16,64,2,16,8,64,93.448384,115.17308679800011,10,0
4,2,128,16,16,32,1,4,512,128,12.597792,404.3437338447488,10,0
4,2,64,64,16,4,32,4,512,128,113.384256,96.71742007181616,10,0
8,64,64,64,8,16,4,32,128,256,312.475648,200.2161939519336,10,0
16,8,8,8,16,2,8,1,1024,32,184.30032,123.44403941433188,10,0
4,2,8,64,16,32,1,1,512,128,20.533248,377.25359775788297,10,0
32,16,32,256,32,32,2,64,4,64,1812.956384,366.8822584359593,10,0
4,4,128,16,32,2,32,1,1024,256,251.365312,250.85457118760863,10,0
16,2,4,64,32,128,16,16,64,512,6.660096,142.9624602519611,10,0
16,1,16,32,128,16,2,4,4,256,15.534688,271.2935080896098,10,0
8,1,128,512,8,16,32,1,32,256,541.960192,1080.2346049157115,10,0
4,2,64,64,16,2,1,4,512,128,6.094048,213.32761468180368,10,0
16,2,4,64,32,128,2,64,8,1024,13.701632,187.52096755254468,10,0
4,4,32,16,16,2,2,32,64,64,16.089472,206.96858078396096,10,0
8,8,32,64,128,2,1,32,128,256,35.657728,871.920773526571,10,0
16,1,128,32,64,16,8,1,8,2,616.259648,1255.7676742272126,10,0
8,64,64,64,128,2,2,32,4,256,0.0,2945.584205983232,10,0
8,4,64,32,16,64,4,32,128,128,2.080992,50.09707654290329,10,0
8,8,128,256,32,32,16,16,128,256,9.197568,122.350332762682,10,0
64,1,32,16,64,64,4,32,16,256,5.292288,126.78128830141404,10,0
16,2,256,4,16,2,2,2,128,4,114.976768,644.0308270719195,10,0
8,1,4,16,128,64,8,1,128,512,19.623968,252.3999388808444,10,0
4,16,512,1024,8,2,4,1,128,4,147.906432,986.199816514094,10,0
4,64,64,32,16,32,4,2,64,32,13.67056,196.82317682103383,10,0
16,32,32,64,32,16,8,128,16,1024,475.649216,292.0816247151491,10,0
64,32,128,4,64,8,1,2,32,256,0.0,2911.0743378977995,10,0
8,64,256,32,16,1,4,32,512,32,63.578528,191.0720374229799,10,0
8,16,64,256,16,64,2,4,1024,128,3.492512,83.56996532160613,10,0
4,4,32,8,32,128,8,4,1024,32,6.00064,116.55452834982844,10,0
4,1,512,512,8,1,8,128,64,512,93.693536,72.91757794140571,10,0
8,64,64,64,16,64,4,64,64,256,165.803808,264.0735926940183,10,0
4,4,8,4,32,128,8,8,1024,128,3.827584,98.65232637389325,10,0
4,64,512,32,16,4,32,8,512,512,167.12576,174.78785302291948,10,0
4,32,128,4,64,8,1,2,32,128,0.0,2979.4065426179664,10,0
16,8,64,32,32,32,8,8,64,32,6.85136,83.42043097222897,10,0
4,8,512,64,8,8,32,2,256,16,202.971424,631.7511775331043,10,0
8,128,256,16,16,2,4,32,16,512,524.376064,684.0447431149734,10,0
16,4,32,512,32,128,4,32,16,1024,2.682336,110.5087949291174,10,0
32,32,32,4,32,1,8,2,256,16,328.42336,311.9993557413574,10,0
4,1,512,512,8,1,256,2,256,512,1888.104192,831.2479269970178,10,0
4,2,64,32,128,4,32,8,512,1024,0.74608,86.43351933925649,10,0
16,16,32,64,32,16,8,2,8,32,88.944608,122.59296812857812,10,0
4,128,512,16,16,2,4,32,16,512,313.355008,241.0669997240717,10,0
32,16,64,4,32,4,8,2,1024,128,320.278592,286.6685087436904,10,0
8,4,256,4,8,2,8,2,16,64,990.54352,415.4234861192334,10,0
8,16,256,256,16,8,16,1,32,128,225.617152,917.9626141798342,10,0
4,4,32,32,32,1,1,128,8,1024,25.454624,310.71808231414894,10,0
8,16,32,8,16,1,4,4,1024,16,142.529984,113.0208620563124,10,0
8,16,64,256,16,64,4,64,64,256,3.737632,129.38538231763917,10,0
16,32,32,256,64,16,32,8,512,8,262.83184,281.1929945201431,10,0
4,8,64,64,8,8,32,2,512,16,33.600896,448.4891330493593,10,0
4,16,512,512,8,8,256,2,1024,128,211.15904,589.2219193273023,10,0
4,8,64,64,8,1,32,2,512,512,402.770752,157.89650279563324,10,0
16,8,32,64,32,64,8,8,16,32,30.760704,292.3056019969873,10,0
64,32,128,4,64,8,1,2,8,4,0.0,2949.0034356140773,10,0
16,32,32,256,64,64,8,8,64,128,66.605824,177.0698486391161,10,0
16,16,32,64,32,2,8,2,8,64,75.09504,113.98963104172766,10,0
4,32,128,256,64,16,1,64,32,128,68.64896,1587.096437086789,10,0
8,16,256,16,16,2,8,128,1024,128,172.963968,81.1462066611395,10,0
4,2,16,64,128,64,8,8,8,32,19.511296,198.96629853428607,10,0
4,32,32,4,32,1,8,2,1024,16,385.231328,154.64445234156412,10,0
4,2,256,256,16,8,32,1,32,128,322.36544,666.2665528957926,10,0
4,8,32,64,8,8,32,2,64,16,91.642688,86.89106915053951,10,0
4,4,64,32,32,1,1,128,8,128,91.68832,109.97177902966143,10,0
16,32,32,256,64,16,8,2,32,256,89.556768,264.0228225877435,10,0
8,4,256,4,8,16,8,2,16,32,778.60624,352.3779874587576,10,0
8,16,32,8,16,128,4,4,1024,16,8.955904,176.65553821038057,10,0
4,32,64,32,16,1,1,16,512,512,206.317664,289.56282210307563,10,0
16,8,32,32,32,4,32,2,64,128,71.579296,127.39724317924382,10,0
64,32,64,4,64,1,1,2,512,128,316.409856,1376.548711051176,10,0
32,4,8,8,32,128,8,4,256,32,9.084096,161.50446143675987,10,0
8,64,512,4,16,1,4,128,256,256,66.343712,267.09120777802025,10,0
4,32,512,512,8,1,8,2,256,512,172.631136,568.5641100094317,10,0
8,16,32,4,32,8,8,64,1024,256,38.453216,484.2496493011196,10,0
32,16,32,4,32,4,8,2,512,1024,254.20512,204.3158219983144,10,0
16,16,32,64,32,16,8,16,8,32,438.060032,186.7163343994139,10,0
4,1,512,32,8,1,256,2,256,512,2136.797024,870.7235173293622,10,0
4,2,32,16,32,2,2,32,16,512,5.53984,134.37442249383122,10,0
4,64,512,32,8,1,4,32,64,1024,32.998016,450.4112049270945,10,0
4,64,64,64,16,1,1,16,64,32,332.91648,665.449043834074,10,0
4,1,64,512,128,16,2,16,256,32,14.504032,798.164438564288,10,0
64,32,64,4,128,8,16,2,32,256,362.757184,2030.9536711222884,10,0
4,32,128,4,64,8,1,2,32,256,0.0,3002.7055796060977,10,0
4,2,16,512,128,64,32,8,512,128,2.289664,42.941336066394,10,0
4,1,64,512,4,8,4,2,256,2,49.747616,105.15686838077508,10,0
16,32,32,4,64,8,1,2,8,4,784.756512,1753.665998378645,10,0
4,16,64,32,16,64,4,2,8,128,19.140608,221.0755506814668,10,0
128,64,64,64,128,16,2,16,256,128,0.0,3027.155466105686,10,0
32,16,128,4,32,8,8,2,1024,128,288.355168,389.7333812515715,10,0
8,8,64,512,128,8,2,2,64,16,134.621184,1393.9589928898015,10,0
4,16,64,32,16,4,4,4,256,128,1.857824,69.34994567773666,10,0
4,32,64,64,4,16,1,2,8,128,20.492288,245.1309381316704,10,0
8,16,64,4,16,4,8,2,1024,256,57.114304,154.29382974233678,10,0
64,32,64,4,128,16,4,32,256,128,424.518144,1958.7017347583123,10,0
4,2,32,64,32,2,4,16,16,512,4.011584,109.1278763928808,10,0
4,8,64,512,64,64,2,8,512,128,5.116832,101.10602660838722,10,0
32,8,128,8,32,8,2,1,512,1024,0.0,2910.718792519046,10,0
4,16,16,64,4,4,8,8,128,512,10.650208,137.74808776692953,10,0
16,2,16,8,128,1,32,1,1024,1024,468.74176,197.49573919772104,10,0
16,8,16,8,64,8,32,1,1024,2,47.16752,144.54811504368777,10,0
16,16,16,8,128,4,4,2,4,1024,85.94512,220.3829859190301,10,0
8,128,128,4,32,16,1,8,64,128,366.522496,2553.761934393793,10,0
32,8,8,64,128,8,2,2,4,128,45.66544,262.0781957181436,10,0
8,8,64,4,16,4,64,1,256,64,150.83392,179.206366363912,10,0
8,2,16,64,8,64,4,16,1024,32,3.49536,110.67048293484976,10,0
128,8,32,8,128,4,1,128,32,128,668.038048,694.4706257923165,10,0
4,1,32,256,4,64,2,1,512,256,31.323744,488.2443353705974,10,0
4,1,16,256,32,64,16,2,64,1024,4.390912,125.1490432149543,10,0
8,32,64,512,64,64,4,8,512,32,7.904096,320.8594711524383,10,0
8,8,64,4,16,2,4,1,64,64,190.113376,234.30051363042807,10,0
4,8,16,4,8,4,16,32,128,512,14.78656,237.1161932259145,10,0
4,8,64,4,16,8,1,1,128,64,49.424384,394.1132606539878,10,0
128,32,32,8,128,4,2,128,64,1024,0.0,2867.354778876368,10,0
16,2,64,64,32,64,4,32,32,256,1.963232,41.930970703963936,10,0
8,2,16,4,32,16,4,8,64,128,2.907776,73.09601452915582,10,0
4,1,128,64,8,1,16,8,64,16,234.016384,83.8487285828846,10,0
32,2,16,8,32,8,2,1,512,1024,50.80128,253.34271742523973,10,0
4,16,16,64,8,4,16,8,128,1024,50.20672,57.51819541104687,10,0
4,2,128,64,8,1,4,8,128,16,19.482624,228.505279073378,10,0
4,32,64,4,4,32,8,2,8,8,2000.754272,300.21286907440145,10,0
4,128,256,4,16,2,1,1,128,256,689.32608,2071.2952874786733,10,0
4,1,16,256,32,64,16,32,64,1024,2.177024,94.27542866582468,10,0
4,32,64,512,64,8,32,8,512,1024,50.982976,100.29729262004938,10,0
4,32,64,4,4,32,8,16,8,128,281.555584,106.86288684530795,10,0
4,2,16,64,8,64,2,32,1024,1024,3.396288,109.70875035253408,10,0
4,2,128,4,32,16,1,8,128,128,17.385472,591.3306569417631,10,0
32,16,16,64,128,8,2,2,4,8,970.591648,732.2239362431438,10,0
8,256,512,8,8,1,16,1,128,2,0.0,2959.761407828097,10,0
16,16,64,128,32,2,4,256,32,256,360.01104,105.00829294694464,10,0
4,2,64,512,32,64,1,8,512,128,9.382656,234.5379868585944,10,0
4,64,128,64,8,1,1,8,128,16,181.39328,284.014635162615,10,0
4,1,16,256,32,64,8,16,8,1024,1.429536,85.28248000076097,10,0
128,8,64,8,128,4,1,128,64,128,359.154336,645.2177401143778,10,0
32,2,16,64,32,64,4,1,1024,32,13.518848,387.34343258465935,10,0
4,32,32,4,4,32,8,2,8,256,286.43616,118.1340182374716,10,0
32,8,128,8,32,8,2,1,128,512,0.0,2971.802850963103,10,0
16,2,64,64,32,64,4,32,8,256,6.45296,65.75094926538206,10,0
4,16,16,64,64,4,16,16,128,1024,100.629248,89.79869633046312,10,0
4,8,64,4,16,8,1,1,128,256,48.684992,364.502406071331,10,0
4,32,64,512,64,8,2,8,512,1024,21.757952,719.306777265315,10,0
4,2,8,64,8,64,2,32,1024,1024,4.900864,133.69352255988522,10,0
4,32,64,4,8,32,8,8,8,128,85.183168,105.37366072778693,10,0
4,8,128,64,8,1,4,8,128,16,19.224768,263.52902241361085,10,0
8,32,128,4,64,16,4,8,128,32,10.610688,341.4830226720624,10,0
32,16,16,64,128,8,2,2,64,8,362.85664,659.4894306205434,10,0
4,32,32,512,64,64,2,8,512,1024,18.149376,711.4524572056566,10,0
8,2,16,8,8,8,2,32,512,1024,2.763136,100.16229328630004,10,0
8,2,16,4,8,16,4,1,128,128,21.172,383.09719499400336,10,0
4,1,64,256,4,64,2,1,512,8,71.315072,221.69816128496493,10,0
4,8,16,4,8,4,16,32,512,1024,15.315968,214.58801466128,10,0
4,16,16,64,32,4,2,1,128,1024,113.524736,152.32720350635918,10,0
8,8,256,8,16,2,16,1,32,1024,610.070592,984.414606363482,10,0
4,8,128,256,32,8,2,16,128,1024,1.187296,113.18278561832004,10,0
32,1,64,64,64,64,8,1,32,4,172.341312,934.4225853751636,10,0
8,1,8,1024,8,128,8,1,8,4,1634.74432,275.8381323460921,10,0
8,8,128,8,16,2,8,128,64,128,102.202496,92.9486571590707,10,0
32,1,8,256,64,32,16,2,512,4,31.166464,331.0067607417871,10,0
32,8,32,8,32,8,16,1,1024,1024,63.33952,592.6373897620575,10,0
8,8,512,4,16,2,4,1,64,2,337.32352,1750.7706852383474,10,0
8,32,512,8,8,1,8,1,64,2,1050.928832,2983.9885225903386,10,0
8,256,512,8,8,1,1,1,32,2,0.0,2984.08452667278,10,0
16,16,16,64,32,128,4,1,8,256,24.221696,289.9566065997808,10,0
4,1,16,256,32,128,16,32,16,1024,3.984864,117.01041415756004,10,0
4,32,64,4,64,4,16,2,1024,256,2.520576,117.91632644981784,10,0
8,8,256,4,16,2,1,1,32,256,144.812032,1921.5014287913416,10,0
32,64,128,4,32,8,2,1,32,1024,0.0,2957.2804577345314,10,0
16,16,32,64,32,2,4,1,8,256,131.121344,165.00081421489378,10,0
4,16,128,8,32,1,16,1,128,1024,317.333888,222.8406816287176,10,0
4,32,128,8,64,8,2,8,64,128,10.448736,665.1653361676288,10,0
8,8,32,4,16,128,1,32,4,256,16.688896,223.03792075989355,10,0
4,8,16,64,64,64,2,1,128,512,10.13136,307.45444594205924,10,0
4,32,32,512,16,32,16,2,512,2,24.109024,269.66904120852547,10,0
16,16,32,256,128,8,4,1,128,256,63.655936,406.0440293193517,10,0
8,16,32,64,8,2,16,1,1024,256,209.385088,123.97546370387796,10,0
128,2,16,8,128,4,8,128,64,1024,34.843456,503.71035304520177,10,0
16,64,64,4,16,128,4,1,1024,512,388.22736,570.1380577247076,10,0
4,1,128,8,32,32,2,16,1024,1024,7.912448,239.3534616808138,10,0
4,8,128,64,8,1,8,8,16,8,704.817984,162.59526146583548,10,0
8,1,64,256,32,32,1,2,128,512,19.404896,1026.298388435289,10,0
8,128,256,1024,8,32,4,16,256,64,312.22016,322.44939669420376,10,0
4,128,512,16,4,1,64,16,64,32,2517.493248,453.2772483198515,10,0
16,4,8,16,32,32,32,32,1024,512,24.950272,332.63253558974645,10,0
4,128,512,16,4,1,32,8,64,32,1336.503904,319.65409235185183,10,0
64,1,16,32,256,4,32,8,128,128,100.894304,120.55223910988472,10,0
64,1,32,256,64,16,32,2,1024,32,172.709888,264.22540861292384,10,0
16,4,128,16,32,1,64,8,1024,1024,475.994624,194.1987841044633,10,0
4,1,8,32,64,16,32,2,64,32,16.674816,226.00775991627745,10,0
16,2,32,4,32,1,1,128,256,128,34.05264,325.44317080525326,10,0
4,64,128,64,16,4,4,16,32,16,293.02784,177.73227809233163,10,0
16,1,128,64,64,1,32,4,128,256,276.019168,292.3273897706493,10,0
8,64,64,256,64,8,64,8,512,256,94.445664,263.9753254379922,10,0
4,128,128,8,32,32,2,4,1024,1024,173.700832,1652.2534518743842,10,0
16,2,32,4,16,128,8,1,256,1024,67.313664,221.14995383513005,10,0
32,8,64,16,128,2,4,4,128,512,14.767904,283.3569935239365,10,0
8,1,64,256,128,4,2,2,1024,128,51.163616,1502.4182580528648,10,0
16,4,128,16,32,1,8,4,16,16,207.5096,229.27994093356745,10,0
64,2,8,4,64,2,256,2,512,256,224.845824,148.03165154465998,10,0
64,1,32,512,64,32,512,2,512,64,238.649568,300.4273761219547,10,0
4,8,128,64,32,1,64,8,1024,1024,479.10928,151.9433540532344,10,0
8,128,128,32,8,16,8,16,256,32,431.656864,343.0328323814161,10,0
8,8,8,64,8,32,64,8,128,512,42.526432,400.6488377451241,10,0
64,4,16,16,256,1,1,4,256,128,205.98912,659.2961600061138,10,0
4,1,128,32,8,4,32,8,64,64,45.61392,90.423368083923,10,0
16,2,8,4,16,256,32,1,1024,1024,76.71664,97.0431016713799,10,0
8,1,128,16,32,4,2,16,128,128,1.22864,90.12748948462264,10,0
16,1,128,64,64,1,1,4,128,128,139.607872,1350.8355709297844,10,0
32,2,8,8,32,2,64,4,128,1024,18.268832,211.77754177413675,10,0
16,8,128,1024,32,16,8,2,128,256,12.692384,719.4157219528372,10,0
4,1,64,32,64,16,32,2,512,32,23.222496,434.84330420506456,10,0
4,32,128,8,8,32,2,4,256,1024,3.612672,128.4883672260794,10,0
8,8,128,64,8,32,64,8,128,512,64.620544,87.6599587585801,10,0
4,128,512,16,4,1,32,2,64,32,2334.129952,521.0118050180452,10,0
4,128,128,8,32,32,2,8,1024,1024,180.347904,1712.1771560733712,10,0
64,16,32,16,256,1,32,4,32,1024,821.461632,775.6840022479092,10,0
32,8,64,256,128,8,4,8,128,512,1.202176,136.60411178389842,10,0
64,2,8,4,128,64,512,2,512,256,80.688096,127.9097727103592,10,0
64,16,32,4,256,1,1,128,256,128,0.0,2958.735895342388,10,0
16,8,8,16,32,4,64,8,1024,128,123.115712,55.64943349219596,10,0
8,128,128,512,32,32,4,16,1024,64,83.13312,638.3650918830757,10,0
8,128,128,64,8,16,8,16,256,32,621.713056,353.4133886861226,10,0
8,64,64,16,64,2,64,4,512,256,266.950624,282.38613219726034,10,0
8,1,64,256,128,4,2,4,1024,32,29.012544,958.2216684891058,10,0
64,4,16,16,64,1,32,4,256,128,15.929344,283.0011132124245,10,0
16,64,64,16,64,2,2,1,32,512,495.351616,1466.4812141244968,10,0
64,16,16,4,256,1,1,2,128,128,0.0,2977.358141240687,10,0
16,2,32,1024,128,32,4,4,256,1024,5.254368,105.27609819687896,10,0
8,2,64,256,128,4,2,2,128,128,55.99264,1457.3916886261652,10,0
4,16,32,16,256,4,128,8,256,1024,118.3128,66.17993939049246,10,0
4,8,128,16,8,1,128,8,1024,256,362.726624,132.18118518755708,10,0
4,8,128,16,8,4,8,8,128,256,13.520896,225.88609308314187,10,0
8,64,64,16,16,16,2,128,256,256,174.060672,266.36777791918735,10,0
8,2,128,32,16,1,1,64,256,512,5.38032,56.79839862969119,10,0
8,32,32,4,8,8,64,2,128,16,486.53216,159.74851012459058,10,0
8,16,32,4,256,2,8,4,32,1024,123.346304,262.8384747442116,10,0
16,1,64,1024,64,64,8,1,1024,512,18.55456,591.4782717130227,10,0
8,4,4,8,64,32,4,1,32,32,16.369664,239.49398943744308,10,0
4,8,16,4,32,1,32,8,512,1024,465.154144,150.31800056929586,10,0
4,16,32,256,4,256,8,8,512,16,18.487808,219.9155930195048,10,0
4,4,16,4,32,1,32,8,512,32,144.797888,82.02395498890277,10,0
4,16,32,8,4,1,4,16,512,32,21.772288,259.0357347741685,10,0
4,1,4,32,64,32,4,1,32,32,24.188384,328.48391089430504,10,0
16,8,8,4,32,8,1,128,1024,1024,40.788608,529.0321681433269,10,0
4,8,16,4,32,1,4,8,512,32,63.910656,84.51033060940227,10,0
8,1,128,16,32,8,1,1,64,32,88.771776,2765.839739927671,10,0
32,8,8,4,32,8,128,1,1024,4,263.79264,120.96859407172728,10,0
16,16,512,1024,16,2,4,8,64,128,118.173664,250.35631170796023,10,0
4,4,32,32,4,64,128,4,512,64,37.566112,347.98722239700174,10,0
8,16,16,64,128,64,2,16,16,128,24.644096,761.3335511877538,10,0
32,4,32,64,256,2,1,1024,32,1024,549.546304,606.3939017244753,10,0
4,1,16,4,16,8,4,1,128,4,31.054528,369.9886298807854,10,0
8,32,32,128,8,8,32,2,128,16,132.21888,119.34520748442874,10,0
8,1,16,32,128,64,2,16,2,128,22.7504,237.60142619035423,10,0
8,1,32,4,16,2,4,2,1024,128,108.724288,118.50381022030945,10,0
8,16,32,8,8,2,4,2,256,512,7.778432,126.83643247550806,10,0
8,4,128,32,32,8,1,1,64,32,61.58736,1904.9656019905688,10,0
4,16,32,256,4,256,8,1,64,64,88.391584,80.74618137477007,10,0
32,8,128,4,32,8,128,1,1024,4,0.0,2874.433904005424,10,0
8,4,128,64,16,2,128,4,1024,4,178.548608,97.41978649765008,10,0
16,1,32,4,16,4,4,8,256,512,1.3824,99.59092419004875,10,0
4,16,32,8,4,1,1,16,512,32,58.781888,80.62406426283049,10,0
8,8,128,4,32,2,1,2,1024,8,88.668288,1451.2617814501489,10,0
4,4,4,64,16,64,4,2,256,1024,5.992768,106.2289341806681,10,0
8,4,4,32,64,64,4,8,32,32,19.644416,226.9679050604358,10,0
8,4,32,8,32,8,8,2,64,512,27.95328,386.9674924230734,10,0
8,4,4,32,128,64,2,16,2,1024,18.587392,306.06899713975406,10,0
8,4,32,4,128,32,2,2,128,128,14.551904,663.6461552059051,10,0
32,16,32,64,32,2,8,4,32,1024,135.652512,180.35888724751567,10,0
4,16,32,4,4,256,128,1,1024,64,219.959104,122.402403226706,10,0
4,16,16,32,8,8,4,1,128,4,39.212448,407.9467247054797,10,0
8,8,8,4,32,8,8,1,1024,4,27.829088,344.67549180015243,10,0
128,16,16,8,128,1,2,16,2,128,2427.459168,919.656504635318,10,0
16,4,4,32,128,64,2,1,32,128,56.252672,132.83466066722738,10,0
4,16,16,64,128,32,2,1,16,128,13.893632,449.2246269845602,10,0
8,16,128,32,8,2,1,1,256,32,182.9792,405.5951278266936,10,0
128,1,16,64,128,64,4,2,16,128,103.193024,298.52145325345737,10,0
8,16,32,8,8,2,4,2,512,512,5.224448,142.70018751948123,10,0
4,1,16,32,16,2,4,256,128,512,27.546464,300.37209907692227,10,0
8,4,16,8,128,1,2,16,16,128,26.798208,461.0201650085777,10,0
32,4,32,256,32,128,2,2,128,2,133.380096,176.10190640698897,10,0
8,4,128,4,16,8,64,2,128,4,795.261024,362.88604528430005,10,0
8,4,4,8,16,32,4,32,16,32,292.90752,103.37076731028,10,0
128,4,16,64,128,64,4,2,16,1024,208.362624,288.4164164187642,10,0
16,4,4,16,64,4,4,1,32,128,5.035648,142.78583373820743,10,0
32,4,4,32,128,64,1,1,128,32,134.311936,216.11191836696955,10,0
4,1,4,32,64,32,4,2,32,32,7.800096,122.94334343487344,10,0
16,16,64,16,128,1,4,1,1024,1024,494.394912,1121.1833261656304,10,0
16,4,128,256,64,2,256,1,1024,1024,120.573952,915.548825080991,10,0
32,4,128,4,32,2,128,1,1024,64,0.0,2983.559353071889,10,0
4,2,128,256,64,2,1,8,1024,512,21.880288,759.6166828182172,10,0
16,4,256,256,16,2,256,4,512,1024,481.98032,322.01488311227274,10,0
8,1,4,16,128,8,256,1,512,2,208.04464,98.2767128439204,10,0
8,1,16,32,64,2,4,1,32,256,233.936928,179.69316202015835,10,0
16,8,8,256,64,128,16,64,64,64,480.229088,82.71742399011009,10,0
32,8,16,16,32,4,8,2,32,256,8.237024,194.68053164788896,10,0
16,4,32,32,16,1,1,2,1024,128,9.978624,232.5265615592269,10,0
4,32,128,8,16,16,16,4,16,32,84.033792,101.05112272691215,10,0
8,2,128,8,16,4,16,64,1024,256,66.22736,74.1209593370672,10,0
8,64,1024,32,8,1,4,1,64,1024,0.0,2996.6877423297087,10,0
16,64,64,4,128,1,32,32,256,64,925.340416,687.8341078535504,10,0
16,32,64,8,16,16,16,4,16,256,201.911296,180.60467719906868,10,0
8,8,16,16,16,4,256,1,512,1,1295.83104,234.0063815171601,10,0
16,8,8,16,64,128,2,4,64,64,20.877216,295.118334735554,10,0
16,8,32,16,32,4,8,2,8,256,34.185056,416.7495131295667,10,0
8,2,128,32,32,2,16,32,64,1024,117.643936,91.12393821291566,10,0
16,16,64,512,64,16,4,64,1024,512,7.513984,221.6264596155281,10,0
16,4,128,4,16,16,2,8,1024,256,5.46352,160.54643960201284,10,0
16,1,8,64,16,16,4,16,8,64,79.706112,74.02952457444762,10,0
128,2,4,4,128,4,1,1,16,1024,112.978656,243.51732024697048,10,0
4,16,64,16,16,4,4,16,512,256,32.858496,389.743055020262,10,0
32,1,64,16,128,1,32,1,256,64,456.329216,925.6426076962596,10,0
8,128,256,16,8,2,8,16,512,128,186.335232,314.4559784505349,10,0
8,2,128,32,16,1,16,32,64,512,81.619552,74.1340219451315,10,0
4,8,64,512,64,16,4,64,1024,512,4.437952,103.76370317248563,10,0
8,8,256,8,16,1,16,64,1024,256,302.819328,127.96424703410918,10,0
1024,1,8,4,1024,2,1,64,512,64,5032.511488,1300.5239063835909,10,0
16,8,8,4,16,1,1,1,512,1,85.633024,96.59071731497563,10,0
32,8,16,16,32,128,8,2,16,64,28.973216,326.1015696723287,10,0
8,1,256,256,8,2,16,4,32,128,322.212768,230.70809947769584,10,0
8,64,64,4,128,1,32,32,256,64,253.999104,288.66971527896635,10,0
16,16,32,256,16,128,8,16,32,64,85.246784,120.54855556956936,10,0
4,1,16,64,32,16,4,64,16,64,38.111584,314.85037204736415,10,0
16,16,32,256,16,16,8,64,16,64,1688.688384,298.23423801419443,10,0
32,8,16,8,32,128,8,1,16,64,50.971872,263.23945277858905,10,0
16,2,8,4,16,1,1,1,512,1,186.788096,81.56190510886692,10,0
16,8,128,8,16,4,16,64,1024,256,172.460896,102.55284840872092,10,0
4,16,64,8,16,16,16,4,16,256,44.770528,76.32142505984781,10,0
8,32,1024,4,8,1,4,1,64,1024,0.0,3040.3169890939625,10,0
16,2,128,4,64,1,2,64,64,512,2.35248,53.71578051933718,10,0
4,16,64,512,16,16,4,64,512,512,4.931584,94.3211950311759,10,0
8,64,1024,4,8,2,4,64,64,1024,70.532864,173.3456519022316,10,0
8,2,128,32,64,1,16,32,32,1024,234.350144,86.0827440448859,10,0
8,64,64,4,128,1,1,32,256,64,0.0,3107.6844307209863,10,0
128,1,64,4,128,1,32,1,256,64,0.0,2954.976859977202,10,0
8,8,64,512,64,16,4,64,1024,512,4.612096,78.86123720990304,10,0
4,32,64,16,16,4,4,16,512,256,49.989632,93.71711605465129,10,0
16,16,64,256,32,16,4,2,1024,64,18.539648,394.7955211021412,10,0
8,128,256,256,32,2,8,2,32,4,387.68224,671.9676494257191,10,0
8,8,8,32,16,128,16,64,64,64,632.953664,148.07784201591352,10,0
4,8,128,16,64,4,4,16,1024,32,1.785856,119.96701147372112,10,0
8,8,16,16,16,1,8,2,512,128,262.144,115.69172184627682,10,0
8,1,8,64,16,16,8,16,8,64,131.211552,77.73966181840693,10,0
8,128,256,16,8,2,8,16,512,512,188.616768,314.32263001122243,10,0
16,8,64,512,64,16,4,64,1024,128,4.678368,137.22011678927498,10,0
32,2,8,16,128,32,4,1,128,8,32.45056,399.2284253846284,10,0
16,8,8,16,512,4,1,2,32,16,0.0,2939.27403576513,10,0
128,2,4,8,128,4,1,16,16,512,163.681312,99.16967130861032,10,0
8,128,256,16,8,2,1,16,512,64,423.79248,673.327783347445,10,0
16,8,8,16,16,2,4,2,128,8,26.565824,281.93948381796673,10,0
32,16,32,32,32,128,1,2,16,64,141.195136,213.266677916886,10,0
8,4,64,256,16,128,8,16,512,32,2.233888,72.63905974704612,10,0
8,8,16,16,64,128,32,1,64,64,14.805344,211.46641591179355,10,0
8,8,16,16,16,128,8,64,64,64,90.759168,82.36440437974697,10,0
8,2,64,128,128,2,1,8,64,512,26.730432,893.8597382248183,10,0
