chunk_size,chunk_size2,chunk_size3,omp_chunk_size,omp_num_threads,omp_scheduling_type,omp_monotonic,omp_dynamic,permutation,compute_time,iterations,repeats,wait_between_repeats,wait_after_run
1,32,2,16,36,1,1,0,"(1, 2, 3, 0, 4)",107.688886,10,5,0,10
64,4,1,64,86,2,1,1,"(1, 0, 2, 3, 4)",8.8705645,10,5,0,10
4,64,8,64,90,0,1,1,"(0, 2, 3, 1, 4)",2.803995,10,5,0,10
8,1,4,1,32,0,1,0,"(3, 1, 2, 0, 4)",6.850607,10,5,0,10
64,64,32,128,86,2,1,0,"(0, 1, 2, 3, 4)",1.7859345,10,5,0,10
4,32,1,8,28,0,0,0,"(1, 3, 0, 2, 4)",15.2882565,10,5,0,10
512,16,64,8,58,0,0,1,"(1, 0, 2, 3, 4)",1.908254,10,5,0,10
2,16,4,2,4,2,1,0,"(2, 1, 0, 3, 4)",38.16927200000001,10,5,0,10
32,4,4,1,104,1,0,0,"(2, 1, 0, 3, 4)",28.0053555,10,5,0,10
256,64,32,32,106,2,1,1,"(1, 0, 2, 3, 4)",2.193462,10,5,0,10
64,4,32,8,28,0,0,0,"(0, 2, 1, 3, 4)",0.5996475,10,5,0,10
2,1,32,4,86,1,0,1,"(0, 2, 1, 3, 4)",3.934401,10,5,0,10
32,1,16,128,94,2,0,0,"(2, 3, 1, 0, 4)",27.0753445,10,5,0,10
32,16,1,16,86,0,1,0,"(0, 3, 1, 2, 4)",0.5567995,10,5,0,10
1,16,2,128,94,0,1,1,"(3, 0, 1, 2, 4)",56.514663,10,5,0,10
128,8,64,256,34,2,0,0,"(0, 1, 3, 2, 4)",4.654642,10,5,0,10
64,16,16,256,4,2,1,1,"(3, 2, 1, 0, 4)",31.20637,10,5,0,10
512,32,16,64,22,2,0,0,"(3, 1, 0, 2, 4)",29.1592165,10,5,0,10
8,1,1,32,114,0,0,1,"(0, 2, 3, 1, 4)",0.60528,10,5,0,10
256,8,1,8,86,2,1,0,"(1, 0, 2, 3, 4)",9.589198,10,5,0,10
1024,1,8,16,2,0,0,0,"(0, 3, 1, 2, 4)",6.841575000000001,10,5,0,10
512,32,1,32,40,1,0,0,"(1, 0, 2, 3, 4)",6.905201,10,5,0,10
128,16,16,128,38,1,1,0,"(0, 2, 1, 3, 4)",2.1314455,10,5,0,10
8,4,32,256,114,0,0,1,"(3, 0, 2, 1, 4)",68.92822699999999,10,5,0,10
1024,64,8,8,86,0,0,1,"(0, 2, 1, 3, 4)",0.927172,10,5,0,10
256,4,16,256,108,2,1,1,"(0, 2, 3, 1, 4)",5.569083,10,5,0,10
64,64,32,8,126,1,1,1,"(1, 3, 2, 0, 4)",60.3405215,10,5,0,10
256,4,32,32,74,2,0,0,"(2, 3, 0, 1, 4)",63.678411,10,5,0,10
512,32,16,16,20,2,1,1,"(3, 0, 1, 2, 4)",32.903994,10,5,0,10
64,8,16,128,106,0,1,1,"(0, 1, 3, 2, 4)",1.4253775,10,5,0,10
1024,32,32,2,4,0,0,1,"(2, 3, 1, 0, 4)",58.2221485,10,5,0,10
32,16,16,2,34,2,0,0,"(3, 1, 2, 0, 4)",27.3936885,10,5,0,10
1024,2,32,2,120,1,1,1,"(0, 2, 3, 1, 4)",0.925337,10,5,0,10
4,16,8,16,110,2,1,1,"(3, 2, 0, 1, 4)",54.5057085,10,5,0,10
512,8,8,32,10,0,0,1,"(0, 2, 1, 3, 4)",1.6908555,10,5,0,10
512,32,8,256,32,2,1,1,"(1, 0, 3, 2, 4)",7.461996,10,5,0,10
16,32,16,1,20,1,0,1,"(1, 0, 3, 2, 4)",15.850511,10,5,0,10
16,16,4,16,106,2,1,0,"(0, 2, 1, 3, 4)",2.4699325,10,5,0,10
256,64,4,256,90,1,1,1,"(2, 1, 0, 3, 4)",15.965549,10,5,0,10
1024,8,2,32,76,0,1,0,"(3, 0, 1, 2, 4)",4.0758385,10,5,0,10
256,8,1,1,38,0,1,0,"(2, 0, 1, 3, 4)",2.198557,10,5,0,10
64,4,4,256,26,0,0,0,"(0, 3, 2, 1, 4)",0.8317410000000001,10,5,0,10
32,2,1,4,128,2,1,0,"(3, 2, 1, 0, 4)",2.3148465,10,5,0,10
1024,64,32,32,82,0,0,0,"(3, 2, 0, 1, 4)",55.593468,10,5,0,10
4,32,4,8,80,0,1,0,"(2, 3, 1, 0, 4)",54.200172,10,5,0,10
256,1,2,64,90,1,1,1,"(0, 2, 3, 1, 4)",0.817176,10,5,0,10
512,8,4,2,100,2,0,1,"(1, 2, 3, 0, 4)",7.020926,10,5,0,10
1024,8,64,128,108,2,1,0,"(1, 2, 3, 0, 4)",109.1344795,10,5,0,10
1024,64,4,4,8,0,1,1,"(0, 2, 3, 1, 4)",1.17767,10,5,0,10
8,1,8,32,108,1,1,1,"(1, 2, 3, 0, 4)",14.0343515,10,5,0,10
16,8,1,1,52,1,1,0,"(3, 1, 2, 0, 4)",2.531211,10,5,0,10
32,4,16,32,34,2,1,1,"(3, 2, 0, 1, 4)",29.6101485,10,5,0,10
2,64,4,256,38,1,0,0,"(3, 0, 1, 2, 4)",230.684872,10,5,0,10
256,4,32,256,34,1,1,0,"(3, 1, 2, 0, 4)",62.114474,10,5,0,10
4,4,64,2,22,1,1,0,"(1, 0, 3, 2, 4)",12.143843,10,5,0,10
1024,4,8,256,66,2,0,0,"(1, 2, 0, 3, 4)",41.9332745,10,5,0,10
4,64,16,32,10,2,0,1,"(3, 0, 2, 1, 4)",460.0831295,10,5,0,10
128,64,64,32,104,2,1,1,"(1, 3, 2, 0, 4)",114.2795245,10,5,0,10
16,32,2,32,16,2,0,0,"(0, 2, 3, 1, 4)",4.491179,10,5,0,10
8,32,4,8,100,0,0,0,"(3, 1, 0, 2, 4)",30.0925665,10,5,0,10
512,64,4,2,18,1,1,1,"(0, 2, 3, 1, 4)",0.571538,10,5,0,10
1,8,16,8,32,0,0,0,"(0, 2, 1, 3, 4)",3.5173685,10,5,0,10
128,16,32,4,24,1,1,0,"(0, 1, 3, 2, 4)",1.571637,10,5,0,10
1024,16,32,256,82,0,1,1,"(2, 1, 3, 0, 4)",54.5708645,10,5,0,10
64,4,64,4,104,2,0,1,"(3, 1, 0, 2, 4)",188.8266095,10,5,0,10
2,4,8,1,108,1,0,1,"(3, 2, 0, 1, 4)",31.337223,10,5,0,10
256,16,32,8,92,1,1,1,"(3, 1, 2, 0, 4)",61.751882,10,5,0,10
2,64,1,32,112,2,1,1,"(2, 3, 0, 1, 4)",73.4795085,10,5,0,10
2,4,16,1,6,0,1,0,"(2, 0, 3, 1, 4)",36.3598985,10,5,0,10
32,1,4,256,2,1,1,1,"(0, 1, 3, 2, 4)",5.39005,10,5,0,10
512,4,32,1,110,0,0,0,"(2, 0, 1, 3, 4)",0.6474880000000001,10,5,0,10
64,1,32,8,68,1,0,0,"(2, 3, 0, 1, 4)",55.590976,10,5,0,10
64,2,4,2,88,1,1,0,"(1, 3, 0, 2, 4)",8.077387,10,5,0,10
16,4,64,16,128,1,0,1,"(0, 1, 2, 3, 4)",1.6479205,10,5,0,10
8,1,2,256,48,1,0,1,"(1, 2, 0, 3, 4)",5.8575505,10,5,0,10
64,4,8,4,94,2,0,0,"(2, 0, 3, 1, 4)",0.667686,10,5,0,10
64,4,4,1,20,0,1,0,"(3, 2, 1, 0, 4)",7.954695,10,5,0,10
64,4,4,2,24,1,1,0,"(0, 1, 2, 3, 4)",3.579751,10,5,0,10
1024,4,16,128,84,0,0,1,"(3, 0, 2, 1, 4)",34.36103,10,5,0,10
256,8,16,256,26,2,1,0,"(0, 3, 1, 2, 4)",4.33185,10,5,0,10
512,4,1,64,116,0,1,0,"(2, 3, 1, 0, 4)",2.159915,10,5,0,10
2,32,8,2,70,0,1,1,"(0, 3, 2, 1, 4)",8.097437,10,5,0,10
2,32,16,8,44,2,0,1,"(1, 0, 3, 2, 4)",8.042481500000001,10,5,0,10
256,4,16,128,52,1,0,0,"(1, 2, 3, 0, 4)",28.3101555,10,5,0,10
4,32,4,8,18,0,1,0,"(0, 2, 3, 1, 4)",5.066741,10,5,0,10
128,8,1,1,32,2,1,0,"(2, 0, 1, 3, 4)",15.467013,10,5,0,10
256,64,1,2,50,2,0,1,"(3, 2, 1, 0, 4)",2.5711945,10,5,0,10
128,64,8,256,32,0,0,1,"(0, 2, 1, 3, 4)",1.941774,10,5,0,10
4,1,8,32,128,0,1,1,"(3, 1, 0, 2, 4)",15.9481785,10,5,0,10
128,32,16,16,34,0,1,1,"(0, 2, 1, 3, 4)",0.649786,10,5,0,10
32,8,4,8,16,2,1,0,"(2, 1, 3, 0, 4)",6.7464960000000005,10,5,0,10
8,4,4,128,20,1,1,0,"(2, 1, 3, 0, 4)",7.2333115,10,5,0,10
16,4,16,1,98,1,0,0,"(0, 2, 3, 1, 4)",1.953516,10,5,0,10
8,4,16,32,84,1,1,0,"(2, 0, 1, 3, 4)",2.140949,10,5,0,10
2,4,1,8,14,2,1,0,"(1, 3, 2, 0, 4)",4.558946499999999,10,5,0,10
2,1,16,32,10,1,0,0,"(2, 0, 1, 3, 4)",2.3221155,10,5,0,10
2,8,4,2,70,2,1,1,"(0, 1, 3, 2, 4)",2.7724390000000003,10,5,0,10
1024,1,16,256,2,0,1,1,"(1, 0, 3, 2, 4)",27.623985,10,5,0,10
512,2,32,2,46,0,1,1,"(3, 0, 2, 1, 4)",61.640914,10,5,0,10
256,2,64,128,38,2,0,1,"(1, 2, 3, 0, 4)",112.28705,10,5,0,10
2,2,16,8,62,2,0,0,"(0, 3, 2, 1, 4)",1.6279535,10,5,0,10
4,16,8,4,24,1,0,0,"(3, 1, 0, 2, 4)",61.9279315,10,5,0,10
8,2,2,128,84,2,1,0,"(1, 0, 3, 2, 4)",5.70638,10,5,0,10
4,1,1,32,32,0,0,0,"(1, 2, 3, 0, 4)",1.7402645,10,5,0,10
16,8,2,32,84,1,1,0,"(3, 2, 0, 1, 4)",4.381477,10,5,0,10
512,2,32,256,104,2,1,1,"(3, 0, 1, 2, 4)",66.5699575,10,5,0,10
256,32,64,2,96,1,0,0,"(3, 1, 0, 2, 4)",122.9303215,10,5,0,10
8,8,8,1,54,0,1,1,"(0, 1, 3, 2, 4)",0.99813,10,5,0,10
256,64,4,4,28,1,1,0,"(1, 2, 0, 3, 4)",16.822096,10,5,0,10
256,1,8,128,82,2,1,1,"(3, 0, 1, 2, 4)",15.5679395,10,5,0,10
256,1,4,128,34,0,0,0,"(3, 1, 2, 0, 4)",6.8935125,10,5,0,10
128,4,2,256,94,0,1,1,"(2, 0, 3, 1, 4)",1.164598,10,5,0,10
16,4,2,2,42,1,1,0,"(3, 0, 2, 1, 4)",4.336235,10,5,0,10
64,64,32,32,8,2,1,0,"(1, 3, 2, 0, 4)",54.068772,10,5,0,10
1,32,2,4,42,0,1,0,"(0, 2, 3, 1, 4)",31.7560955,10,5,0,10
4,32,32,4,48,2,0,1,"(0, 1, 2, 3, 4)",6.970683,10,5,0,10
64,8,16,16,8,0,1,0,"(2, 3, 0, 1, 4)",27.574968,10,5,0,10
1,16,4,1,62,2,0,1,"(1, 0, 2, 3, 4)",4.121118,10,5,0,10
128,64,32,256,106,0,0,0,"(1, 2, 3, 0, 4)",56.5354985,10,5,0,10
1024,64,32,8,118,1,0,0,"(1, 2, 0, 3, 4)",13.8295845,10,5,0,10
8,64,2,1,62,1,0,0,"(2, 0, 3, 1, 4)",312.6807005,10,5,0,10
2,8,8,1,64,0,0,0,"(3, 0, 2, 1, 4)",55.44232,10,5,0,10
8,64,64,32,16,2,1,1,"(3, 1, 2, 0, 4)",1155.861103,10,5,0,10
4,1,32,8,106,0,0,0,"(3, 2, 1, 0, 4)",54.0019,10,5,0,10
8,1,32,16,56,1,0,0,"(2, 0, 1, 3, 4)",1.710304,10,5,0,10
1,32,16,64,94,0,1,1,"(2, 0, 3, 1, 4)",11.001718,10,5,0,10
16,16,2,8,66,2,1,1,"(2, 1, 3, 0, 4)",3.704826,10,5,0,10
64,2,4,256,16,0,0,0,"(2, 1, 3, 0, 4)",6.923215,10,5,0,10
256,8,16,8,82,1,1,0,"(2, 1, 0, 3, 4)",6.3358935,10,5,0,10
16,32,8,128,72,1,1,1,"(0, 1, 3, 2, 4)",1.8193295,10,5,0,10
2,16,4,4,12,1,1,0,"(3, 1, 2, 0, 4)",53.606602,10,5,0,10
512,4,2,8,72,0,0,1,"(2, 3, 0, 1, 4)",4.107153,10,5,0,10
64,32,1,2,104,1,1,1,"(2, 1, 3, 0, 4)",2.5336915,10,5,0,10
1024,16,64,32,48,1,1,1,"(3, 2, 1, 0, 4)",123.9468325,10,5,0,10
16,4,16,32,48,1,1,1,"(0, 3, 2, 1, 4)",1.6067455000000002,10,5,0,10
256,4,1,32,52,1,0,1,"(0, 2, 1, 3, 4)",5.837856,10,5,0,10
8,4,32,2,126,2,0,1,"(3, 1, 2, 0, 4)",55.560397,10,5,0,10
128,4,64,4,40,1,0,1,"(1, 2, 0, 3, 4)",13.790436,10,5,0,10
1024,4,4,8,36,2,1,1,"(3, 2, 1, 0, 4)",7.7822015,10,5,0,10
256,32,2,4,92,0,0,0,"(0, 3, 2, 1, 4)",0.5863765,10,5,0,10
1024,16,32,64,92,1,0,1,"(3, 0, 1, 2, 4)",61.64347,10,5,0,10
16,4,64,1,12,1,1,1,"(3, 0, 2, 1, 4)",134.5333455,10,5,0,10
4,64,1,4,62,1,0,1,"(2, 1, 0, 3, 4)",245.9517655,10,5,0,10
4,8,16,2,96,0,0,0,"(3, 1, 2, 0, 4)",54.03447,10,5,0,10
512,64,2,32,24,2,1,0,"(3, 1, 2, 0, 4)",3.6003765000000003,10,5,0,10
256,32,64,8,80,1,1,1,"(0, 3, 1, 2, 4)",1.389938,10,5,0,10
128,32,8,64,70,1,0,0,"(1, 3, 2, 0, 4)",15.8820585,10,5,0,10
64,1,4,4,42,0,0,1,"(3, 0, 2, 1, 4)",7.309236999999999,10,5,0,10
256,4,64,32,70,1,0,0,"(1, 0, 2, 3, 4)",3.0462135000000004,10,5,0,10
4,16,32,1,44,0,0,1,"(0, 1, 2, 3, 4)",2.9754235,10,5,0,10
512,32,4,8,28,0,0,1,"(3, 2, 1, 0, 4)",7.078211,10,5,0,10
2,8,16,1,36,0,1,1,"(1, 0, 2, 3, 4)",4.323157,10,5,0,10
1,2,1,16,86,1,1,1,"(3, 1, 2, 0, 4)",3.968761,10,5,0,10
4,4,4,256,54,2,0,1,"(0, 2, 3, 1, 4)",2.5968115,10,5,0,10
1024,4,1,2,10,1,1,0,"(0, 2, 3, 1, 4)",0.6528555,10,5,0,10
4,16,32,256,22,2,0,1,"(1, 2, 3, 0, 4)",223.514929,10,5,0,10
512,8,2,256,68,2,1,0,"(0, 3, 1, 2, 4)",6.679279,10,5,0,10
16,16,32,128,88,1,1,0,"(3, 0, 1, 2, 4)",55.670694,10,5,0,10
8,16,8,256,52,1,1,0,"(2, 0, 3, 1, 4)",3.428814,10,5,0,10
8,8,8,1,108,2,1,1,"(2, 3, 0, 1, 4)",14.694132,10,5,0,10
2,64,64,32,116,2,0,1,"(2, 3, 1, 0, 4)",3463.90261,10,5,0,10
16,8,16,64,50,0,0,0,"(0, 3, 2, 1, 4)",0.6154615000000001,10,5,0,10
1,2,1,2,60,2,0,0,"(0, 1, 3, 2, 4)",6.5276605,10,5,0,10
4,64,8,64,86,2,0,1,"(2, 1, 3, 0, 4)",217.023314,10,5,0,10
2,16,32,32,122,0,1,1,"(3, 2, 1, 0, 4)",434.083103,10,5,0,10
32,16,4,256,88,0,0,0,"(1, 2, 0, 3, 4)",0.991434,10,5,0,10
8,2,2,32,106,2,1,1,"(3, 1, 2, 0, 4)",4.0980265,10,5,0,10
32,32,8,32,72,2,1,1,"(0, 1, 2, 3, 4)",1.96058,10,5,0,10
1,32,32,16,2,0,0,0,"(0, 2, 3, 1, 4)",794.2698735,10,5,0,10
8,32,32,4,32,0,1,1,"(3, 0, 1, 2, 4)",255.05277,10,5,0,10
128,8,16,64,70,1,0,1,"(1, 0, 2, 3, 4)",2.047715,10,5,0,10
2,4,64,16,6,1,0,0,"(1, 2, 3, 0, 4)",214.8996625,10,5,0,10
1024,4,1,8,16,2,0,1,"(2, 3, 1, 0, 4)",1.91381,10,5,0,10
4,16,64,4,68,2,1,0,"(3, 0, 2, 1, 4)",446.0250015,10,5,0,10
64,16,4,32,64,2,1,1,"(0, 2, 3, 1, 4)",0.7218724999999999,10,5,0,10
128,8,16,8,28,0,0,0,"(3, 2, 0, 1, 4)",28.966432,10,5,0,10
8,8,16,4,70,2,0,0,"(1, 2, 3, 0, 4)",27.444064,10,5,0,10
32,16,4,32,50,2,0,0,"(2, 0, 3, 1, 4)",1.422642,10,5,0,10
512,1,4,1,98,2,1,1,"(0, 2, 1, 3, 4)",2.6049885,10,5,0,10
32,2,64,2,98,2,1,1,"(0, 3, 2, 1, 4)",1.636248,10,5,0,10
256,32,4,64,50,1,1,1,"(2, 3, 0, 1, 4)",7.618888,10,5,0,10
1,2,2,32,118,0,0,1,"(0, 1, 2, 3, 4)",0.8748935,10,5,0,10
64,2,4,32,88,0,0,0,"(1, 3, 0, 2, 4)",8.087037,10,5,0,10
4,2,32,16,42,1,1,0,"(3, 2, 0, 1, 4)",60.763619,10,5,0,10
16,32,32,128,26,2,1,0,"(3, 1, 2, 0, 4)",110.3530445,10,5,0,10
8,32,16,256,44,1,0,1,"(2, 0, 1, 3, 4)",5.3992675000000006,10,5,0,10
1024,2,32,256,88,1,1,0,"(1, 0, 3, 2, 4)",40.5236395,10,5,0,10
4,4,32,32,2,2,1,1,"(0, 2, 1, 3, 4)",6.208676,10,5,0,10
256,64,16,16,76,2,0,0,"(0, 2, 1, 3, 4)",1.1335484999999998,10,5,0,10
1,8,16,2,8,2,0,1,"(2, 1, 0, 3, 4)",24.299943,10,5,0,10
64,8,1,32,54,1,1,0,"(2, 3, 1, 0, 4)",2.4200635,10,5,0,10
2,16,16,8,16,2,0,0,"(3, 2, 0, 1, 4)",216.9020835,10,5,0,10
512,4,2,64,56,0,1,1,"(3, 2, 0, 1, 4)",4.7235320000000005,10,5,0,10
1024,4,8,4,118,2,1,1,"(1, 2, 0, 3, 4)",23.475213,10,5,0,10
4,16,4,1,62,1,0,1,"(0, 2, 1, 3, 4)",11.2832295,10,5,0,10
256,16,8,128,92,0,0,0,"(0, 2, 3, 1, 4)",3.186328,10,5,0,10
8,4,16,8,86,0,1,0,"(3, 1, 2, 0, 4)",27.637793,10,5,0,10
64,2,32,2,106,2,1,1,"(0, 1, 3, 2, 4)",1.57265,10,5,0,10
2,8,64,2,94,1,0,1,"(1, 0, 3, 2, 4)",32.899497499999995,10,5,0,10
8,8,32,8,56,2,1,0,"(0, 1, 2, 3, 4)",1.389795,10,5,0,10
4,16,64,32,30,1,0,0,"(0, 1, 3, 2, 4)",4.890408000000001,10,5,0,10
4,16,1,128,80,0,1,0,"(2, 1, 3, 0, 4)",6.7621825,10,5,0,10
32,64,64,1,108,0,0,0,"(1, 3, 2, 0, 4)",215.416317,10,5,0,10
64,16,2,4,62,1,0,1,"(0, 3, 1, 2, 4)",4.8675925,10,5,0,10
256,4,64,4,94,2,1,0,"(3, 2, 0, 1, 4)",123.2487015,10,5,0,10
64,32,8,64,36,2,0,1,"(2, 1, 0, 3, 4)",2.5755435,10,5,0,10
1,32,64,2,124,1,0,1,"(3, 0, 2, 1, 4)",3973.483558,10,5,0,10
512,32,8,32,12,2,1,0,"(0, 1, 3, 2, 4)",1.6989865,10,5,0,10
2,2,1,32,94,0,1,1,"(1, 0, 2, 3, 4)",0.663266,10,5,0,10
4,1,32,4,20,2,1,1,"(2, 1, 0, 3, 4)",2.205184,10,5,0,10
512,8,2,64,92,1,1,0,"(1, 2, 0, 3, 4)",10.6546895,10,5,0,10
256,64,64,256,86,1,1,1,"(1, 3, 2, 0, 4)",125.2586625,10,5,0,10
128,4,8,256,92,2,1,1,"(2, 1, 0, 3, 4)",7.981590499999999,10,5,0,10
512,16,32,4,48,1,1,1,"(3, 2, 0, 1, 4)",59.851779,10,5,0,10
512,32,8,2,28,2,1,0,"(3, 1, 0, 2, 4)",15.3858715,10,5,0,10
1024,32,2,4,18,1,0,1,"(0, 2, 1, 3, 4)",3.6339755,10,5,0,10
128,8,64,32,76,1,0,1,"(2, 1, 3, 0, 4)",107.6076205,10,5,0,10
4,16,4,256,46,1,0,0,"(0, 2, 3, 1, 4)",3.0307535000000003,10,5,0,10
64,64,2,2,4,1,0,1,"(3, 1, 0, 2, 4)",3.627527,10,5,0,10
512,32,64,16,42,0,1,1,"(3, 2, 1, 0, 4)",122.898023,10,5,0,10
1024,32,32,2,66,0,1,0,"(3, 2, 1, 0, 4)",60.580655,10,5,0,10
2,16,8,32,56,2,0,0,"(0, 1, 3, 2, 4)",2.909545,10,5,0,10
1,64,16,256,124,0,1,1,"(1, 3, 0, 2, 4)",2074.921594,10,5,0,10
1,32,2,128,42,2,1,1,"(0, 2, 1, 3, 4)",6.8053545,10,5,0,10
1024,2,2,128,60,0,0,0,"(0, 2, 1, 3, 4)",6.330377,10,5,0,10
2,64,32,128,110,0,0,1,"(0, 3, 2, 1, 4)",12.164463,10,5,0,10
64,32,16,4,32,2,0,1,"(3, 0, 2, 1, 4)",33.621871,10,5,0,10
16,4,16,1,8,2,0,0,"(2, 3, 1, 0, 4)",28.062567,10,5,0,10
8,16,32,1,22,0,1,1,"(0, 3, 2, 1, 4)",7.445139,10,5,0,10
8,1,32,1,110,1,1,1,"(0, 1, 3, 2, 4)",3.4615805,10,5,0,10
1024,32,16,128,118,0,1,1,"(3, 2, 1, 0, 4)",30.818507,10,5,0,10
8,64,4,2,48,2,1,1,"(2, 3, 0, 1, 4)",54.0730565,10,5,0,10
512,2,32,16,120,0,1,0,"(3, 1, 0, 2, 4)",67.040474,10,5,0,10
16,4,16,8,122,1,1,0,"(2, 3, 0, 1, 4)",33.790069,10,5,0,10
64,1,2,256,16,2,1,1,"(0, 1, 3, 2, 4)",3.415162,10,5,0,10
16,32,64,128,56,0,1,0,"(3, 2, 1, 0, 4)",217.239194,10,5,0,10
256,16,8,64,112,1,1,1,"(1, 2, 0, 3, 4)",5.997255,10,5,0,10
1,1,32,16,96,0,0,1,"(1, 2, 0, 3, 4)",0.6082970000000001,10,5,0,10
2,2,64,16,88,0,0,1,"(3, 2, 1, 0, 4)",134.44957449999998,10,5,0,10
64,8,32,4,22,0,0,1,"(2, 1, 3, 0, 4)",53.6725905,10,5,0,10
16,32,2,64,22,0,1,0,"(0, 2, 3, 1, 4)",0.7438325,10,5,0,10
16,1,1,1,50,2,1,1,"(3, 0, 2, 1, 4)",2.159293,10,5,0,10
256,4,32,64,34,2,0,0,"(0, 1, 3, 2, 4)",3.15296,10,5,0,10
2,8,16,16,24,0,1,0,"(0, 2, 1, 3, 4)",1.9402495,10,5,0,10
2,8,2,128,16,1,1,0,"(0, 2, 1, 3, 4)",5.479917,10,5,0,10
4,4,4,16,82,0,1,1,"(1, 0, 3, 2, 4)",0.5521769999999999,10,5,0,10
512,1,8,32,82,1,0,1,"(0, 2, 1, 3, 4)",2.15501,10,5,0,10
1024,8,64,16,66,0,1,0,"(2, 3, 1, 0, 4)",115.5465745,10,5,0,10
4,2,4,64,76,2,0,0,"(1, 3, 0, 2, 4)",8.647123,10,5,0,10
16,32,32,256,42,0,0,1,"(3, 2, 1, 0, 4)",107.964486,10,5,0,10
64,4,64,4,84,1,1,0,"(0, 2, 3, 1, 4)",1.439922,10,5,0,10
128,32,8,64,24,1,0,1,"(1, 3, 0, 2, 4)",15.1736365,10,5,0,10
32,4,16,256,52,2,1,0,"(1, 0, 3, 2, 4)",1.8006639999999998,10,5,0,10
1024,4,8,128,10,0,0,1,"(3, 1, 2, 0, 4)",15.625468,10,5,0,10
8,4,1,16,20,0,1,0,"(0, 3, 1, 2, 4)",0.836075,10,5,0,10
512,32,8,8,54,0,1,1,"(2, 3, 0, 1, 4)",14.890131,10,5,0,10
128,1,64,32,116,2,0,0,"(0, 3, 2, 1, 4)",2.1498375,10,5,0,10
256,1,64,1,92,1,0,0,"(1, 0, 2, 3, 4)",28.452707,10,5,0,10
4,32,16,16,4,2,1,0,"(1, 3, 0, 2, 4)",235.222336,10,5,0,10
64,64,2,128,88,2,1,0,"(1, 2, 0, 3, 4)",6.043048499999999,10,5,0,10
128,2,16,64,22,0,1,0,"(2, 3, 1, 0, 4)",32.628744,10,5,0,10
32,4,8,16,108,0,1,1,"(0, 3, 2, 1, 4)",0.6513025,10,5,0,10
2,64,4,256,34,2,1,1,"(2, 3, 0, 1, 4)",214.074698,10,5,0,10
512,1,32,2,32,1,1,0,"(3, 1, 0, 2, 4)",54.4964585,10,5,0,10
1024,64,64,256,52,0,0,0,"(3, 1, 0, 2, 4)",117.607733,10,5,0,10
512,8,4,256,102,0,0,0,"(3, 1, 2, 0, 4)",7.409813,10,5,0,10
1024,1,16,4,66,1,0,0,"(3, 2, 0, 1, 4)",30.517267,10,5,0,10
32,1,4,32,72,0,0,1,"(0, 2, 3, 1, 4)",0.409056,10,5,0,10
2,32,16,1,30,0,1,0,"(2, 1, 3, 0, 4)",433.671027,10,5,0,10
32,16,2,32,90,1,1,1,"(1, 0, 2, 3, 4)",4.7610785,10,5,0,10
1024,8,8,32,6,1,0,0,"(0, 2, 3, 1, 4)",2.6395195,10,5,0,10
2,8,16,64,50,2,1,1,"(2, 1, 3, 0, 4)",107.842758,10,5,0,10
64,4,32,2,106,2,1,0,"(0, 1, 2, 3, 4)",1.565562,10,5,0,10
256,64,2,16,44,2,1,1,"(0, 2, 3, 1, 4)",0.5567495,10,5,0,10
8,32,32,128,84,1,0,1,"(3, 0, 2, 1, 4)",237.1342145,10,5,0,10
32,8,16,2,100,1,0,1,"(0, 1, 2, 3, 4)",2.1795530000000003,10,5,0,10
4,32,1,1,96,1,1,1,"(3, 1, 2, 0, 4)",19.332898,10,5,0,10
4,32,32,64,24,2,1,0,"(0, 1, 3, 2, 4)",12.9448685,10,5,0,10
32,8,8,128,22,1,0,0,"(2, 3, 0, 1, 4)",16.655773,10,5,0,10
2,1,16,4,6,0,0,0,"(2, 0, 3, 1, 4)",6.3601765,10,5,0,10
64,16,64,16,10,0,0,0,"(1, 0, 2, 3, 4)",2.091327,10,5,0,10
1,64,64,128,36,2,1,1,"(0, 2, 3, 1, 4)",137.465573,10,5,0,10
1024,32,8,128,6,1,0,1,"(2, 0, 1, 3, 4)",11.881383,10,5,0,10
16,8,16,32,36,0,0,0,"(0, 2, 3, 1, 4)",0.9034915,10,5,0,10
4,32,2,16,46,2,1,0,"(2, 0, 1, 3, 4)",43.0528665,10,5,0,10
1,16,64,2,128,1,0,1,"(1, 0, 2, 3, 4)",16.488867499999998,10,5,0,10
8,32,4,1,60,1,0,1,"(3, 0, 1, 2, 4)",29.7725015,10,5,0,10
1,64,16,32,86,1,1,1,"(0, 2, 3, 1, 4)",30.580865000000003,10,5,0,10
2,16,32,16,72,0,0,0,"(0, 2, 3, 1, 4)",4.835305,10,5,0,10
16,1,32,256,108,0,0,1,"(0, 2, 1, 3, 4)",1.34197,10,5,0,10
256,64,64,2,62,0,0,0,"(0, 3, 2, 1, 4)",1.46785,10,5,0,10
256,32,4,16,84,1,1,1,"(2, 3, 0, 1, 4)",7.640384,10,5,0,10
64,64,8,8,58,2,0,0,"(3, 1, 2, 0, 4)",14.118477,10,5,0,10
1024,16,32,2,56,0,0,0,"(1, 3, 0, 2, 4)",55.547148,10,5,0,10
64,2,8,64,30,2,0,0,"(2, 1, 0, 3, 4)",2.711987,10,5,0,10
64,1,1,16,82,0,0,1,"(3, 1, 0, 2, 4)",3.143628,10,5,0,10
