chunk_size_i,chunk_size_fpos,chunk_size_k,omp_chunk_size,omp_num_threads,omp_scheduling_type,omp_monotonic,omp_dynamic,permutation,compute_time,iterations,repeats,wait_between_repeats,wait_after_run
8,64,4,2,84,1,1,0,"(0, 4, 2, 3, 1)",204.716561,10,5,0,10
32,128,64,8,82,1,1,0,"(1, 0, 4, 3, 2)",147.448151,10,5,0,10
2,16,128,8,2,2,0,1,"(1, 0, 2, 4, 3)",6677.1818695,10,5,0,10
8,8,128,2,102,0,0,0,"(1, 0, 4, 2, 3)",93.976231,10,5,0,10
16,32,4,1,84,2,0,0,"(1, 0, 4, 2, 3)",313.09354299999995,10,5,0,10
64,4,2,4,100,1,1,1,"(1, 0, 2, 4, 3)",91.265946,10,5,0,10
128,4,2,32,84,0,1,1,"(1, 0, 4, 3, 2)",3.6567845,10,5,0,10
256,2,128,2,6,2,1,1,"(0, 4, 3, 2, 1)",8.890287,10,5,0,10
4,128,4,32,48,0,0,0,"(1, 0, 4, 3, 2)",968.2355385,10,5,0,10
64,16,16,4,16,0,1,1,"(4, 0, 3, 2, 1)",27.789725500000003,10,5,0,10
128,64,4,32,82,1,0,1,"(0, 1, 2, 4, 3)",4.1780135,10,5,0,10
8,32,16,2,66,2,0,0,"(4, 0, 3, 2, 1)",77.302605,10,5,0,10
128,16,32,2,114,0,1,1,"(0, 1, 4, 2, 3)",5.170894,10,5,0,10
4,64,16,32,128,1,1,0,"(4, 0, 3, 2, 1)",407.5067805,10,5,0,10
32,4,128,1,116,0,1,0,"(0, 1, 2, 4, 3)",12.743525,10,5,0,10
128,64,256,1,2,0,0,0,"(4, 0, 2, 3, 1)",8.6263615,10,5,0,10
256,16,2,1,80,2,1,0,"(0, 1, 4, 2, 3)",2.7564275,10,5,0,10
64,128,32,2,86,0,0,0,"(4, 0, 3, 2, 1)",27.777143,10,5,0,10
256,8,2,1,110,0,1,0,"(1, 0, 4, 3, 2)",23.036933,10,5,0,10
256,2,8,32,78,0,0,0,"(0, 4, 3, 2, 1)",8.5715835,10,5,0,10
4,4,8,8,46,2,0,1,"(0, 1, 4, 3, 2)",46.763757,10,5,0,10
128,2,128,8,18,2,1,1,"(1, 0, 4, 2, 3)",54.231542000000005,10,5,0,10
4,16,256,16,52,0,0,1,"(1, 0, 2, 3, 4)",2347.8650735,10,5,0,10
128,256,8,16,68,1,1,0,"(4, 0, 2, 3, 1)",15.638214,10,5,0,10
16,32,2,16,94,2,1,1,"(4, 0, 2, 3, 1)",104.658268,10,5,0,10
8,256,2,4,20,0,1,0,"(0, 4, 3, 2, 1)",204.9661765,10,5,0,10
64,8,64,4,108,2,1,1,"(1, 0, 2, 4, 3)",4.638605500000001,10,5,0,10
128,128,4,16,90,2,1,0,"(1, 0, 4, 3, 2)",40.811651,10,5,0,10
8,64,32,8,106,2,1,1,"(1, 0, 4, 2, 3)",1405.180016,10,5,0,10
64,128,4,8,62,2,1,1,"(0, 1, 4, 2, 3)",4.6270805,10,5,0,10
64,4,8,8,90,2,0,1,"(1, 0, 4, 3, 2)",110.7675295,10,5,0,10
64,64,32,4,28,0,0,0,"(0, 1, 2, 3, 4)",99.731195,10,5,0,10
16,4,32,8,74,1,0,0,"(1, 0, 4, 2, 3)",20.6759355,10,5,0,10
64,256,256,16,18,2,0,1,"(0, 4, 2, 3, 1)",29.463438,10,5,0,10
16,128,4,4,128,1,1,1,"(0, 1, 4, 2, 3)",8.7940835,10,5,0,10
128,256,256,4,128,1,0,1,"(1, 0, 2, 4, 3)",62.247335,10,5,0,10
64,4,8,2,94,1,0,0,"(1, 0, 2, 3, 4)",4.053561,10,5,0,10
2,16,128,8,42,2,0,0,"(1, 0, 2, 4, 3)",4286.1856745000005,10,5,0,10
32,8,16,1,30,1,1,1,"(1, 0, 2, 3, 4)",12.0704155,10,5,0,10
32,256,2,4,24,1,0,1,"(0, 1, 4, 3, 2)",111.824026,10,5,0,10
8,128,8,16,82,2,0,0,"(1, 0, 2, 4, 3)",516.9246505,10,5,0,10
256,64,8,4,124,2,0,0,"(0, 1, 4, 2, 3)",3.8909525,10,5,0,10
16,256,64,8,122,2,1,0,"(0, 1, 4, 2, 3)",54.355556,10,5,0,10
64,64,64,8,128,2,1,1,"(4, 0, 2, 3, 1)",14.8666835,10,5,0,10
16,8,2,16,56,2,0,1,"(1, 0, 2, 4, 3)",323.759414,10,5,0,10
128,64,128,16,78,2,1,0,"(0, 1, 4, 2, 3)",177.90007350000002,10,5,0,10
16,16,4,16,124,0,0,0,"(0, 1, 4, 3, 2)",342.655119,10,5,0,10
64,64,128,1,4,1,1,0,"(0, 4, 2, 3, 1)",14.991121,10,5,0,10
2,256,256,16,64,1,0,0,"(1, 0, 4, 3, 2)",40.269621,10,5,0,10
64,256,32,2,88,1,1,1,"(0, 4, 2, 3, 1)",28.162087,10,5,0,10
4,256,128,32,28,0,0,0,"(1, 0, 4, 3, 2)",26.1835885,10,5,0,10
8,32,4,4,16,1,0,1,"(0, 1, 4, 3, 2)",25.552667,10,5,0,10
128,16,4,16,56,0,0,1,"(0, 4, 2, 3, 1)",14.964111,10,5,0,10
16,32,32,32,98,2,1,0,"(0, 4, 2, 3, 1)",40.5915125,10,5,0,10
256,8,64,16,102,2,1,0,"(1, 0, 2, 3, 4)",3.922015,10,5,0,10
256,16,64,1,106,2,1,0,"(1, 0, 2, 4, 3)",3.36049,10,5,0,10
32,8,8,4,54,1,1,1,"(0, 1, 4, 3, 2)",13.0867805,10,5,0,10
2,128,8,8,92,2,0,0,"(4, 0, 2, 3, 1)",812.6964330000001,10,5,0,10
128,256,16,16,128,0,1,1,"(4, 0, 3, 2, 1)",54.695339,10,5,0,10
64,64,8,8,24,0,0,1,"(1, 0, 4, 2, 3)",91.716207,10,5,0,10
16,8,256,1,116,0,0,1,"(0, 1, 2, 3, 4)",481.5823385,10,5,0,10
256,128,2,16,48,0,1,1,"(4, 0, 2, 3, 1)",8.723858,10,5,0,10
16,64,256,4,34,0,0,0,"(0, 1, 2, 4, 3)",63.453769,10,5,0,10
256,32,256,32,78,1,0,1,"(0, 1, 4, 2, 3)",9.107376,10,5,0,10
16,64,32,8,30,1,1,1,"(0, 1, 4, 2, 3)",35.213840000000005,10,5,0,10
256,4,2,4,8,1,0,0,"(0, 1, 4, 2, 3)",24.360468,10,5,0,10
4,64,2,8,46,1,0,0,"(1, 0, 4, 2, 3)",1081.763995,10,5,0,10
32,16,8,2,70,2,0,0,"(0, 1, 2, 4, 3)",6.764200000000001,10,5,0,10
8,16,32,4,128,2,1,1,"(4, 0, 3, 2, 1)",77.813023,10,5,0,10
8,16,2,4,42,0,1,0,"(0, 1, 4, 2, 3)",602.3888625,10,5,0,10
4,256,128,1,22,1,0,0,"(1, 0, 2, 3, 4)",2101.2695155,10,5,0,10
32,32,256,8,42,1,0,0,"(0, 4, 2, 3, 1)",22.95846,10,5,0,10
32,16,2,2,98,2,1,0,"(0, 4, 3, 2, 1)",54.119079,10,5,0,10
2,32,2,8,58,0,1,1,"(4, 0, 2, 3, 1)",812.6267465000001,10,5,0,10
8,4,16,2,24,2,1,0,"(0, 4, 2, 3, 1)",205.250221,10,5,0,10
16,64,32,4,122,2,1,1,"(0, 1, 2, 4, 3)",376.8622265,10,5,0,10
256,2,32,1,48,0,1,0,"(0, 4, 2, 3, 1)",3.5939745,10,5,0,10
8,256,2,1,28,0,1,0,"(4, 0, 3, 2, 1)",827.692528,10,5,0,10
128,8,2,8,116,2,1,0,"(0, 4, 3, 2, 1)",6.6498375,10,5,0,10
32,256,16,4,122,2,0,0,"(1, 0, 2, 4, 3)",5.768049,10,5,0,10
2,8,128,8,106,2,0,1,"(0, 4, 2, 3, 1)",286.729131,10,5,0,10
16,4,32,8,26,2,1,0,"(0, 4, 2, 3, 1)",104.230195,10,5,0,10
256,128,32,4,48,2,1,1,"(0, 4, 3, 2, 1)",8.753693,10,5,0,10
4,16,4,32,118,2,0,1,"(4, 0, 2, 3, 1)",407.0830885,10,5,0,10
16,64,64,1,72,0,0,1,"(1, 0, 2, 4, 3)",441.126235,10,5,0,10
32,8,2,32,34,2,1,1,"(1, 0, 2, 3, 4)",122.165805,10,5,0,10
64,16,32,16,36,2,1,0,"(4, 0, 3, 2, 1)",28.087338000000003,10,5,0,10
4,128,2,8,34,1,0,0,"(1, 0, 2, 4, 3)",1142.1369875,10,5,0,10
2,8,16,4,112,0,0,1,"(0, 1, 4, 3, 2)",3432.865176,10,5,0,10
128,128,256,1,48,1,0,0,"(1, 0, 4, 3, 2)",38.26611,10,5,0,10
4,32,64,32,102,0,1,0,"(0, 4, 2, 3, 1)",154.60104,10,5,0,10
8,128,16,4,78,1,0,1,"(1, 0, 4, 3, 2)",4.73586,10,5,0,10
4,16,8,8,6,0,1,1,"(0, 4, 3, 2, 1)",156.35412250000002,10,5,0,10
32,32,16,8,106,1,0,1,"(0, 1, 2, 3, 4)",5.057295,10,5,0,10
8,8,128,8,100,1,1,1,"(4, 0, 2, 3, 1)",205.481016,10,5,0,10
32,32,128,2,60,2,0,1,"(1, 0, 4, 2, 3)",968.515997,10,5,0,10
8,4,16,32,14,1,0,0,"(4, 0, 2, 3, 1)",204.6361315,10,5,0,10
128,2,4,32,112,0,0,0,"(4, 0, 2, 3, 1)",4.770582,10,5,0,10
4,16,128,1,64,0,1,0,"(0, 1, 2, 4, 3)",2034.642102,10,5,0,10
2,64,2,16,108,1,0,1,"(1, 0, 2, 4, 3)",16.63345,10,5,0,10
128,64,32,2,100,1,0,0,"(1, 0, 4, 2, 3)",3.651304,10,5,0,10
8,32,16,32,120,2,0,0,"(0, 1, 4, 2, 3)",943.074535,10,5,0,10
64,64,256,1,88,2,1,0,"(0, 1, 4, 3, 2)",4.026954,10,5,0,10
128,4,32,8,12,0,0,1,"(0, 4, 2, 3, 1)",5.445032,10,5,0,10
2,32,4,1,102,1,0,1,"(0, 1, 2, 3, 4)",2122.9934625,10,5,0,10
16,4,4,4,40,1,1,0,"(4, 0, 3, 2, 1)",24.654682,10,5,0,10
8,64,16,2,114,0,1,0,"(4, 0, 3, 2, 1)",98.090299,10,5,0,10
4,128,64,32,118,0,1,0,"(1, 0, 2, 3, 4)",122.2667245,10,5,0,10
32,32,16,8,48,0,0,1,"(0, 4, 2, 3, 1)",54.110098,10,5,0,10
64,16,2,2,66,2,1,1,"(1, 0, 4, 2, 3)",2.800083,10,5,0,10
32,2,256,2,36,0,1,1,"(0, 1, 2, 3, 4)",30.974027,10,5,0,10
16,32,4,4,112,0,0,0,"(1, 0, 2, 3, 4)",251.8114325,10,5,0,10
128,128,128,16,64,0,0,0,"(0, 1, 2, 4, 3)",68.7199925,10,5,0,10
256,128,2,32,18,0,1,0,"(0, 4, 2, 3, 1)",8.608128,10,5,0,10
2,4,128,2,50,1,0,1,"(1, 0, 4, 2, 3)",11984.077983,10,5,0,10
256,32,4,1,20,1,0,0,"(1, 0, 2, 4, 3)",17.5936115,10,5,0,10
8,32,4,4,44,1,1,0,"(0, 1, 4, 3, 2)",629.4504684999999,10,5,0,10
4,256,256,4,46,1,0,0,"(1, 0, 4, 2, 3)",579.6294465,10,5,0,10
16,8,8,8,110,1,1,0,"(0, 1, 2, 3, 4)",8.55397,10,5,0,10
64,32,16,1,80,2,1,1,"(0, 1, 4, 2, 3)",127.717387,10,5,0,10
2,128,128,32,76,2,0,0,"(0, 1, 2, 3, 4)",309.012521,10,5,0,10
16,128,32,1,62,2,0,1,"(0, 1, 4, 3, 2)",6.584477,10,5,0,10
64,8,32,4,76,2,0,0,"(0, 4, 3, 2, 1)",28.648689,10,5,0,10
256,4,32,1,100,0,0,0,"(0, 1, 4, 2, 3)",81.175229,10,5,0,10
128,128,32,1,24,2,0,1,"(1, 0, 4, 2, 3)",6.6082885000000005,10,5,0,10
64,32,4,32,126,2,0,1,"(0, 4, 3, 2, 1)",28.3093225,10,5,0,10
256,64,2,2,24,0,1,1,"(1, 0, 4, 2, 3)",3.4381825,10,5,0,10
8,32,128,1,2,1,1,1,"(0, 4, 2, 3, 1)",80.177374,10,5,0,10
32,4,8,32,42,1,1,1,"(4, 0, 3, 2, 1)",13.430754,10,5,0,10
32,64,16,1,16,2,1,1,"(1, 0, 4, 3, 2)",140.65437,10,5,0,10
64,2,2,32,30,1,0,1,"(1, 0, 4, 2, 3)",88.3424365,10,5,0,10
4,8,2,2,74,0,1,0,"(0, 1, 4, 2, 3)",26.177065,10,5,0,10
128,256,256,2,62,1,1,1,"(4, 0, 3, 2, 1)",15.403736,10,5,0,10
32,32,2,16,110,2,1,1,"(0, 1, 2, 3, 4)",5.2556905,10,5,0,10
128,256,4,16,60,0,0,1,"(0, 4, 3, 2, 1)",54.634001,10,5,0,10
256,64,256,2,58,0,1,0,"(1, 0, 4, 3, 2)",23.708208,10,5,0,10
32,16,64,4,30,1,1,0,"(0, 1, 2, 4, 3)",265.9054335,10,5,0,10
32,128,32,8,128,1,0,0,"(0, 1, 4, 3, 2)",4.678946,10,5,0,10
64,16,256,32,80,1,1,1,"(0, 1, 4, 2, 3)",419.703584,10,5,0,10
64,32,256,16,82,1,0,0,"(0, 1, 4, 3, 2)",3.99161,10,5,0,10
128,16,256,1,82,0,0,0,"(0, 1, 4, 3, 2)",4.3224195000000005,10,5,0,10
16,32,256,32,78,2,1,1,"(1, 0, 4, 2, 3)",102.514164,10,5,0,10
16,64,256,4,74,0,0,0,"(1, 0, 4, 2, 3)",74.8720935,10,5,0,10
64,128,256,2,90,2,1,0,"(1, 0, 4, 3, 2)",3.371292,10,5,0,10
16,32,64,2,116,1,1,0,"(1, 0, 4, 3, 2)",3.9346395,10,5,0,10
8,4,64,2,84,0,1,1,"(0, 4, 3, 2, 1)",205.116336,10,5,0,10
32,8,64,32,102,1,0,1,"(1, 0, 4, 3, 2)",211.4099925,10,5,0,10
4,64,2,32,122,2,1,0,"(1, 0, 4, 3, 2)",1226.4860305000002,10,5,0,10
16,32,32,16,100,0,1,1,"(1, 0, 4, 2, 3)",15.484777,10,5,0,10
8,2,8,1,74,2,1,0,"(1, 0, 4, 3, 2)",17.521253,10,5,0,10
2,4,16,4,18,2,1,1,"(1, 0, 4, 3, 2)",140.683114,10,5,0,10
4,64,4,16,28,1,1,0,"(0, 1, 4, 3, 2)",18.300693,10,5,0,10
8,32,64,32,62,0,0,1,"(1, 0, 4, 3, 2)",6.755997000000001,10,5,0,10
16,16,128,16,86,0,1,0,"(1, 0, 2, 4, 3)",492.903986,10,5,0,10
128,128,4,4,42,2,1,0,"(1, 0, 4, 2, 3)",2.6036285,10,5,0,10
256,16,2,8,30,2,1,1,"(4, 0, 2, 3, 1)",5.0010785,10,5,0,10
64,16,8,32,88,0,1,1,"(0, 4, 3, 2, 1)",28.458585,10,5,0,10
16,4,8,2,122,1,1,1,"(0, 4, 2, 3, 1)",24.251689,10,5,0,10
2,64,8,16,82,2,1,1,"(0, 1, 4, 2, 3)",2829.142825,10,5,0,10
8,8,8,16,28,2,1,0,"(1, 0, 2, 4, 3)",15.346823,10,5,0,10
128,4,4,32,34,1,0,1,"(1, 0, 2, 3, 4)",35.2410355,10,5,0,10
64,32,128,16,70,2,0,1,"(4, 0, 2, 3, 1)",28.230254,10,5,0,10
128,2,64,2,92,2,1,0,"(0, 1, 2, 3, 4)",5.226747,10,5,0,10
64,32,8,2,100,0,1,1,"(4, 0, 2, 3, 1)",11.972325,10,5,0,10
4,256,4,1,128,1,1,1,"(1, 0, 2, 4, 3)",1201.3162985,10,5,0,10
2,128,2,16,98,0,0,0,"(1, 0, 2, 4, 3)",2364.7657625,10,5,0,10
4,256,2,16,20,0,1,0,"(1, 0, 2, 4, 3)",1096.27902,10,5,0,10
4,32,4,2,120,0,0,1,"(0, 1, 4, 2, 3)",21.8998025,10,5,0,10
2,32,64,1,84,1,1,1,"(1, 0, 2, 3, 4)",3332.812097,10,5,0,10
64,16,2,32,58,1,0,0,"(1, 0, 2, 3, 4)",3.442368,10,5,0,10
128,32,64,8,58,0,0,0,"(0, 1, 2, 3, 4)",61.2827355,10,5,0,10
2,8,32,4,100,0,1,1,"(0, 1, 2, 4, 3)",3187.0929765,10,5,0,10
64,64,64,32,4,0,1,1,"(1, 0, 4, 2, 3)",398.504499,10,5,0,10
4,4,4,32,64,2,0,1,"(0, 1, 4, 2, 3)",1602.1627205,10,5,0,10
16,2,2,1,24,0,1,0,"(1, 0, 2, 3, 4)",14.802499,10,5,0,10
128,32,64,32,66,0,1,0,"(0, 1, 2, 3, 4)",4.880432000000001,10,5,0,10
8,4,16,1,46,1,1,0,"(1, 0, 4, 2, 3)",1428.336451,10,5,0,10
16,64,256,4,120,1,1,1,"(1, 0, 4, 3, 2)",357.5739515,10,5,0,10
2,256,2,2,46,2,0,0,"(0, 1, 2, 3, 4)",1929.7950255,10,5,0,10
256,32,4,1,120,2,1,1,"(4, 0, 2, 3, 1)",4.8777235,10,5,0,10
128,8,256,1,24,1,0,1,"(1, 0, 4, 3, 2)",51.456058,10,5,0,10
2,32,8,8,92,0,0,1,"(0, 4, 3, 2, 1)",813.61217,10,5,0,10
128,4,8,4,88,0,0,0,"(4, 0, 3, 2, 1)",5.113702,10,5,0,10
8,4,8,2,86,2,1,0,"(1, 0, 4, 2, 3)",815.708333,10,5,0,10
32,64,2,2,62,1,1,1,"(0, 1, 2, 4, 3)",160.0357965,10,5,0,10
32,128,4,16,126,0,0,0,"(4, 0, 2, 3, 1)",53.997585,10,5,0,10
16,4,128,2,114,1,0,1,"(0, 1, 2, 4, 3)",42.4168895,10,5,0,10
8,128,16,32,44,1,1,0,"(1, 0, 4, 2, 3)",920.840475,10,5,0,10
16,256,4,32,128,2,1,0,"(0, 1, 4, 3, 2)",13.366534,10,5,0,10
256,128,256,2,42,1,0,0,"(0, 1, 4, 2, 3)",169.174171,10,5,0,10
64,128,128,1,60,0,0,0,"(0, 1, 4, 2, 3)",346.4531345,10,5,0,10
128,128,32,4,114,1,0,1,"(0, 4, 2, 3, 1)",10.0696235,10,5,0,10
16,256,64,2,70,2,1,1,"(0, 1, 4, 3, 2)",292.462546,10,5,0,10
2,4,8,1,32,0,0,0,"(1, 0, 4, 3, 2)",3430.9394415,10,5,0,10
64,2,128,8,16,0,0,1,"(0, 1, 2, 4, 3)",147.1233455,10,5,0,10
16,16,64,1,86,2,1,0,"(0, 1, 2, 3, 4)",14.342585,10,5,0,10
128,64,8,16,38,2,0,0,"(4, 0, 3, 2, 1)",8.590634,10,5,0,10
256,32,128,2,54,2,1,1,"(0, 1, 4, 3, 2)",25.805972500000003,10,5,0,10
4,8,256,32,68,1,1,0,"(4, 0, 3, 2, 1)",144.135058,10,5,0,10
128,16,256,8,34,1,1,0,"(1, 0, 2, 3, 4)",80.1653175,10,5,0,10
32,32,8,1,108,2,0,0,"(0, 1, 4, 2, 3)",170.413818,10,5,0,10
8,128,16,2,82,1,1,0,"(4, 0, 2, 3, 1)",128.327311,10,5,0,10
256,8,8,16,90,0,0,0,"(0, 1, 2, 4, 3)",22.2556315,10,5,0,10
8,32,4,8,108,1,1,1,"(1, 0, 4, 2, 3)",615.4989825,10,5,0,10
32,2,8,4,22,1,1,1,"(4, 0, 3, 2, 1)",11.947182,10,5,0,10
128,128,32,2,106,0,1,0,"(0, 1, 4, 2, 3)",4.85999,10,5,0,10
64,32,128,4,16,1,1,1,"(1, 0, 4, 3, 2)",82.5797925,10,5,0,10
2,2,32,1,66,1,1,1,"(0, 1, 2, 4, 3)",2082.210943,10,5,0,10
4,16,2,32,122,0,0,0,"(1, 0, 4, 3, 2)",12.480648,10,5,0,10
16,8,2,1,16,1,1,1,"(1, 0, 4, 3, 2)",60.876926,10,5,0,10
2,64,4,1,68,2,1,1,"(1, 0, 4, 3, 2)",17.401823,10,5,0,10
2,4,32,32,58,0,1,1,"(0, 1, 4, 2, 3)",261.821186,10,5,0,10
256,128,16,8,78,0,1,0,"(1, 0, 2, 4, 3)",21.600465,10,5,0,10
256,32,64,32,114,2,1,1,"(0, 4, 3, 2, 1)",4.933866500000001,10,5,0,10
8,256,32,4,122,1,1,0,"(4, 0, 2, 3, 1)",206.4242255,10,5,0,10
2,4,4,8,74,0,0,0,"(0, 1, 4, 3, 2)",69.943334,10,5,0,10
32,64,2,1,108,0,0,0,"(0, 1, 2, 4, 3)",167.7067315,10,5,0,10
32,64,4,32,100,2,0,0,"(0, 4, 3, 2, 1)",26.688773500000003,10,5,0,10
128,64,16,1,106,0,1,1,"(0, 1, 4, 2, 3)",9.487391,10,5,0,10
64,16,4,4,16,1,1,1,"(0, 1, 4, 2, 3)",87.0172025,10,5,0,10
256,128,64,4,120,2,0,0,"(1, 0, 4, 3, 2)",2.7141185,10,5,0,10
128,4,128,1,96,0,1,1,"(4, 0, 3, 2, 1)",5.524398,10,5,0,10
2,256,16,32,48,1,1,1,"(1, 0, 2, 4, 3)",2168.926501,10,5,0,10
16,128,32,2,54,1,0,1,"(0, 1, 2, 3, 4)",392.7377735,10,5,0,10
256,64,4,4,108,0,1,1,"(1, 0, 2, 4, 3)",2.5941005,10,5,0,10
32,8,256,16,72,0,1,0,"(0, 4, 2, 3, 1)",20.806539,10,5,0,10
16,2,4,1,50,2,1,1,"(1, 0, 4, 3, 2)",13.896193,10,5,0,10
4,256,256,8,80,0,0,1,"(0, 1, 2, 3, 4)",122.5550895,10,5,0,10
256,32,16,32,58,2,0,1,"(0, 1, 2, 3, 4)",2.810799,10,5,0,10
128,256,256,16,102,0,1,1,"(0, 1, 4, 3, 2)",3.0947695,10,5,0,10
64,16,128,32,92,0,1,0,"(0, 4, 3, 2, 1)",28.1832845,10,5,0,10
128,32,2,16,112,2,1,0,"(4, 0, 3, 2, 1)",7.537368000000001,10,5,0,10
128,32,4,16,16,1,1,0,"(0, 1, 2, 4, 3)",31.9589685,10,5,0,10
32,2,2,1,94,0,0,1,"(1, 0, 2, 3, 4)",157.056655,10,5,0,10
16,256,32,8,18,0,0,0,"(0, 1, 4, 2, 3)",55.917306,10,5,0,10
256,8,16,16,112,1,1,1,"(0, 1, 2, 4, 3)",3.9180395,10,5,0,10
32,128,2,1,102,0,0,1,"(1, 0, 2, 3, 4)",4.69717,10,5,0,10
4,128,64,8,12,1,0,1,"(0, 1, 4, 2, 3)",5545.73784,10,5,0,10
128,8,64,8,20,2,0,0,"(0, 1, 2, 3, 4)",6.1176960000000005,10,5,0,10
32,32,8,2,70,2,0,1,"(0, 4, 2, 3, 1)",22.198992,10,5,0,10
8,64,16,32,86,0,0,0,"(0, 4, 2, 3, 1)",204.81852,10,5,0,10
32,2,2,8,68,1,0,1,"(0, 1, 2, 3, 4)",19.79577,10,5,0,10
32,256,32,32,74,0,0,0,"(1, 0, 4, 3, 2)",128.2420795,10,5,0,10
32,2,128,32,126,2,1,1,"(0, 1, 4, 2, 3)",38.935606,10,5,0,10
16,4,2,4,48,2,0,1,"(0, 1, 2, 3, 4)",268.42325900000003,10,5,0,10
2,4,32,1,110,1,0,1,"(0, 4, 3, 2, 1)",813.067499,10,5,0,10
4,4,128,8,66,0,0,1,"(0, 1, 2, 4, 3)",2032.4866285,10,5,0,10
16,128,64,16,66,0,1,1,"(1, 0, 2, 3, 4)",456.516614,10,5,0,10
4,2,32,8,8,2,0,0,"(4, 0, 2, 3, 1)",77.5731955,10,5,0,10
64,8,4,8,4,0,1,0,"(0, 4, 2, 3, 1)",11.7380205,10,5,0,10
16,16,128,16,72,2,1,1,"(0, 1, 2, 3, 4)",519.305165,10,5,0,10
128,16,2,1,10,2,1,1,"(1, 0, 4, 2, 3)",36.2708355,10,5,0,10
8,256,32,32,118,0,1,1,"(0, 1, 2, 3, 4)",738.632971,10,5,0,10
32,128,256,8,108,2,1,0,"(0, 1, 2, 3, 4)",241.516416,10,5,0,10
64,256,32,2,62,1,0,0,"(0, 4, 2, 3, 1)",105.907111,10,5,0,10
4,4,32,4,20,1,1,0,"(0, 1, 4, 2, 3)",443.1792425,10,5,0,10
64,32,256,4,86,2,0,1,"(1, 0, 2, 3, 4)",132.4866635,10,5,0,10
64,256,64,2,10,0,1,0,"(0, 1, 2, 4, 3)",108.1187655,10,5,0,10
256,256,2,2,96,0,0,1,"(0, 4, 2, 3, 1)",28.735688,10,5,0,10
128,4,128,32,46,2,1,0,"(4, 0, 3, 2, 1)",5.249791,10,5,0,10
128,256,64,4,42,0,0,0,"(0, 4, 2, 3, 1)",15.929691,10,5,0,10
128,4,2,4,76,2,0,0,"(0, 1, 4, 3, 2)",48.898797,10,5,0,10
256,2,128,4,28,1,1,1,"(0, 1, 2, 4, 3)",9.0117135,10,5,0,10
128,128,2,1,58,1,1,0,"(1, 0, 2, 4, 3)",40.378904,10,5,0,10
2,128,4,32,60,1,1,0,"(0, 1, 4, 2, 3)",2269.6181885,10,5,0,10
16,8,4,4,102,1,0,0,"(0, 1, 4, 2, 3)",14.0953645,10,5,0,10
256,128,128,1,62,0,0,0,"(0, 4, 3, 2, 1)",8.664694,10,5,0,10
128,256,128,8,112,1,1,0,"(1, 0, 2, 3, 4)",61.797118,10,5,0,10
4,256,4,32,110,0,0,0,"(0, 1, 4, 2, 3)",100.4847545,10,5,0,10
32,32,128,1,82,1,1,0,"(1, 0, 4, 3, 2)",6.276326,10,5,0,10
64,16,16,8,84,1,0,1,"(1, 0, 4, 2, 3)",4.642564999999999,10,5,0,10
128,128,16,2,58,0,1,1,"(1, 0, 4, 3, 2)",41.5416495,10,5,0,10
32,4,2,8,46,0,1,0,"(0, 1, 4, 3, 2)",8.64368,10,5,0,10
256,32,2,4,124,2,1,1,"(1, 0, 2, 4, 3)",22.3723285,10,5,0,10
64,4,64,16,34,1,1,1,"(1, 0, 4, 2, 3)",21.131159,10,5,0,10
256,8,128,32,94,2,1,1,"(1, 0, 2, 3, 4)",33.2294585,10,5,0,10
16,32,4,2,102,2,0,0,"(1, 0, 2, 4, 3)",5.275894,10,5,0,10
256,8,16,2,16,1,1,1,"(1, 0, 4, 2, 3)",43.313087,10,5,0,10
4,32,256,1,122,2,0,0,"(4, 0, 3, 2, 1)",154.582943,10,5,0,10
2,256,16,32,16,1,0,1,"(1, 0, 4, 2, 3)",3773.3328855,10,5,0,10
2,128,2,8,62,1,1,1,"(1, 0, 2, 4, 3)",22.5954175,10,5,0,10
64,16,64,1,86,0,0,0,"(0, 4, 3, 2, 1)",28.208105,10,5,0,10
256,8,4,4,18,2,0,1,"(4, 0, 3, 2, 1)",8.9776575,10,5,0,10
64,256,2,4,94,2,1,1,"(0, 1, 4, 2, 3)",81.219572,10,5,0,10
256,8,2,4,126,0,0,0,"(0, 1, 4, 2, 3)",3.463817,10,5,0,10
8,4,16,4,100,2,0,0,"(0, 1, 2, 4, 3)",683.4054584999999,10,5,0,10
32,64,256,4,16,1,0,0,"(0, 1, 2, 3, 4)",45.209908,10,5,0,10
16,16,8,32,52,0,1,1,"(4, 0, 2, 3, 1)",40.27462,10,5,0,10
128,8,32,8,102,0,0,0,"(0, 4, 2, 3, 1)",7.057757499999999,10,5,0,10
4,4,256,8,8,2,1,0,"(1, 0, 2, 3, 4)",2684.7206705,10,5,0,10
128,8,16,2,22,1,0,1,"(0, 4, 3, 2, 1)",6.9172595,10,5,0,10
128,128,128,16,98,0,0,0,"(4, 0, 2, 3, 1)",15.472718,10,5,0,10
32,128,128,4,52,2,1,1,"(1, 0, 4, 3, 2)",147.6909765,10,5,0,10
16,64,2,32,104,1,0,0,"(0, 4, 3, 2, 1)",104.3936225,10,5,0,10
128,16,4,4,118,1,1,0,"(0, 4, 3, 2, 1)",15.5289915,10,5,0,10
2,2,8,1,42,2,1,0,"(0, 4, 3, 2, 1)",153.29144000000002,10,5,0,10
16,64,32,32,52,2,1,1,"(4, 0, 2, 3, 1)",50.558839000000006,10,5,0,10
