chunk_size,unroll_factor,omp_chunk_size,omp_num_threads,omp_scheduling_type,omp_monotonic,omp_dynamic,permutation,repeats,wait_between_repeats,wait_after_run,iterations,compute_time
16,4,16,4,2,1,1,"(0, 1, 3, 4, 2)",5,0.0,10.0,10,309.239292
64,4,1,16,1,0,1,"(4, 0, 1, 3, 2)",5,0.0,10.0,10,63.6135895
16,4,1,12,2,1,1,"(4, 0, 1, 3, 2)",5,0.0,10.0,10,78.8547845
4,4,32,4,1,1,0,"(4, 0, 1, 3, 2)",5,0.0,10.0,10,183.55361950000002
8,1,16,6,1,1,1,"(1, 0, 2, 3, 4)",5,0.0,10.0,10,138.485852
4,16,32,8,1,1,0,"(0, 1, 4, 3, 2)",5,0.0,10.0,10,127.317211
16,16,16,12,0,0,0,"(0, 4, 1, 3, 2)",5,0.0,10.0,10,131.68818299999998
4,2,8,18,1,0,1,"(1, 4, 0, 3, 2)",5,0.0,10.0,10,59.763986
64,8,16,6,2,1,0,"(1, 0, 4, 3, 2)",5,0.0,10.0,10,183.453012
16,8,2,18,2,1,1,"(0, 1, 2, 3, 4)",5,0.0,10.0,10,42.5728955
16,4,64,4,2,1,1,"(0, 1, 4, 3, 2)",5,0.0,10.0,10,328.18029
64,2,2,4,0,0,1,"(4, 1, 0, 3, 2)",5,0.0,10.0,10,377.65327
32,1,32,16,1,1,0,"(4, 0, 1, 3, 2)",5,0.0,10.0,10,43.965178
2,2,8,2,2,1,0,"(1, 4, 0, 3, 2)",5,0.0,10.0,10,350.6353945
4,8,32,14,0,1,0,"(1, 0, 3, 4, 2)",5,0.0,10.0,10,68.60059
64,4,4,10,1,1,0,"(4, 1, 0, 3, 2)",5,0.0,10.0,10,111.049384
16,8,1,8,2,1,0,"(0, 1, 3, 2, 4)",5,0.0,10.0,10,84.033601
4,16,64,14,0,1,0,"(4, 1, 0, 3, 2)",5,0.0,10.0,10,225.382749
64,2,1,20,0,0,1,"(1, 0, 3, 4, 2)",5,0.0,10.0,10,72.2592335
16,8,2,12,1,0,0,"(1, 4, 0, 3, 2)",5,0.0,10.0,10,140.93953199999999
2,1,64,8,0,0,1,"(0, 4, 1, 3, 2)",5,0.0,10.0,10,98.5552685
2,1,1,14,1,1,1,"(0, 1, 2, 3, 4)",5,0.0,10.0,10,42.7371105
2,2,8,6,0,0,0,"(0, 4, 1, 3, 2)",5,0.0,10.0,10,104.2250855
16,1,2,12,2,0,0,"(4, 0, 1, 3, 2)",5,0.0,10.0,10,56.948547
4,4,64,14,1,1,1,"(1, 4, 0, 3, 2)",5,0.0,10.0,10,87.212995
32,1,2,16,1,1,0,"(0, 1, 3, 2, 4)",5,0.0,10.0,10,32.669332
8,2,32,14,2,1,1,"(0, 1, 3, 2, 4)",5,0.0,10.0,10,54.6431915
64,8,2,12,1,1,0,"(0, 1, 4, 3, 2)",5,0.0,10.0,10,77.354928
4,4,4,16,2,1,0,"(1, 0, 2, 3, 4)",5,0.0,10.0,10,48.127967999999996
8,16,2,16,0,1,0,"(1, 0, 3, 2, 4)",5,0.0,10.0,10,63.6746335
4,8,16,4,1,1,0,"(4, 1, 0, 3, 2)",5,0.0,10.0,10,283.295802
2,8,16,2,0,0,0,"(1, 4, 0, 3, 2)",5,0.0,10.0,10,492.38997
2,8,4,12,1,0,1,"(0, 1, 3, 4, 2)",5,0.0,10.0,10,96.175657
8,1,32,4,2,1,0,"(4, 1, 0, 3, 2)",5,0.0,10.0,10,183.301987
32,16,64,20,2,1,0,"(0, 1, 3, 4, 2)",5,0.0,10.0,10,63.4087745
2,4,4,2,2,1,1,"(4, 0, 1, 3, 2)",5,0.0,10.0,10,684.968661
64,16,32,16,1,1,1,"(4, 0, 1, 3, 2)",5,0.0,10.0,10,144.141738
2,2,4,12,2,0,0,"(0, 1, 3, 4, 2)",5,0.0,10.0,10,52.4914845
4,4,4,6,2,0,1,"(0, 1, 3, 2, 4)",5,0.0,10.0,10,161.84103449999998
16,4,2,16,1,1,0,"(4, 1, 0, 3, 2)",5,0.0,10.0,10,96.6322835
4,1,64,16,1,0,1,"(1, 4, 0, 3, 2)",5,0.0,10.0,10,56.6399685
2,4,1,18,1,0,0,"(4, 0, 1, 3, 2)",5,0.0,10.0,10,61.931962
8,4,2,14,2,0,1,"(1, 4, 0, 3, 2)",5,0.0,10.0,10,89.6402445
16,1,1,2,1,1,0,"(1, 0, 4, 3, 2)",5,0.0,10.0,10,318.946601
8,16,1,8,0,0,1,"(1, 4, 0, 3, 2)",5,0.0,10.0,10,360.2958135
2,2,1,10,2,1,0,"(0, 1, 3, 2, 4)",5,0.0,10.0,10,55.593613000000005
8,16,4,6,1,1,0,"(1, 0, 3, 4, 2)",5,0.0,10.0,10,202.64620100000002
8,16,16,12,1,0,0,"(1, 0, 2, 3, 4)",5,0.0,10.0,10,70.8803045
2,4,32,18,2,1,1,"(0, 1, 4, 3, 2)",5,0.0,10.0,10,45.313714
16,16,64,14,0,0,1,"(0, 1, 3, 4, 2)",5,0.0,10.0,10,93.401275
8,4,1,8,1,1,0,"(1, 4, 0, 3, 2)",5,0.0,10.0,10,132.323354
64,8,64,2,0,1,1,"(4, 1, 0, 3, 2)",5,0.0,10.0,10,1025.2496145
4,8,64,18,2,0,1,"(0, 4, 1, 3, 2)",5,0.0,10.0,10,61.693685
16,8,4,20,1,1,1,"(4, 1, 0, 3, 2)",5,0.0,10.0,10,123.38144750000001
2,16,8,8,1,1,1,"(1, 0, 3, 4, 2)",5,0.0,10.0,10,202.9560605
4,2,64,12,0,0,0,"(1, 0, 3, 4, 2)",5,0.0,10.0,10,61.686134
8,2,2,10,1,0,1,"(1, 0, 3, 4, 2)",5,0.0,10.0,10,95.297405
8,16,16,8,2,1,0,"(1, 0, 4, 3, 2)",5,0.0,10.0,10,150.143058
4,2,4,8,2,0,1,"(0, 1, 3, 2, 4)",5,0.0,10.0,10,105.1229505
16,4,4,18,1,0,1,"(1, 0, 3, 4, 2)",5,0.0,10.0,10,69.342653
4,2,8,20,2,1,0,"(1, 0, 4, 3, 2)",5,0.0,10.0,10,40.0670415
8,8,64,6,0,0,1,"(0, 1, 3, 4, 2)",5,0.0,10.0,10,185.344858
16,4,64,4,2,0,0,"(0, 1, 3, 2, 4)",5,0.0,10.0,10,165.1252005
8,4,4,6,0,0,1,"(4, 1, 0, 3, 2)",5,0.0,10.0,10,237.378891
2,8,8,10,0,1,0,"(1, 4, 0, 3, 2)",5,0.0,10.0,10,133.419906
2,1,2,16,1,0,0,"(1, 0, 2, 3, 4)",5,0.0,10.0,10,40.391490000000005
32,2,64,16,0,1,0,"(1, 0, 3, 4, 2)",5,0.0,10.0,10,58.3722935
32,8,1,4,1,0,1,"(1, 0, 3, 4, 2)",5,0.0,10.0,10,476.5445085
16,16,8,12,2,0,0,"(0, 1, 4, 3, 2)",5,0.0,10.0,10,87.32247000000001
64,16,1,16,2,0,0,"(1, 0, 3, 2, 4)",5,0.0,10.0,10,61.937691
2,16,32,2,0,1,1,"(1, 0, 2, 3, 4)",5,0.0,10.0,10,755.0691045
4,16,1,16,1,1,1,"(1, 4, 0, 3, 2)",5,0.0,10.0,10,217.6928725
2,8,64,6,2,1,0,"(1, 0, 3, 4, 2)",5,0.0,10.0,10,161.4803195
2,1,16,4,1,1,1,"(1, 0, 2, 3, 4)",5,0.0,10.0,10,239.3722035
8,16,16,8,0,1,0,"(0, 4, 1, 3, 2)",5,0.0,10.0,10,132.27347650000002
16,16,2,12,0,1,1,"(4, 1, 0, 3, 2)",5,0.0,10.0,10,234.5467895
16,4,64,6,2,0,0,"(1, 0, 2, 3, 4)",5,0.0,10.0,10,106.0373885
8,8,8,6,1,0,1,"(1, 0, 3, 4, 2)",5,0.0,10.0,10,231.913032
8,2,2,6,2,1,1,"(0, 4, 1, 3, 2)",5,0.0,10.0,10,151.116694
32,8,4,8,0,1,1,"(0, 4, 1, 3, 2)",5,0.0,10.0,10,176.9815465
8,8,16,2,1,1,0,"(4, 0, 1, 3, 2)",5,0.0,10.0,10,427.8879675
64,8,64,14,0,0,0,"(1, 0, 3, 2, 4)",5,0.0,10.0,10,76.419624
4,4,64,14,2,0,0,"(1, 4, 0, 3, 2)",5,0.0,10.0,10,71.852337
64,4,8,2,2,0,1,"(1, 0, 4, 3, 2)",5,0.0,10.0,10,745.1612695
64,8,4,16,2,1,1,"(4, 1, 0, 3, 2)",5,0.0,10.0,10,116.3326505
32,16,8,14,1,1,1,"(4, 0, 1, 3, 2)",5,0.0,10.0,10,147.9222495
2,8,8,2,1,1,1,"(0, 1, 2, 3, 4)",5,0.0,10.0,10,596.8637229999999
8,16,16,20,1,0,1,"(1, 0, 3, 2, 4)",5,0.0,10.0,10,50.711383
16,2,64,20,1,1,0,"(0, 4, 1, 3, 2)",5,0.0,10.0,10,36.8775215
64,8,2,2,0,1,0,"(0, 1, 2, 3, 4)",5,0.0,10.0,10,306.513467
32,4,16,6,0,0,1,"(0, 1, 2, 3, 4)",5,0.0,10.0,10,104.0494285
8,2,16,6,0,0,1,"(0, 1, 3, 2, 4)",5,0.0,10.0,10,158.80501900000002
4,4,1,8,1,1,1,"(0, 1, 3, 4, 2)",5,0.0,10.0,10,108.7278995
2,2,8,16,1,1,0,"(0, 1, 3, 4, 2)",5,0.0,10.0,10,38.782011499999996
8,1,64,8,0,0,1,"(0, 4, 1, 3, 2)",5,0.0,10.0,10,94.2655415
4,2,64,18,0,1,0,"(0, 1, 3, 2, 4)",5,0.0,10.0,10,36.998073000000005
8,2,2,8,1,0,0,"(0, 4, 1, 3, 2)",5,0.0,10.0,10,77.051039
16,1,32,14,1,1,0,"(0, 1, 2, 3, 4)",5,0.0,10.0,10,29.502301000000003
32,4,32,18,1,1,0,"(1, 0, 3, 2, 4)",5,0.0,10.0,10,56.9916205
32,4,8,6,0,0,1,"(1, 0, 3, 4, 2)",5,0.0,10.0,10,252.43117
8,1,2,12,0,1,1,"(1, 0, 3, 4, 2)",5,0.0,10.0,10,75.728352
32,2,64,20,2,1,0,"(1, 0, 4, 3, 2)",5,0.0,10.0,10,61.405713500000005
8,16,16,20,2,0,0,"(1, 0, 3, 2, 4)",5,0.0,10.0,10,46.718564
4,16,2,16,1,1,0,"(0, 4, 1, 3, 2)",5,0.0,10.0,10,83.14329749999999
8,2,8,12,0,0,1,"(1, 0, 4, 3, 2)",5,0.0,10.0,10,75.29250049999999
32,1,32,12,2,0,0,"(1, 0, 2, 3, 4)",5,0.0,10.0,10,68.64990900000001
32,2,1,4,0,1,0,"(0, 4, 1, 3, 2)",5,0.0,10.0,10,152.572654
16,1,4,2,2,1,0,"(0, 1, 3, 4, 2)",5,0.0,10.0,10,237.290412
4,1,16,2,0,1,0,"(4, 1, 0, 3, 2)",5,0.0,10.0,10,352.243111
64,4,2,2,0,1,0,"(1, 0, 2, 3, 4)",5,0.0,10.0,10,299.691187
2,1,64,8,0,0,1,"(4, 1, 0, 3, 2)",5,0.0,10.0,10,125.559758
8,4,2,10,1,1,1,"(1, 0, 3, 2, 4)",5,0.0,10.0,10,99.824175
64,8,1,18,0,1,1,"(4, 1, 0, 3, 2)",5,0.0,10.0,10,128.272674
16,1,32,10,0,1,1,"(4, 1, 0, 3, 2)",5,0.0,10.0,10,105.557064
2,1,8,12,0,0,0,"(1, 0, 2, 3, 4)",5,0.0,10.0,10,52.087484
2,16,4,12,0,0,0,"(0, 1, 3, 2, 4)",5,0.0,10.0,10,63.093821000000005
2,8,16,20,1,1,0,"(0, 1, 3, 4, 2)",5,0.0,10.0,10,48.547987500000005
2,4,64,8,0,1,0,"(1, 0, 2, 3, 4)",5,0.0,10.0,10,62.069717499999996
4,1,8,10,1,0,1,"(1, 0, 3, 2, 4)",5,0.0,10.0,10,79.6506055
2,2,2,14,0,0,0,"(0, 1, 4, 3, 2)",5,0.0,10.0,10,47.630824000000004
32,16,2,20,1,1,1,"(1, 0, 3, 4, 2)",5,0.0,10.0,10,77.2472045
4,1,64,10,0,0,0,"(0, 1, 3, 4, 2)",5,0.0,10.0,10,53.75148
2,2,16,6,0,1,1,"(1, 0, 3, 4, 2)",5,0.0,10.0,10,182.5961905
4,8,2,2,2,1,1,"(0, 1, 3, 2, 4)",5,0.0,10.0,10,646.6431435
16,1,2,20,1,0,1,"(1, 0, 3, 4, 2)",5,0.0,10.0,10,56.3059955
16,8,4,18,2,1,1,"(0, 1, 2, 3, 4)",5,0.0,10.0,10,42.3870945
32,4,2,10,2,1,0,"(0, 1, 3, 2, 4)",5,0.0,10.0,10,66.3903375
32,1,8,12,1,1,1,"(4, 0, 1, 3, 2)",5,0.0,10.0,10,64.16818549999999
4,1,2,20,0,0,0,"(4, 0, 1, 3, 2)",5,0.0,10.0,10,37.188537999999994
2,4,2,18,1,0,1,"(1, 0, 3, 4, 2)",5,0.0,10.0,10,61.3757315
8,8,8,12,0,0,1,"(0, 1, 3, 4, 2)",5,0.0,10.0,10,74.5347505
32,4,8,12,0,0,1,"(4, 1, 0, 3, 2)",5,0.0,10.0,10,118.842847
8,8,8,14,2,0,1,"(4, 1, 0, 3, 2)",5,0.0,10.0,10,120.934677
8,8,32,8,0,1,1,"(1, 0, 3, 2, 4)",5,0.0,10.0,10,117.3949935
64,1,2,12,0,0,0,"(4, 0, 1, 3, 2)",5,0.0,10.0,10,54.0154085
32,8,64,18,0,0,1,"(4, 0, 1, 3, 2)",5,0.0,10.0,10,92.08232749999999
2,2,4,6,0,0,1,"(0, 1, 3, 4, 2)",5,0.0,10.0,10,155.07959749999998
4,2,4,10,2,0,0,"(1, 0, 4, 3, 2)",5,0.0,10.0,10,70.87490700000001
64,2,8,6,2,0,0,"(0, 4, 1, 3, 2)",5,0.0,10.0,10,103.5211575
4,8,4,14,0,1,0,"(0, 1, 3, 2, 4)",5,0.0,10.0,10,48.564198000000005
32,16,1,6,2,0,1,"(1, 0, 3, 2, 4)",5,0.0,10.0,10,218.447595
64,1,8,16,1,1,0,"(1, 0, 4, 3, 2)",5,0.0,10.0,10,67.48912949999999
64,16,1,12,1,0,0,"(4, 1, 0, 3, 2)",5,0.0,10.0,10,259.15333599999997
64,8,32,8,2,1,1,"(4, 1, 0, 3, 2)",5,0.0,10.0,10,222.9678765
8,4,32,18,1,1,1,"(0, 1, 3, 4, 2)",5,0.0,10.0,10,41.616986
16,16,1,16,0,1,0,"(0, 1, 3, 4, 2)",5,0.0,10.0,10,65.69160049999999
32,16,32,6,0,1,0,"(4, 1, 0, 3, 2)",5,0.0,10.0,10,345.103414
2,2,1,16,2,1,0,"(1, 0, 3, 2, 4)",5,0.0,10.0,10,51.557944500000005
64,8,8,8,1,0,0,"(1, 0, 4, 3, 2)",5,0.0,10.0,10,139.4544615
2,8,8,8,2,1,0,"(1, 0, 3, 4, 2)",5,0.0,10.0,10,122.399435
2,8,8,6,2,1,1,"(1, 4, 0, 3, 2)",5,0.0,10.0,10,270.4513575
8,4,16,6,1,0,1,"(0, 1, 3, 2, 4)",5,0.0,10.0,10,215.618432
32,8,1,2,2,1,0,"(1, 0, 4, 3, 2)",5,0.0,10.0,10,494.16768049999996
4,4,1,2,1,0,0,"(0, 1, 2, 3, 4)",5,0.0,10.0,10,244.4218715
64,8,16,16,1,0,0,"(1, 0, 3, 2, 4)",5,0.0,10.0,10,60.474321
16,1,4,10,1,0,1,"(0, 4, 1, 3, 2)",5,0.0,10.0,10,69.4145155
8,2,1,14,1,1,0,"(0, 1, 3, 4, 2)",5,0.0,10.0,10,44.972145499999996
4,2,4,6,1,1,0,"(0, 1, 3, 2, 4)",5,0.0,10.0,10,105.932977
4,16,16,12,1,1,0,"(1, 4, 0, 3, 2)",5,0.0,10.0,10,218.44643250000001
4,1,64,2,1,0,0,"(0, 1, 4, 3, 2)",5,0.0,10.0,10,280.7606145
4,2,16,16,0,1,1,"(0, 4, 1, 3, 2)",5,0.0,10.0,10,45.511590999999996
32,8,4,20,2,0,1,"(0, 1, 3, 2, 4)",5,0.0,10.0,10,39.066353500000005
8,2,32,20,0,0,1,"(0, 1, 3, 2, 4)",5,0.0,10.0,10,37.693068999999994
4,8,32,8,0,1,1,"(4, 0, 1, 3, 2)",5,0.0,10.0,10,176.342486
32,4,32,4,1,1,0,"(1, 0, 4, 3, 2)",5,0.0,10.0,10,201.1651315
4,8,32,10,0,1,0,"(0, 4, 1, 3, 2)",5,0.0,10.0,10,91.437884
64,16,2,16,0,0,0,"(1, 0, 2, 3, 4)",5,0.0,10.0,10,70.7698595
4,16,2,18,2,1,0,"(1, 0, 3, 4, 2)",5,0.0,10.0,10,69.8452145
64,1,8,2,1,0,1,"(1, 4, 0, 3, 2)",5,0.0,10.0,10,806.779211
8,4,2,20,2,1,1,"(0, 1, 4, 3, 2)",5,0.0,10.0,10,39.2649765
4,8,1,4,2,1,1,"(4, 0, 1, 3, 2)",5,0.0,10.0,10,478.182358
16,4,8,8,1,1,1,"(0, 1, 3, 2, 4)",5,0.0,10.0,10,108.67075349999999
4,16,4,12,1,1,1,"(0, 1, 2, 3, 4)",5,0.0,10.0,10,79.9960955
16,16,32,2,0,1,0,"(4, 1, 0, 3, 2)",5,0.0,10.0,10,897.2379639999999
32,4,8,4,0,0,0,"(1, 0, 3, 4, 2)",5,0.0,10.0,10,246.9248995
2,2,4,8,0,0,1,"(4, 1, 0, 3, 2)",5,0.0,10.0,10,124.64022700000001
64,16,4,18,0,1,0,"(0, 1, 3, 2, 4)",5,0.0,10.0,10,43.188821000000004
8,8,64,6,2,0,1,"(0, 1, 3, 4, 2)",5,0.0,10.0,10,184.1920235
16,4,1,10,0,1,1,"(1, 0, 3, 2, 4)",5,0.0,10.0,10,106.14385150000001
2,4,16,20,2,0,1,"(1, 4, 0, 3, 2)",5,0.0,10.0,10,69.38049649999999
2,16,1,18,0,1,1,"(1, 4, 0, 3, 2)",5,0.0,10.0,10,190.90387099999998
8,8,2,4,1,1,0,"(0, 1, 2, 3, 4)",5,0.0,10.0,10,153.963065
4,16,2,16,2,0,0,"(0, 1, 3, 2, 4)",5,0.0,10.0,10,47.060911000000004
8,1,1,18,2,1,0,"(1, 0, 3, 2, 4)",5,0.0,10.0,10,48.235412499999995
16,1,1,12,2,1,1,"(4, 0, 1, 3, 2)",5,0.0,10.0,10,64.710586
8,1,32,16,1,1,0,"(4, 1, 0, 3, 2)",5,0.0,10.0,10,53.68709
16,16,4,8,2,0,1,"(1, 0, 4, 3, 2)",5,0.0,10.0,10,203.51975299999998
32,4,32,16,1,1,1,"(0, 1, 3, 2, 4)",5,0.0,10.0,10,50.445488
16,16,32,16,0,1,0,"(1, 0, 3, 4, 2)",5,0.0,10.0,10,82.396346
64,1,16,6,1,1,1,"(0, 1, 3, 4, 2)",5,0.0,10.0,10,124.058313
4,1,16,20,1,1,0,"(1, 0, 3, 4, 2)",5,0.0,10.0,10,39.928582500000005
64,8,32,8,0,0,0,"(1, 0, 4, 3, 2)",5,0.0,10.0,10,148.7325025
64,16,1,10,2,1,0,"(1, 0, 3, 4, 2)",5,0.0,10.0,10,127.762337
32,8,32,8,1,1,1,"(0, 1, 4, 3, 2)",5,0.0,10.0,10,154.554798
2,4,16,10,0,0,0,"(0, 1, 4, 3, 2)",5,0.0,10.0,10,67.94915950000001
64,2,4,6,0,0,1,"(4, 1, 0, 3, 2)",5,0.0,10.0,10,208.7277155
2,2,4,12,2,1,0,"(1, 0, 4, 3, 2)",5,0.0,10.0,10,63.319854
8,16,2,4,0,0,1,"(4, 0, 1, 3, 2)",5,0.0,10.0,10,628.2452900000001
4,1,2,14,2,0,0,"(1, 4, 0, 3, 2)",5,0.0,10.0,10,57.700435999999996
4,2,16,16,1,1,1,"(4, 0, 1, 3, 2)",5,0.0,10.0,10,49.841995
64,8,64,18,1,1,0,"(0, 4, 1, 3, 2)",5,0.0,10.0,10,63.221685
16,1,8,8,1,0,1,"(0, 1, 4, 3, 2)",5,0.0,10.0,10,91.928908
8,8,1,10,2,0,1,"(0, 1, 3, 2, 4)",5,0.0,10.0,10,84.322937
4,1,4,8,2,0,1,"(0, 1, 3, 4, 2)",5,0.0,10.0,10,84.807548
16,1,64,12,0,0,0,"(0, 4, 1, 3, 2)",5,0.0,10.0,10,54.130140999999995
2,8,8,18,0,1,1,"(0, 4, 1, 3, 2)",5,0.0,10.0,10,72.88924850000001
64,2,32,4,2,1,0,"(0, 1, 2, 3, 4)",5,0.0,10.0,10,84.709562
64,8,16,10,2,1,1,"(0, 1, 2, 3, 4)",5,0.0,10.0,10,79.7958755
2,2,64,8,0,0,0,"(1, 0, 2, 3, 4)",5,0.0,10.0,10,59.345708
8,4,64,20,0,0,1,"(0, 1, 3, 2, 4)",5,0.0,10.0,10,40.3005325
2,16,32,2,0,1,0,"(0, 1, 3, 4, 2)",5,0.0,10.0,10,518.2032945000001
2,1,4,10,2,0,0,"(0, 1, 4, 3, 2)",5,0.0,10.0,10,56.566799
64,8,2,20,2,1,0,"(0, 1, 4, 3, 2)",5,0.0,10.0,10,48.6421435
8,8,1,14,1,1,1,"(1, 0, 4, 3, 2)",5,0.0,10.0,10,98.0531425
64,2,16,14,1,0,0,"(0, 1, 4, 3, 2)",5,0.0,10.0,10,47.943398
64,4,16,8,2,1,0,"(1, 0, 3, 4, 2)",5,0.0,10.0,10,129.72165999999999
32,1,4,20,0,1,0,"(0, 1, 3, 2, 4)",5,0.0,10.0,10,28.5440495
64,16,8,12,2,1,0,"(1, 4, 0, 3, 2)",5,0.0,10.0,10,193.46950900000002
64,1,1,4,2,0,0,"(4, 1, 0, 3, 2)",5,0.0,10.0,10,198.236663
16,4,64,20,0,0,0,"(1, 0, 3, 4, 2)",5,0.0,10.0,10,65.275905
2,8,64,4,2,1,0,"(1, 0, 4, 3, 2)",5,0.0,10.0,10,248.50802800000002
16,1,4,12,1,1,0,"(0, 1, 3, 4, 2)",5,0.0,10.0,10,42.4809805
4,4,4,4,0,0,1,"(4, 1, 0, 3, 2)",5,0.0,10.0,10,402.030821
4,1,8,14,1,1,1,"(1, 0, 2, 3, 4)",5,0.0,10.0,10,53.1123975
16,2,16,10,1,0,0,"(0, 4, 1, 3, 2)",5,0.0,10.0,10,61.961762500000006
32,1,16,20,0,0,1,"(1, 0, 3, 2, 4)",5,0.0,10.0,10,55.814058
16,8,32,10,0,1,0,"(1, 0, 3, 2, 4)",5,0.0,10.0,10,77.443433
16,1,2,20,1,0,1,"(1, 0, 2, 3, 4)",5,0.0,10.0,10,62.1390495
2,2,16,8,0,0,1,"(0, 1, 4, 3, 2)",5,0.0,10.0,10,99.4612615
8,8,2,20,2,0,1,"(0, 1, 4, 3, 2)",5,0.0,10.0,10,52.794097
64,1,1,14,1,0,1,"(0, 4, 1, 3, 2)",5,0.0,10.0,10,51.7996175
32,2,4,18,0,1,0,"(1, 0, 3, 2, 4)",5,0.0,10.0,10,56.948108500000004
8,2,64,16,0,0,0,"(0, 1, 4, 3, 2)",5,0.0,10.0,10,42.013808999999995
8,4,4,4,2,1,1,"(1, 0, 4, 3, 2)",5,0.0,10.0,10,369.4205035
32,2,16,20,1,0,1,"(1, 0, 3, 4, 2)",5,0.0,10.0,10,58.108375
16,8,32,2,0,1,1,"(1, 0, 3, 2, 4)",5,0.0,10.0,10,666.2256055
32,16,32,14,2,0,1,"(1, 0, 2, 3, 4)",5,0.0,10.0,10,77.482695
16,8,4,18,2,0,0,"(0, 1, 2, 3, 4)",5,0.0,10.0,10,38.3732575
2,16,16,10,0,0,1,"(1, 0, 3, 2, 4)",5,0.0,10.0,10,106.552206
4,2,16,16,0,1,0,"(0, 1, 3, 2, 4)",5,0.0,10.0,10,40.988941
64,16,1,2,2,1,1,"(1, 0, 3, 2, 4)",5,0.0,10.0,10,873.4875325
16,1,1,2,2,0,1,"(0, 1, 2, 3, 4)",5,0.0,10.0,10,329.5855035
8,8,8,6,0,0,0,"(0, 4, 1, 3, 2)",5,0.0,10.0,10,151.234958
2,2,16,18,2,0,0,"(0, 1, 4, 3, 2)",5,0.0,10.0,10,36.274982
4,2,4,18,2,1,1,"(4, 0, 1, 3, 2)",5,0.0,10.0,10,44.8980495
4,2,4,8,0,0,0,"(0, 1, 3, 2, 4)",5,0.0,10.0,10,79.342886
4,1,64,2,2,1,1,"(1, 4, 0, 3, 2)",5,0.0,10.0,10,694.5908485
32,8,8,4,0,1,1,"(1, 0, 2, 3, 4)",5,0.0,10.0,10,713.3852105000001
8,4,16,8,1,1,1,"(0, 4, 1, 3, 2)",5,0.0,10.0,10,116.588274
8,2,16,6,2,1,0,"(1, 0, 3, 2, 4)",5,0.0,10.0,10,110.86366699999999
8,2,64,6,0,0,0,"(4, 1, 0, 3, 2)",5,0.0,10.0,10,132.30184300000002
16,2,16,10,1,0,0,"(1, 0, 3, 2, 4)",5,0.0,10.0,10,73.4500875
64,8,8,6,2,1,0,"(4, 1, 0, 3, 2)",5,0.0,10.0,10,213.90936449999998
16,16,4,20,0,1,0,"(1, 4, 0, 3, 2)",5,0.0,10.0,10,188.1543725
4,8,1,16,0,0,1,"(0, 1, 2, 3, 4)",5,0.0,10.0,10,49.8989495
2,8,2,8,0,1,1,"(0, 4, 1, 3, 2)",5,0.0,10.0,10,188.612215
64,1,32,6,1,1,1,"(1, 0, 3, 4, 2)",5,0.0,10.0,10,178.41126150000002
8,1,32,10,1,1,0,"(1, 0, 2, 3, 4)",5,0.0,10.0,10,65.4517145
64,16,8,12,0,0,1,"(4, 0, 1, 3, 2)",5,0.0,10.0,10,159.73718350000001
8,2,1,2,2,1,0,"(0, 4, 1, 3, 2)",5,0.0,10.0,10,299.648777
16,1,16,14,2,1,1,"(4, 1, 0, 3, 2)",5,0.0,10.0,10,70.70890800000001
8,16,1,18,0,0,1,"(0, 1, 4, 3, 2)",5,0.0,10.0,10,68.00610449999999
16,16,8,20,2,1,0,"(1, 0, 2, 3, 4)",5,0.0,10.0,10,57.148022
8,2,2,12,0,1,1,"(0, 1, 2, 3, 4)",5,0.0,10.0,10,38.249659
32,16,16,20,0,0,0,"(0, 1, 4, 3, 2)",5,0.0,10.0,10,56.632464
2,16,1,12,2,1,1,"(1, 0, 4, 3, 2)",5,0.0,10.0,10,138.73792350000002
32,4,1,10,1,1,1,"(0, 1, 4, 3, 2)",5,0.0,10.0,10,84.022908
64,16,32,6,2,1,0,"(0, 1, 4, 3, 2)",5,0.0,10.0,10,177.677867
64,1,2,10,1,0,0,"(1, 0, 2, 3, 4)",5,0.0,10.0,10,86.75825549999999
16,2,32,10,0,1,1,"(0, 4, 1, 3, 2)",5,0.0,10.0,10,78.961001
4,4,64,18,1,0,1,"(0, 4, 1, 3, 2)",5,0.0,10.0,10,46.3059395
64,16,16,12,2,1,1,"(1, 0, 4, 3, 2)",5,0.0,10.0,10,129.3626815
8,2,1,14,2,0,0,"(1, 0, 3, 4, 2)",5,0.0,10.0,10,54.522973
4,2,1,20,0,0,0,"(0, 1, 3, 4, 2)",5,0.0,10.0,10,32.7532505
8,2,2,4,1,1,0,"(1, 4, 0, 3, 2)",5,0.0,10.0,10,192.843311
4,1,64,12,2,1,1,"(0, 1, 2, 3, 4)",5,0.0,10.0,10,42.881845
16,1,1,18,0,1,0,"(0, 1, 3, 4, 2)",5,0.0,10.0,10,29.861892
32,2,64,18,2,1,0,"(0, 1, 3, 2, 4)",5,0.0,10.0,10,43.760377500000004
2,4,1,14,1,1,1,"(0, 1, 2, 3, 4)",5,0.0,10.0,10,40.85891
16,16,16,20,0,0,0,"(0, 1, 2, 3, 4)",5,0.0,10.0,10,40.842647
2,16,16,4,0,0,1,"(1, 4, 0, 3, 2)",5,0.0,10.0,10,879.814748
16,4,8,16,0,0,0,"(1, 0, 3, 2, 4)",5,0.0,10.0,10,54.5537015
4,4,16,18,1,1,1,"(4, 0, 1, 3, 2)",5,0.0,10.0,10,60.357398
